,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight
0,0.7950751,0.92978925,0,0.6108871,0.72846437,4.535428,5.8300567,2.1444511,2.053999
1,0.18877105,0.10158658,1,0.7834003,0.8516699,1.0787475,1.6539434,1.0201395,0.82444847
2,0.31441668,0.5100246,2,0.41053307,0.3487808,3.246451,1.0886478,4.3141456,3.8731656
3,0.3705862,0.20072603,3,0.54337645,0.4966032,3.5128815,5.106858,2.0030417,1.2571095
4,0.3992468,0.5636237,4,0.59961,0.5915639,2.4198163,1.1047064,4.69016,5.057411
5,0.13952766,0.08224088,5,0.2395579,0.2007947,1.0988104,0.3191929,1.8138667,1.8089586
6,0.81844556,0.6974948,6,0.7395788,0.7855255,4.5570693,5.360653,1.4402468,2.7254667
7,0.06142054,0.010758042,7,0.19501643,0.15983975,1.9639388,4.6170077,1.4054686,0.893319
8,0.29167584,0.2935878,8,0.54802674,0.5445034,2.8042734,3.1822925,4.9681425,5.1143513
9,0.53567386,0.5453103,9,0.11366851,0.13225424,3.6818197,5.209705,3.6639912,2.3316028
10,0.5212114,0.46085912,10,0.65076756,0.64375603,2.891805,3.4229932,4.52674,5.552685
11,0.5558396,0.5410338,11,0.08683964,0.043361664,3.8212252,5.8079586,3.7385259,2.8920698
12,0.37024975,0.2832759,12,0.62677324,0.5831162,2.9542732,4.439723,2.852126,0.9243032
13,0.10975407,0.04219389,13,0.23113458,0.24903256,2.3671308,5.5317655,2.7209346,2.523285
14,0.22279115,0.1154325,14,0.62386173,0.5955821,1.580993,0.95203936,3.1280167,2.8950095
15,0.23120044,0.055960655,15,0.75285155,0.9656323,0.78305346,0.64943147,1.0170022,1.2614079
16,0.5577659,0.98046404,16,0.7519464,0.75334513,1.463625,0.7787311,1.1591189,1.4876801
17,0.7663086,0.53191257,17,0.7074854,0.7061634,4.427908,5.435806,2.0491323,1.4676597
18,0.719298,0.74617314,18,0.5116099,0.5468628,4.344051,4.5158668,2.8619742,4.8820777
19,0.53321177,0.65906227,19,0.11746788,0.10355556,3.8779254,2.9790888,3.6108873,1.6721281
20,0.22927292,0.1317761,20,0.39320076,0.3572244,1.7958107,0.51346743,4.7659435,4.579872
21,0.23032472,0.18148541,21,0.683286,0.72801006,2.0146391,3.9245682,3.3861785,3.0931678
22,0.35144067,0.73351324,22,0.121879995,0.14316458,2.629053,1.5965724,4.169049,5.654798
23,0.63063806,0.6785201,23,0.528569,0.5490863,3.3756907,3.822877,4.726464,5.6972275
24,0.36873353,0.33290517,24,0.60328525,0.5827464,4.2174754,4.74405,0.9100662,1.7128347
25,0.28992945,0.32370323,25,0.7751212,0.76958376,1.6192365,0.45333695,5.3674197,5.1483293
26,0.5156165,0.3787797,26,0.39768544,0.42750794,2.4459658,3.6476984,4.7648253,5.7759023
27,0.34111172,0.33786625,27,0.53973895,0.5738422,1.9689229,1.8184544,1.3098323,1.0659735
28,0.5220581,0.6622398,28,0.07478657,0.07255471,3.670275,3.6662445,3.8039548,4.6678104
29,0.56093585,0.6026847,29,0.09355707,0.013551712,3.96535,4.815852,3.6795325,4.093859
30,0.20793112,0.20085877,30,0.29709056,0.31683046,3.2155473,3.5731754,0.9502516,1.0855039
31,0.45608398,0.28801745,31,0.816736,0.83391553,2.2063322,2.5248003,2.9531515,3.813152
32,0.5641695,0.98874456,32,0.07380605,0.061059773,3.9770267,2.2658393,3.63191,3.0043058
33,0.57036585,0.63672537,33,0.42274216,0.40588617,3.2844858,2.7018304,4.973302,5.830438
34,0.38758263,0.3341614,34,0.46918973,0.48286033,3.0642836,2.835773,4.2834377,3.9866977
35,0.38982496,0.41077733,35,0.7227167,0.65266,2.3139594,1.919069,3.6914783,3.3615708
36,0.6865447,0.733877,36,0.741913,0.74258584,4.198592,4.926414,3.4799175,5.643794
37,0.21087405,0.30139792,37,0.6854443,0.6694874,1.3202745,1.3996736,2.9040978,2.4276152
38,0.39581233,0.7226378,38,0.42824915,0.39211148,1.1625623,0.4595307,2.3742368,2.1772208
39,0.28613293,0.5337058,39,0.62098604,0.5798341,0.45671317,0.24203753,0.407232,0.34667838
40,0.19224767,0.068210185,40,0.3525084,0.40949064,2.0274453,5.263585,5.112011,5.10722
41,0.6956764,0.5762577,41,0.62992376,0.7048342,2.2919376,3.3352942,1.5891892,0.37677133
42,0.4501963,0.3977363,42,0.63054335,0.586761,2.9297316,2.9976969,3.855044,3.272117
43,0.5608453,0.45615906,43,0.085803926,0.04345858,3.8864045,5.4495735,3.5769477,4.153381
44,0.61169094,0.5961824,44,0.83113647,0.986593,2.6153705,3.0212722,1.3093991,1.872198
45,0.76847625,0.90195507,45,0.72020185,0.65988433,4.452497,3.8244696,2.123478,0.20849097
46,0.30643594,0.124061644,46,0.12818949,0.10732764,3.1957114,4.0994177,2.5308003,0.005280733
47,0.19849758,0.06435162,47,0.76514107,0.860598,1.1323386,1.0809935,0.97900844,0.55274
48,0.4824445,0.22109681,48,0.7226183,0.89868003,2.910898,5.815591,1.4430195,2.117046
49,0.65604895,0.9583124,49,0.24940701,0.31414592,4.0526195,5.165711,3.138546,4.4634795
