,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight
0,0.4319138,0.2778393,0,0.6112141,0.85766894,2.3190997,4.3729954,2.4285874,4.2971163
1,0.65565443,0.90978396,1,0.5458453,0.5609567,3.7111685,3.9111905,2.5531929,3.6823826
2,0.66583955,0.81770366,2,0.29966444,0.19480616,3.961189,4.9249787,3.6883094,5.412927
3,0.6408552,0.6117283,3,0.3041717,0.1475519,3.9122894,4.3351746,3.849739,1.3150681
4,0.44394678,0.39798945,4,0.5828108,0.62945044,2.6674879,4.5646896,3.4610424,3.9179485
5,0.64682984,0.26871377,5,0.3134845,0.019268632,3.8298311,2.7008162,3.680628,2.152595
6,0.6412471,0.7431718,6,0.36631724,0.2859015,3.6904688,1.9283609,2.4425995,2.1323261
7,0.51180285,0.20240778,7,0.37047124,0.2578621,3.4288728,4.5580854,4.0173078,3.0691187
8,0.3782312,0.0736869,8,0.59090185,0.49062008,2.2942436,4.013076,3.9803183,5.395713
9,0.5048714,0.8088732,9,0.5927336,0.72178787,2.9142866,3.2032194,2.8393455,4.1609025
10,0.40479973,0.5666925,10,0.53124905,0.349536,2.5397599,0.80041766,3.8267329,3.4465585
11,0.4563711,0.11963928,11,0.44392627,0.3288533,3.2555697,5.669581,4.09707,4.4998617
12,0.49338904,0.14625138,12,0.4369409,0.29490024,3.144775,5.55591,3.6994772,1.1152786
13,0.38703883,0.23014462,13,0.6034656,0.6974092,2.3388808,5.6299505,2.8236952,3.4224515
14,0.52755964,0.48298275,14,0.5924623,0.6429822,2.908313,5.5312386,2.150913,0.88582885
15,0.38669863,0.23260534,15,0.61750346,0.8359926,2.2471647,5.284362,2.6506767,5.076332
16,0.4612943,0.28217536,16,0.52145433,0.39702612,2.9404254,3.1202855,3.006061,2.2378764
17,0.6517269,0.43347424,17,0.3021939,0.18543136,3.8765545,5.6847715,3.5093224,0.015579343
18,0.38417315,0.75955456,18,0.60563415,0.635806,2.2853346,0.84988046,2.9817872,4.500819
19,0.36432472,0.9222781,19,0.6276986,0.44284928,1.9130231,0.20169818,1.8731508,0.24364007
20,0.4086242,0.25867146,20,0.62823343,0.69464856,2.1400487,2.7863646,1.9898821,1.0741825
21,0.41662127,0.9781409,21,0.6427699,0.949165,2.271079,2.6880198,2.109734,3.3827126
22,0.6733297,0.9071941,22,0.39546764,0.39818978,3.8282242,5.7892957,2.9444633,3.9452398
23,0.67112195,0.5089691,23,0.30071205,0.054305553,4.0036035,5.2233057,3.838124,0.29815006
