,discount,learning rate,mf weight,mb weight,subject
0,0.77332014,0.6974628,5.0936217,3.552652,0
1,0.3950359,0.5961513,0.372442,1.3846498,1
2,0.43598238,0.4231155,2.4102926,3.8231025,2
3,0.3570926,0.6988411,4.5057106,2.1976647,3
4,0.42367136,0.65288246,1.6336377,5.2289453,4
5,0.18418626,0.19458877,0.48978466,1.979784,5
6,0.9593097,0.76789445,4.1089845,1.8621308,6
7,0.4148314,0.2999297,0.74641347,2.0261517,7
8,0.27195153,0.5610875,2.9008183,4.4485707,8
9,0.6979719,0.10442436,4.4143896,3.7935197,9
10,0.5008601,0.52881366,1.6453533,4.8375244,10
11,0.938525,0.12006153,2.7110732,5.0928535,11
12,0.4580037,0.64664114,2.764625,3.666009,12
13,0.25839606,0.20946507,0.617464,3.5238237,13
14,0.33454412,0.66692847,0.8994342,2.951249,14
15,0.18855314,0.7663147,2.0531797,0.5225109,15
16,0.6075551,0.5731595,0.43220982,2.2345343,16
17,0.79735017,0.72927046,3.8233757,3.1081443,17
18,0.706052,0.56393486,5.3742323,4.731144,18
19,0.8816862,0.13593519,4.8470106,2.5503325,19
20,0.231893,0.27198535,0.64124405,3.19381,20
21,0.12167909,0.6903104,3.4381692,2.9846387,21
22,0.4856271,0.16232741,3.0729089,4.7600174,22
23,0.64336497,0.5174857,2.6168437,4.6526375,23
24,0.44551972,0.5858968,3.7370267,0.9704411,24
25,0.37047416,0.72416323,0.9891032,5.6111054,25
26,0.46922454,0.38482955,2.2829094,4.0608025,26
27,0.27335334,0.5939776,2.4950383,0.8384237,27
28,0.67437303,0.0606316,3.3861427,5.5061045,28
29,0.51138985,0.15044256,4.79052,3.8476052,29
30,0.21606135,0.3268064,4.74288,0.36490902,30
31,0.45454556,0.817079,2.7716079,2.7131531,31
32,0.66774464,0.050017286,4.821062,5.5408745,32
33,0.43632767,0.48457786,4.062961,4.6760564,33
34,0.5663265,0.4699872,2.1592064,4.5419292,34
35,0.67685354,0.7008304,0.8052748,4.6493516,35
36,0.76209086,0.7049532,2.8136652,3.731437,36
37,0.14547522,0.5539999,1.3178011,2.5598364,37
38,0.3440907,0.5059467,1.7186605,2.2715323,38
39,0.22451149,0.67231387,0.495133,0.47588855,39
40,0.13754079,0.39488494,2.9739118,5.2513285,40
41,0.7397003,0.61757094,2.449294,0.69347775,41
42,0.45250294,0.5072292,1.4513521,3.604591,42
43,0.47759867,0.120609045,5.1818237,5.633538,43
44,0.60501194,0.7972141,2.450319,1.0302715,44
45,0.8819024,0.7215083,4.434627,0.6749381,45
46,0.1857403,0.16022775,5.3082514,0.84129083,46
47,0.32723838,0.5099993,0.6135137,1.3287904,47
48,0.55226105,0.5980448,1.6672086,1.1994153,48
49,0.6298275,0.24500908,4.9071045,1.683666,49
50,0.8052382,0.741338,5.5891666,2.4293222,0
51,0.4974251,0.7992584,0.50791806,0.84871197,1
52,0.38571954,0.3471966,2.0552125,3.2767432,2
53,0.3027429,0.43811825,2.5012705,1.0412323,3
54,0.48281336,0.65764093,3.4268267,5.2351236,4
55,0.13931197,0.23469412,0.5959585,1.679501,5
56,0.7599399,0.8032715,4.994568,2.4387894,6
57,0.037226617,0.16099751,2.015162,0.83460486,7
58,0.34258536,0.5938798,2.680739,5.640462,8
59,0.34832293,0.12190031,4.277061,4.820504,9
60,0.3680612,0.6330699,3.6609077,5.264862,10
61,0.77456874,0.091187105,4.1337495,1.8312868,11
62,0.40270853,0.5504819,2.6154323,1.174237,12
63,0.24252951,0.22005233,0.50367993,3.464166,13
64,0.13598974,0.7928915,3.999504,2.112525,14
65,0.10578629,0.7674657,1.191396,1.0598979,15
66,0.15717979,0.713339,1.5685456,0.9707793,16
67,0.7692262,0.7657449,4.4518256,2.94611,17
68,0.76474035,0.5432338,5.0467997,2.4548454,18
69,0.93450266,0.16520531,3.9861703,2.9755032,19
70,0.3483279,0.48133853,2.2198215,4.520353,20
71,0.50894004,0.758908,2.510726,4.09755,21
72,0.66617924,0.12981248,1.188633,5.414222,22
73,0.7980212,0.5045125,2.6765494,5.0234632,23
74,0.5834654,0.6394219,2.343654,2.513731,24
75,0.1938228,0.83986765,3.4103394,5.5558267,25
76,0.48712498,0.5280594,4.349901,4.1086845,26
77,0.19095999,0.592978,2.3229609,1.5412252,27
78,0.63967085,0.094597965,4.2857018,5.205756,28
79,0.36334077,0.12449205,5.2108936,3.8841934,29
80,0.19138096,0.22376782,1.5214437,1.2381006,30
81,0.68013936,0.7302991,1.0758666,2.4990437,31
82,0.82461476,0.08117832,5.17227,1.0055884,32
83,0.26869497,0.38650966,4.008627,1.8911158,33
84,0.5499315,0.53048605,2.4703503,5.297241,34
85,0.20075291,0.62077284,2.4721835,3.3954463,35
86,0.6524078,0.5897567,2.3673437,0.7908248,36
87,0.12378529,0.7553733,1.569025,2.8354185,37
88,0.42523193,0.32565454,1.1436452,1.6875663,38
89,0.16555263,0.70624024,0.88760173,0.38162553,39
90,0.08027836,0.31901723,2.5568612,4.6136236,40
91,0.6449777,0.5482122,1.7292234,2.0182137,41
92,0.73521775,0.6169861,1.1991632,4.8687563,42
93,0.4890062,0.09184277,4.964687,5.62988,43
94,0.615294,0.7711785,2.372755,0.6023847,44
95,0.7770696,0.6757602,3.4711056,1.4130957,45
96,0.43467227,0.093292974,2.1685052,1.0040369,46
97,0.13471285,0.79335266,2.2124183,0.7010199,47
98,0.54476744,0.72212213,2.545288,1.9814837,48
99,0.50895536,0.26670948,5.2767754,4.380853,49
100,0.76600933,0.5812052,4.467882,1.7554085,0
101,0.34150705,0.75084025,1.1344662,0.6289983,1
102,0.26610073,0.3435414,2.1280293,3.7616062,2
