,discount,learning rate,mf weight,mb weight,subject,true discount,inferred discount,true learning rate,inferred learning rate,true mf weight,inferred mf weight,true mb weight,inferred mb weight
51,0.15102182,0.7930674,1.8839474,0.47023833,1,0.10158658,0.21190464,0.8516699,0.7357322,1.6539434,1.2322227,0.82444847,0.9753982
52,0.16312382,0.3012951,3.3066258,3.0624924,2,0.5100246,0.3517163,0.3487808,0.41774732,1.0886478,3.092261,3.8731656,4.345502
53,0.21792763,0.75594336,5.6567097,2.708633,3,0.20072603,0.42869738,0.4966032,0.5558453,5.106858,3.2292657,1.2571095,2.2934952
54,0.40877295,0.62453246,2.7400653,5.044934,4,0.5636237,0.38171637,0.5915639,0.5962363,1.1047064,2.4798496,5.057411,4.5194435
55,0.35865748,0.48708063,1.4284651,3.1096492,5,0.08224088,0.18354098,0.2007947,0.28064558,0.3191929,1.4508389,1.8089586,1.8418479
56,0.63263786,0.72506857,5.246794,0.21646032,6,0.6974948,0.8014625,0.7855255,0.71028525,5.360653,4.0512233,2.7254667,1.4987684
57,0.41717842,0.25700134,0.12769857,2.3350544,7,0.010758042,0.15678015,0.15983975,0.29643196,4.6170077,1.9157319,0.893319,1.8998357
58,0.2722291,0.628257,3.2210612,5.2255917,8,0.2935878,0.3307855,0.5445034,0.5608171,3.1822925,2.711723,5.1143513,4.904323
59,0.7672992,0.07454434,3.7549748,4.023221,9,0.5453103,0.5842952,0.13225424,0.13756171,5.209705,3.9812143,2.3316028,3.9786868
60,0.31304666,0.6984093,4.5167503,4.3327074,10,0.46085912,0.5116493,0.64375603,0.6444635,3.4229932,2.8072317,5.552685,4.3666596
61,0.6379992,0.159241,4.294004,4.731222,11,0.5410338,0.60945946,0.043361664,0.11979303,5.8079586,4.0712047,2.8920698,4.072281
62,0.28709644,0.65077597,2.8378367,2.6460817,12,0.2832759,0.4002738,0.5831162,0.6223772,4.439723,2.7441247,0.9243032,2.8338387
63,0.19799773,0.24736926,1.0224614,3.0611148,13,0.04219389,0.14607182,0.24903256,0.22941786,5.5317655,1.9510654,2.523285,2.957568
64,0.45041198,0.6654351,0.7964006,4.079366,14,0.1154325,0.25386426,0.5955821,0.635774,0.95203936,1.8042073,2.8950095,2.9198804
65,0.44680908,0.6570834,0.6863301,0.7685683,15,0.055960655,0.24389869,0.9656323,0.7263178,0.64943147,1.0322373,1.2614079,0.9521877
66,0.29113477,0.8340126,2.2157516,1.3464906,16,0.98046404,0.46694136,0.75334513,0.7243027,0.7787311,1.5691841,1.4876801,1.2132515
67,0.55042297,0.7321468,5.102686,1.1316156,17,0.53191257,0.7651188,0.7061634,0.6867466,5.435806,4.0341578,1.4676597,2.0359046
68,0.8049582,0.46587548,2.9025369,3.812567,18,0.74617314,0.7355528,0.5468628,0.508031,4.5158668,4.1550226,4.8820777,2.9371011
69,0.6297935,0.13481411,4.026054,3.0130334,19,0.65906227,0.6076022,0.10355556,0.13973562,2.9790888,3.9722826,1.6721281,4.2030153
70,0.28178743,0.5551445,4.258403,5.241631,20,0.1317761,0.2719153,0.3572244,0.42075452,0.51346743,2.0041528,4.579872,4.709755
71,0.22107114,0.5824227,1.1880592,3.0676668,21,0.18148541,0.26729438,0.72801006,0.67919534,3.9245682,1.9526026,3.0931678,3.334336
72,0.44168374,0.12224544,3.4877222,4.523201,22,0.73351324,0.4035293,0.14316458,0.14638498,1.5965724,3.195463,5.654798,4.480903
73,0.51850647,0.5532864,4.004591,3.6782348,23,0.6785201,0.6122152,0.5490863,0.5286038,3.822877,3.3963387,5.6972275,4.5297256
74,0.27438647,0.522616,4.2827516,0.84252334,24,0.33290517,0.43978742,0.5827464,0.6065074,4.74405,3.7276618,1.7128347,1.1497205
75,0.5007438,0.75182754,2.0817776,4.7920203,25,0.32370323,0.2961695,0.76958376,0.7386791,0.45333695,1.7300525,5.1483293,5.02774
76,0.48720476,0.39471143,2.1736956,1.8325045,26,0.3787797,0.4965359,0.42750794,0.3996953,3.6476984,2.6299725,5.7759023,4.6940036
77,0.3416377,0.53898096,1.405266,1.3846438,27,0.33786625,0.3430595,0.5738422,0.57838726,1.8184544,2.0923076,1.0659735,1.3585268
78,0.2649669,0.08217001,3.3418093,3.9474485,28,0.6622398,0.5907232,0.07255471,0.11184091,3.6662445,4.034604,4.6678104,4.1879272
79,0.44319987,0.10963861,4.689187,4.7313404,29,0.6026847,0.62463045,0.013551712,0.1170835,4.815852,4.1242743,4.093859,4.228273
80,0.2304976,0.24259177,2.5638208,0.92672026,30,0.20085877,0.24340409,0.31683046,0.3008242,3.5731754,2.8519022,1.0855039,1.1709946
81,0.17631848,0.7213059,2.6207016,2.9366612,31,0.28801745,0.42173827,0.83391553,0.75003797,2.5248003,2.0716524,3.813152,2.5887654
82,0.8292324,0.15016505,3.4636831,5.158065,32,0.98874456,0.61236966,0.061059773,0.10548976,2.2658393,4.101828,3.0043058,4.234101
83,0.66706514,0.45651326,3.429107,5.7525682,33,0.63672537,0.57404095,0.40588617,0.42213657,2.7018304,3.359543,5.830438,4.8058643
84,0.3747336,0.42002138,1.9635367,4.7400393,34,0.3341614,0.41442993,0.48286033,0.46484008,2.835773,2.8795054,3.9866977,4.276617
85,0.568492,0.72199637,1.4721794,4.017401,35,0.41077733,0.36804017,0.65266,0.70077306,1.919069,2.2524097,3.3615708,3.5078647
86,0.48934624,0.45743543,3.384078,0.43793362,36,0.733877,0.6542641,0.74258584,0.70019776,4.926414,3.7642043,5.643794,2.9529269
87,0.16107956,0.66447127,1.7607293,3.4934773,37,0.30139792,0.24021737,0.6694874,0.68058646,1.3996736,1.5655996,2.4276152,2.6911697
88,0.44343087,0.5777943,1.5596256,2.9821255,38,0.7226378,0.35046512,0.39211148,0.4713454,0.4595307,1.5325187,2.1772208,2.3829057
89,0.09216194,0.8023504,0.734154,0.6705809,39,0.5337058,0.2651638,0.5798341,0.6614619,0.24203753,0.6910488,0.34667838,0.5934991
90,0.6462785,0.5107033,0.9429647,5.6790357,40,0.068210185,0.2535806,0.40949064,0.38789088,5.263585,2.1242104,5.10722,5.072191
91,0.61340153,0.6888861,2.5431373,1.5609207,41,0.5762577,0.65047705,0.7048342,0.6330698,3.3352942,2.4411907,0.37677133,1.5943631
92,0.4174664,0.5540762,2.1351902,3.165322,42,0.3977363,0.45628902,0.586761,0.6211363,2.9976969,2.7782617,3.272117,3.7526689
93,0.4213477,0.10926293,4.776494,3.5528107,43,0.45615906,0.6294703,0.04345858,0.10986438,5.4495735,4.04431,4.153381,4.070158
94,0.4164023,0.8538537,2.8516967,0.6344558,44,0.5961824,0.5866729,0.986593,0.7684934,3.0212722,2.4063182,1.872198,1.3270726
95,0.72464436,0.56029195,2.449642,0.4221965,45,0.90195507,0.74705654,0.65988433,0.6910609,3.8244696,4.127822,0.20849097,1.9328163
96,0.25335634,0.21431085,5.058622,3.3938532,46,0.124061644,0.4053587,0.10732764,0.14783405,4.0994177,3.3822787,0.005280733,3.3190088
97,0.13414027,0.6956299,1.8769441,0.5893397,47,0.06435162,0.22917421,0.860598,0.733646,1.0809935,1.2539488,0.55274,0.99859536
98,0.73815405,0.6544162,1.657934,1.7672687,48,0.22109681,0.48690367,0.89868003,0.6883637,5.815591,2.6224248,2.117046,1.555674
99,0.7009785,0.2354047,3.9596019,3.5402522,49,0.9583124,0.64702404,0.31414592,0.24314217,5.165711,3.8036418,4.4634795,3.0671918
100,0.72671115,0.56166995,4.6675806,1.0117059,0,0.92978925,0.7888363,0.72846437,0.6063291,5.8300567,4.2534328,2.053999,2.2768588
101,0.2969063,0.7012341,1.0649024,1.0289631,1,0.10158658,0.21190464,0.8516699,0.7357322,1.6539434,1.2322227,0.82444847,0.9753982
102,0.24476399,0.3876621,3.119846,3.573789,2,0.5100246,0.3517163,0.3487808,0.41774732,1.0886478,3.092261,3.8731656,4.345502
103,0.45079467,0.7205062,4.830399,2.3957238,3,0.20072603,0.42869738,0.4966032,0.5558453,5.106858,3.2292657,1.2571095,2.2934952
104,0.3428698,0.5666524,1.8291175,4.5960264,4,0.5636237,0.38171637,0.5915639,0.5962363,1.1047064,2.4798496,5.057411,4.5194435
105,0.13309386,0.24420126,1.1399705,1.3999627,5,0.08224088,0.18354098,0.2007947,0.28064558,0.3191929,1.4508389,1.8089586,1.8418479
106,0.85909003,0.7527574,4.2682223,0.77054214,6,0.6974948,0.8014625,0.7855255,0.71028525,5.360653,4.0512233,2.7254667,1.4987684
107,0.26387393,0.43548116,2.0771484,2.7459087,7,0.010758042,0.15678015,0.15983975,0.29643196,4.6170077,1.9157319,0.893319,1.8998357
108,0.17971627,0.6104069,4.449424,5.3243628,8,0.2935878,0.3307855,0.5445034,0.5608171,3.1822925,2.711723,5.1143513,4.904323
109,0.449533,0.067688845,3.6620784,1.6866764,9,0.5453103,0.5842952,0.13225424,0.13756171,5.209705,3.9812143,2.3316028,3.9786868
110,0.5302688,0.7740205,4.622693,5.401862,10,0.46085912,0.5116493,0.64375603,0.6444635,3.4229932,2.8072317,5.552685,4.3666596
111,0.7307142,0.16952625,5.821589,2.1844287,11,0.5410338,0.60945946,0.043361664,0.11979303,5.8079586,4.0712047,2.8920698,4.072281
112,0.342651,0.6506281,3.8199792,1.3783345,12,0.2832759,0.4002738,0.5831162,0.6223772,4.439723,2.7441247,0.9243032,2.8338387
113,0.057974067,0.12604766,1.6572139,1.5543804,13,0.04219389,0.14607182,0.24903256,0.22941786,5.5317655,1.9510654,2.523285,2.957568
114,0.044776935,0.79163575,4.5950193,2.3263488,14,0.1154325,0.25386426,0.5955821,0.635774,0.95203936,1.8042073,2.8950095,2.9198804
115,0.24115318,0.7389056,1.1746511,1.052642,15,0.055960655,0.24389869,0.9656323,0.7263178,0.64943147,1.0322373,1.2614079,0.9521877
116,0.42248973,0.93628323,3.748653,0.5747362,16,0.98046404,0.46694136,0.75334513,0.7243027,0.7787311,1.5691841,1.4876801,1.2132515
117,0.8450468,0.80184007,5.0820684,1.7951027,17,0.53191257,0.7651188,0.7061634,0.6867466,5.435806,4.0341578,1.4676597,2.0359046
118,0.87312186,0.45086226,2.9180393,2.397501,18,0.74617314,0.7355528,0.5468628,0.508031,4.5158668,4.1550226,4.8820777,2.9371011
119,0.7385205,0.18063717,3.8244247,5.5403996,19,0.65906227,0.6076022,0.10355556,0.13973562,2.9790888,3.9722826,1.6721281,4.2030153
120,0.29854494,0.4747215,2.5086317,4.970402,20,0.1317761,0.2719153,0.3572244,0.42075452,0.51346743,2.0041528,4.579872,4.709755
121,0.33916366,0.8388816,1.3040352,4.800794,21,0.18148541,0.26729438,0.72801006,0.67919534,3.9245682,1.9526026,3.0931678,3.334336
122,0.37054095,0.16598523,4.017305,5.575429,22,0.73351324,0.4035293,0.14316458,0.14638498,1.5965724,3.195463,5.654798,4.480903
123,0.61410695,0.5865745,4.769291,4.99757,23,0.6785201,0.6122152,0.5490863,0.5286038,3.822877,3.3963387,5.6972275,4.5297256
124,0.53709716,0.7701003,4.4898634,1.0699222,24,0.33290517,0.43978742,0.5827464,0.6065074,4.74405,3.7276618,1.7128347,1.1497205
125,0.14812213,0.8759318,3.3674746,5.5036592,25,0.32370323,0.2961695,0.76958376,0.7386791,0.45333695,1.7300525,5.1483293,5.02774
126,0.7319816,0.41505963,1.6671016,4.3135834,26,0.3787797,0.4965359,0.42750794,0.3996953,3.6476984,2.6299725,5.7759023,4.6940036
127,0.18453987,0.429041,1.7914665,1.2029309,27,0.33786625,0.3430595,0.5738422,0.57838726,1.8184544,2.0923076,1.0659735,1.3585268
128,0.6158558,0.07750748,2.6879148,4.8911695,28,0.6622398,0.5907232,0.07255471,0.11184091,3.6662445,4.034604,4.6678104,4.1879272
129,0.71788657,0.0949964,4.918058,4.83642,29,0.6026847,0.62463045,0.013551712,0.1170835,4.815852,4.1242743,4.093859,4.228273
130,0.16439655,0.32829168,4.185589,0.8055688,30,0.20085877,0.24340409,0.31683046,0.3008242,3.5731754,2.8519022,1.0855039,1.1709946
131,0.5046438,0.65420604,1.4160357,2.3950129,31,0.28801745,0.42173827,0.83391553,0.75003797,2.5248003,2.0716524,3.813152,2.5887654
132,0.7424099,0.14421672,3.863087,4.8604803,32,0.98874456,0.61236966,0.061059773,0.10548976,2.2658393,4.101828,3.0043058,4.234101
133,0.40471777,0.30312896,1.4781507,4.017624,33,0.63672537,0.57404095,0.40588617,0.42213657,2.7018304,3.359543,5.830438,4.8058643
134,0.3179009,0.3473764,1.6848602,3.269798,34,0.3341614,0.41442993,0.48286033,0.46484008,2.835773,2.8795054,3.9866977,4.276617
135,0.54481924,0.8468014,2.784978,4.467128,35,0.41077733,0.36804017,0.65266,0.70077306,1.919069,2.2524097,3.3615708,3.5078647
136,0.6417198,0.7920283,4.0881734,3.254931,36,0.733877,0.6542641,0.74258584,0.70019776,4.926414,3.7642043,5.643794,2.9529269
137,0.17682973,0.6724731,1.5252614,2.9923897,37,0.30139792,0.24021737,0.6694874,0.68058646,1.3996736,1.5655996,2.4276152,2.6911697
138,0.4326777,0.51460075,1.3862422,1.7145478,38,0.7226378,0.35046512,0.39211148,0.4713454,0.4595307,1.5325187,2.1772208,2.3829057
139,0.11751733,0.5851569,0.7467021,0.72699744,39,0.5337058,0.2651638,0.5798341,0.6614619,0.24203753,0.6910488,0.34667838,0.5934991
140,0.1529187,0.38250923,3.017177,5.281423,40,0.068210185,0.2535806,0.40949064,0.38789088,5.263585,2.1242104,5.10722,5.072191
141,0.602721,0.6351979,2.8041878,1.4211553,41,0.5762577,0.65047705,0.7048342,0.6330698,3.3352942,2.4411907,0.37677133,1.5943631
142,0.39846918,0.5259825,2.9734468,2.5034828,42,0.3977363,0.45628902,0.586761,0.6211363,2.9976969,2.7782617,3.272117,3.7526689
143,0.8597727,0.11965403,4.5815487,4.135276,43,0.45615906,0.6294703,0.04345858,0.10986438,5.4495735,4.04431,4.153381,4.070158
144,0.6716248,0.804485,2.9798045,0.7871411,44,0.5961824,0.5866729,0.986593,0.7684934,3.0212722,2.4063182,1.872198,1.3270726
145,0.5496552,0.6035128,3.487728,1.3405083,45,0.90195507,0.74705654,0.65988433,0.6910609,3.8244696,4.127822,0.20849097,1.9328163
146,0.4855793,0.15243211,2.6573899,3.3166723,46,0.124061644,0.4053587,0.10732764,0.14783405,4.0994177,3.3822787,0.005280733,3.3190088
147,0.5020752,0.8408327,1.1515689,0.7774911,47,0.06435162,0.22917421,0.860598,0.733646,1.0809935,1.2539488,0.55274,0.99859536
148,0.42676824,0.5440835,1.7777526,0.83550906,48,0.22109681,0.48690367,0.89868003,0.6883637,5.815591,2.6224248,2.117046,1.555674
149,0.9671931,0.31996673,3.4026303,5.6572943,49,0.9583124,0.64702404,0.31414592,0.24314217,5.165711,3.8036418,4.4634795,3.0671918
150,0.7361793,0.61687726,3.9140332,2.209914,0,0.92978925,0.7888363,0.72846437,0.6063291,5.8300567,4.2534328,2.053999,2.2768588
151,0.24291159,0.86524695,1.2635977,1.116157,1,0.10158658,0.21190464,0.8516699,0.7357322,1.6539434,1.2322227,0.82444847,0.9753982
152,0.25178474,0.37299228,2.4424634,4.772552,2,0.5100246,0.3517163,0.3487808,0.41774732,1.0886478,3.092261,3.8731656,4.345502
153,0.1889171,0.6328891,5.3513813,2.662992,3,0.20072603,0.42869738,0.4966032,0.5558453,5.106858,3.2292657,1.2571095,2.2934952
154,0.4372162,0.62572813,2.2178037,5.3630395,4,0.5636237,0.38171637,0.5915639,0.5962363,1.1047064,2.4798496,5.057411,4.5194435
155,0.25896567,0.30699244,0.9849524,1.9952613,5,0.08224088,0.18354098,0.2007947,0.28064558,0.3191929,1.4508389,1.8089586,1.8418479
156,0.8515104,0.7260854,3.3582554,1.5779047,6,0.6974948,0.8014625,0.7855255,0.71028525,5.360653,4.0512233,2.7254667,1.4987684
157,0.078019716,0.26583683,1.465677,1.4785447,7,0.010758042,0.15678015,0.15983975,0.29643196,4.6170077,1.9157319,0.893319,1.8998357
158,0.35878652,0.63875777,4.7757626,5.605207,8,0.2935878,0.3307855,0.5445034,0.5608171,3.1822925,2.711723,5.1143513,4.904323
159,0.86740446,0.118446656,2.5756984,5.5214386,9,0.5453103,0.5842952,0.13225424,0.13756171,5.209705,3.9812143,2.3316028,3.9786868
160,0.5811447,0.64228004,2.595267,4.6593394,10,0.46085912,0.5116493,0.64375603,0.6444635,3.4229932,2.8072317,5.552685,4.3666596
161,0.8728025,0.08921738,4.374265,3.7354126,11,0.5410338,0.60945946,0.043361664,0.11979303,5.8079586,4.0712047,2.8920698,4.072281
162,0.5156757,0.50881565,0.9088464,2.9872122,12,0.2832759,0.4002738,0.5831162,0.6223772,4.439723,2.7441247,0.9243032,2.8338387
163,0.066015296,0.25409833,2.940072,2.8284354,13,0.04219389,0.14607182,0.24903256,0.22941786,5.5317655,1.9510654,2.523285,2.957568
164,0.65256834,0.7493427,0.49457368,4.353956,14,0.1154325,0.25386426,0.5955821,0.635774,0.95203936,1.8042073,2.8950095,2.9198804
165,0.07377691,0.8836353,2.9017017,0.5882829,15,0.055960655,0.24389869,0.9656323,0.7263178,0.64943147,1.0322373,1.2614079,0.9521877
166,0.40394017,0.729616,1.2082391,0.9073368,16,0.98046404,0.46694136,0.75334513,0.7243027,0.7787311,1.5691841,1.4876801,1.2132515
167,0.7933572,0.6444653,3.3313699,1.3188916,17,0.53191257,0.7651188,0.7061634,0.6867466,5.435806,4.0341578,1.4676597,2.0359046
168,0.8471121,0.42766345,3.5019493,3.2508652,18,0.74617314,0.7355528,0.5468628,0.508031,4.5158668,4.1550226,4.8820777,2.9371011
169,0.61340487,0.09948628,3.212275,2.2468605,19,0.65906227,0.6076022,0.10355556,0.13973562,2.9790888,3.9722826,1.6721281,4.2030153
170,0.12753385,0.33396202,1.8365958,3.4693737,20,0.1317761,0.2719153,0.3572244,0.42075452,0.51346743,2.0041528,4.579872,4.709755
171,0.23116387,0.8096013,3.6482441,3.7641582,21,0.18148541,0.26729438,0.72801006,0.67919534,3.9245682,1.9526026,3.0931678,3.334336
172,0.38067454,0.09874318,1.6335299,5.458076,22,0.73351324,0.4035293,0.14316458,0.14638498,1.5965724,3.195463,5.654798,4.480903
173,0.6429269,0.60576016,4.198163,5.1873903,23,0.6785201,0.6122152,0.5490863,0.5286038,3.822877,3.3963387,5.6972275,4.5297256
174,0.55966026,0.6710721,2.636554,2.2111306,24,0.33290517,0.43978742,0.5827464,0.6065074,4.74405,3.7276618,1.7128347,1.1497205
175,0.29552245,0.70227826,1.0640125,4.251574,25,0.32370323,0.2961695,0.76958376,0.7386791,0.45333695,1.7300525,5.1483293,5.02774
176,0.48624837,0.44776267,3.5494044,4.908715,26,0.3787797,0.4965359,0.42750794,0.3996953,3.6476984,2.6299725,5.7759023,4.6940036
177,0.42453268,0.65205055,2.997593,1.7089845,27,0.33786625,0.3430595,0.5738422,0.57838726,1.8184544,2.0923076,1.0659735,1.3585268
178,0.62086535,0.15963131,3.5568671,5.5084114,28,0.6622398,0.5907232,0.07255471,0.11184091,3.6662445,4.034604,4.6678104,4.1879272
179,0.41788238,0.12784617,4.233199,5.4459615,29,0.6026847,0.62463045,0.013551712,0.1170835,4.815852,4.1242743,4.093859,4.228273
180,0.13519962,0.25354627,3.1390479,0.6257352,30,0.20085877,0.24340409,0.31683046,0.3008242,3.5731754,2.8519022,1.0855039,1.1709946
181,0.4042563,0.68350023,1.4614388,2.8122659,31,0.28801745,0.42173827,0.83391553,0.75003797,2.5248003,2.0716524,3.813152,2.5887654
182,0.9119296,0.08429436,4.055989,3.5324411,32,0.98874456,0.61236966,0.061059773,0.10548976,2.2658393,4.101828,3.0043058,4.234101
183,0.31868282,0.5761398,5.779111,5.4640265,33,0.63672537,0.57404095,0.40588617,0.42213657,2.7018304,3.359543,5.830438,4.8058643
184,0.5572794,0.41226515,0.9683438,4.209795,34,0.3341614,0.41442993,0.48286033,0.46484008,2.835773,2.8795054,3.9866977,4.276617
185,0.12871748,0.82601655,4.708239,3.0400434,35,0.41077733,0.36804017,0.65266,0.70077306,1.919069,2.2524097,3.3615708,3.5078647
