,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight
0,0.74000406,0.92978925,0,0.59042966,0.72846437,3.8426046,5.8300567,2.1998982,2.053999
1,0.27585,0.10158658,1,0.6945845,0.8516699,1.6296304,1.6539434,1.3625749,0.82444847
2,0.41174856,0.5100246,2,0.43290395,0.3487808,2.8798702,1.0886478,4.3503213,3.8731656
3,0.45927343,0.20072603,3,0.5612328,0.4966032,2.9364371,5.106858,2.2836401,1.2571095
4,0.37063867,0.5636237,4,0.6130608,0.5915639,2.4406781,1.1047064,4.314716,5.057411
5,0.291437,0.08224088,5,0.43426728,0.2007947,1.8694072,0.3191929,2.149608,1.8089586
6,0.74814194,0.6974948,6,0.6612955,0.7855255,3.440579,5.360653,1.7853142,2.7254667
7,0.28099096,0.010758042,7,0.4638389,0.15983975,1.9702278,4.6170077,2.45811,0.893319
8,0.37089798,0.2935878,8,0.57220525,0.5445034,2.5477672,3.1822925,4.587841,5.1143513
9,0.64544684,0.5453103,9,0.21116158,0.13225424,4.02047,5.209705,4.2222404,2.3316028
10,0.46517795,0.46085912,10,0.6073422,0.64375603,2.571332,3.4229932,3.7302496,5.552685
11,0.68148756,0.5410338,11,0.18932748,0.043361664,4.1056085,5.8079586,4.3752527,2.8920698
12,0.40163565,0.2832759,12,0.61807185,0.5831162,2.487749,4.439723,2.7800112,0.9243032
13,0.2539012,0.04219389,13,0.2953977,0.24903256,2.0776358,5.5317655,3.5138428,2.523285
14,0.32582378,0.1154325,14,0.63108975,0.5955821,1.9602787,0.95203936,2.6233366,2.8950095
15,0.27749228,0.055960655,15,0.698401,0.9656323,1.540653,0.64943147,1.3423283,1.2614079
16,0.3749124,0.98046404,16,0.6816071,0.75334513,1.7565899,0.7787311,1.483856,1.4876801
17,0.6950364,0.53191257,17,0.64362794,0.7061634,3.4215674,5.435806,2.0777502,1.4676597
18,0.7202117,0.74617314,18,0.4997423,0.5468628,3.956907,4.5158668,2.6884732,4.8820777
19,0.65505016,0.65906227,19,0.1973854,0.10355556,4.0241203,2.9790888,4.2880363,1.6721281
20,0.33454505,0.1317761,20,0.49508017,0.3572244,2.3215036,0.51346743,4.6048145,4.579872
21,0.3261962,0.18148541,21,0.66207093,0.72801006,1.9513469,3.9245682,2.9363804,3.0931678
22,0.583501,0.73351324,22,0.20066388,0.14316458,3.7010329,1.5965724,4.529403,5.654798
23,0.5917586,0.6785201,23,0.53221816,0.5490863,3.3698924,3.822877,4.0302606,5.6972275
24,0.49491096,0.33290517,24,0.6174674,0.5827464,3.3066163,4.74405,1.5807598,1.7128347
25,0.34376678,0.32370323,25,0.6818547,0.76958376,1.8807837,0.45333695,4.133588,5.1483293
26,0.49398693,0.3787797,26,0.42229232,0.42750794,2.8696046,3.6476984,4.4511905,5.7759023
27,0.35575405,0.33786625,27,0.5894854,0.5738422,1.9738955,1.8184544,1.6525381,1.0659735
28,0.64490604,0.6622398,28,0.20190258,0.07255471,3.9654052,3.6662445,4.146905,4.6678104
29,0.68941313,0.6026847,29,0.17885676,0.013551712,4.19604,4.815852,4.548792,4.093859
30,0.31702837,0.20085877,30,0.3517968,0.31683046,2.7520432,3.5731754,1.6818789,1.0855039
31,0.3829103,0.28801745,31,0.68586683,0.83391553,2.0833483,2.5248003,2.1769798,3.813152
32,0.68002343,0.98874456,32,0.1825077,0.061059773,4.140392,2.2658393,4.4678464,3.0043058
33,0.59215134,0.63672537,33,0.42586556,0.40588617,3.299288,2.7018304,4.495976,5.830438
34,0.43680614,0.3341614,34,0.48432836,0.48286033,2.9099715,2.835773,4.1551356,3.9866977
35,0.35878894,0.41077733,35,0.652339,0.65266,2.1484652,1.919069,3.005141,3.3615708
36,0.5790545,0.733877,36,0.64514637,0.74258584,3.1776178,4.926414,2.5094266,5.643794
37,0.29398894,0.30139792,37,0.660404,0.6694874,1.870213,1.3996736,2.3120527,2.4276152
38,0.33850157,0.7226378,38,0.554359,0.39211148,1.9873086,0.4595307,2.488202,2.1772208
39,0.28472188,0.5337058,39,0.64235145,0.5798341,1.2657132,0.24203753,1.0521089,0.34667838
40,0.3497035,0.068210185,40,0.45690238,0.40949064,2.365145,5.263585,4.7727814,5.10722
41,0.57137334,0.5762577,41,0.6203995,0.7048342,2.550352,3.3352942,1.7750292,0.37677133
42,0.44161096,0.3977363,42,0.60115266,0.586761,2.575873,2.9976969,3.413414,3.272117
43,0.6798473,0.45615906,43,0.17487474,0.04345858,4.1668587,5.4495735,4.498989,4.153381
44,0.49992037,0.5961824,44,0.68707263,0.986593,2.163577,3.0212722,1.6564785,1.872198
45,0.6813258,0.90195507,45,0.65318274,0.65988433,3.5900126,3.8244696,1.9617395,0.20849097
46,0.5983845,0.124061644,46,0.19760102,0.10732764,3.772047,4.0994177,4.0781355,0.005280733
47,0.27798632,0.06435162,47,0.69914204,0.860598,1.6603767,1.0809935,1.351731,0.55274
48,0.460019,0.22109681,48,0.66404605,0.89868003,2.4785962,5.815591,1.8275428,2.117046
49,0.6725553,0.9583124,49,0.25416192,0.31414592,3.8843405,5.165711,3.284475,4.4634795
