,policy rate,reward rate,dec temp,subject
0,0.49305135,0.39857727,2.290621,0
1,0.47335377,0.065227956,2.0319705,1
2,0.24083818,0.7136462,4.0019855,2
3,0.3298275,0.27787867,3.490816,3
4,0.40254685,0.97044927,5.794821,4
5,0.0406191,0.65841126,2.9052272,5
6,0.6289382,0.6998224,7.5514355,6
7,0.5026507,0.60245657,3.1129193,7
8,0.7972547,0.5876218,7.7084856,8
9,0.86179596,0.48467827,4.7535043,9
10,0.6677231,0.28665754,1.9145936,10
11,0.33501884,0.5281931,4.2309065,11
12,0.14023699,0.8814258,4.856467,12
13,0.65367854,0.8047238,7.08342,13
14,0.35078284,0.18323211,5.179767,14
15,0.62307054,0.6460334,5.115044,15
16,0.5325699,0.10357769,2.2227979,16
17,0.5784039,0.58946764,7.8778734,17
18,0.37487915,0.21512124,3.3694818,18
19,0.71038395,0.6879233,7.9007235,19
20,0.49833047,0.62884295,3.1738238,20
21,0.6328699,0.103937924,5.4940825,21
22,0.47316352,0.35292172,6.864367,22
23,0.32101047,0.9076384,4.3266287,23
24,0.69742286,0.8947279,3.8137608,24
25,0.14476214,0.3884957,7.1574945,25
26,0.44378206,0.691955,3.2788715,26
27,0.40649697,0.26033738,4.8867292,27
28,0.53555936,0.5513054,1.4109975,28
29,0.39442703,0.72368264,0.8914918,29
30,0.5220045,0.5660185,4.864264,30
31,0.82916224,0.54786617,7.637434,31
32,0.11177665,0.73096126,4.2463145,32
33,0.376808,0.84826744,2.2811263,33
34,0.3260677,0.7953603,3.031568,34
35,0.59721327,0.28892788,6.5490894,35
36,0.44508585,0.78980535,6.138832,36
37,0.56964105,0.89959556,6.7082806,37
38,0.83625054,0.8260908,8.499453,38
39,0.3727575,0.44250146,4.609305,39
40,0.750156,0.42436534,4.6661386,40
41,0.28035304,0.7190868,4.4138904,41
42,0.002256197,0.5769484,3.3101897,42
43,0.75352114,0.865405,6.100395,43
44,0.17873225,0.75826114,6.645556,44
45,0.5062753,0.10043458,4.8073926,45
46,0.23542225,0.5676041,2.60815,46
47,0.24483325,0.48781878,1.7656654,47
48,0.3101558,0.393761,4.532988,48
49,0.34949696,0.39373797,1.3133527,49
50,0.54617107,0.40302712,2.3581288,0
51,0.22109666,0.20909822,2.0688767,1
52,0.39651024,0.5908365,2.9465058,2
53,0.18578048,0.47911182,4.9181333,3
54,0.14897203,0.4989743,1.5823697,4
55,0.9850124,0.8083054,5.4240823,5
56,0.82934827,0.85936034,8.195525,6
57,0.65873724,0.4187889,2.5788295,7
58,0.8407458,0.45585138,7.5261564,8
59,0.7155439,0.5556706,7.5497603,9
60,0.46179542,0.45883566,4.0133114,10
61,0.27247784,0.5257741,6.650727,11
62,0.4769973,0.8205349,4.63949,12
63,0.74640954,0.76084065,6.1694508,13
64,0.326222,0.5795514,3.8043854,14
65,0.34405085,0.8358274,6.8863053,15
66,0.6242921,0.5437224,4.7625256,16
67,0.63703984,0.60383505,3.9940562,17
68,0.46506825,0.3879544,6.5246987,18
69,0.7643183,0.56810874,4.5633307,19
70,0.32306588,0.64893085,1.6144334,20
71,0.65851516,0.36067367,7.2489047,21
72,0.32593495,0.5298155,4.7055573,22
73,0.21799883,0.7214634,2.5470736,23
74,0.35389814,0.62335724,1.3377886,24
75,0.45604977,0.4570865,5.723965,25
76,0.9845621,0.8175899,2.0152888,26
77,0.5199833,0.32317117,6.397987,27
78,0.7064733,0.61975765,3.3414226,28
79,0.95599604,0.7351173,3.2773652,29
80,0.41818604,0.1353071,4.038601,30
81,0.5963758,0.48265496,6.354726,31
82,0.33049893,0.5617196,2.0215724,32
83,0.23312384,0.9727788,2.5953941,33
84,0.3007632,0.5975715,3.0407004,34
85,0.5695604,0.61705434,4.718545,35
86,0.4114203,0.52628237,3.6564243,36
87,0.66418254,0.3900399,3.5349565,37
88,0.7480303,0.5920498,4.1783156,38
89,0.405662,0.3630789,4.410826,39
90,0.80199134,0.5791293,4.003768,40
91,0.39952227,0.112850554,5.793396,41
92,0.5802398,0.7606504,4.5616035,42
93,0.2914306,0.8113275,2.252719,43
94,0.16025111,0.6882504,4.8716836,44
95,0.49844664,0.13457029,3.454894,45
96,0.22104947,0.42154428,4.248537,46
97,0.10841151,0.7468354,1.7764192,47
98,0.33492833,0.22394735,3.5064988,48
99,0.68142384,0.8810328,4.054232,49
100,0.21895492,0.52574164,3.6405065,0
101,0.6850175,0.70196974,3.2230854,1
102,0.3972337,0.76398677,1.8510022,2
103,0.27133676,0.15405814,1.5437877,3
104,0.55076784,0.6907377,2.219006,4
105,0.09170839,0.76521105,4.0480494,5
106,0.534335,0.6162094,6.506897,6
107,0.20830134,0.6930097,4.082934,7
108,0.78446585,0.6108553,5.5357523,8
109,0.51633024,0.5752988,6.985696,9
110,0.26101574,0.56071866,3.6117933,10
111,0.39111114,0.7903768,3.679075,11
112,0.16608505,0.80630463,3.899007,12
113,0.7452794,0.6903528,7.0231314,13
114,0.29499722,0.018555263,3.3129606,14
115,0.5563457,0.73686755,8.63124,15
116,0.5512719,0.13606264,4.8278003,16
117,0.6466558,0.38045713,6.000037,17
118,0.47452053,0.29254997,4.6206894,18
119,0.7681056,0.72075033,7.3368826,19
120,0.13914348,0.77396494,6.11588,20
121,0.7234458,0.817451,8.645011,21
122,0.46879447,0.4515071,6.9226723,22
123,0.3150601,0.21240643,1.7414547,23
124,0.053562477,0.456391,2.3711412,24
125,0.36980826,0.3263306,5.195986,25
126,0.7150687,0.73671883,5.9410152,26
127,0.62182236,0.42148188,3.2774878,27
128,0.5484739,0.68306226,4.095977,28
129,0.077508196,0.6154917,2.571416,29
130,0.29533306,0.62828094,4.588865,30
131,0.40543118,0.37403825,6.363032,31
132,0.22489662,0.856401,5.576893,32
133,0.19247013,0.4072805,2.4797978,33
134,0.25139433,0.8197671,6.603121,34
135,0.78692317,0.18042716,4.157506,35
136,0.16231021,0.7499967,5.6137924,36
137,0.83286387,0.44368374,5.480006,37
138,0.8256293,0.25565943,5.919475,38
139,0.31789732,0.34025955,2.227972,39
140,0.82740265,0.53406554,6.125214,40
141,0.5229235,0.43990952,6.6583967,41
142,0.74463207,0.4337786,2.156929,42
143,0.08840846,0.7204347,5.662637,43
144,0.667656,0.45231745,1.8415096,44
145,0.43456626,0.5606166,6.1512575,45
146,0.24705252,0.038507517,6.2774096,46
147,0.15320703,0.43067625,1.0378846,47
148,0.39593372,0.13688903,4.2497067,48
149,0.09121354,0.96901524,5.280568,49
150,0.36489847,0.23929192,3.000812,0
151,0.5026013,0.8901007,7.220891,1
152,0.16766657,0.8153013,3.7312045,2
153,0.37082505,0.5767852,2.2815752,3
154,0.25855988,0.87569654,3.2273352,4
155,0.0592629,0.5192169,1.2291851,5
156,0.48932213,0.77370185,8.460206,6
157,0.4651671,0.59166354,6.0049906,7
158,0.64818114,0.66105914,7.295768,8
159,0.53555536,0.6573491,6.4896464,9
160,0.621561,0.63571894,4.24999,10
161,0.20399809,0.489735,5.781105,11
162,0.34186077,0.6595534,2.1931973,12
163,0.46833575,0.65793765,6.592249,13
164,0.30900475,0.15005738,4.000569,14
165,0.70323485,0.71284515,6.426966,15
166,0.49961925,0.31423342,2.2920086,16
167,0.4973787,0.41765794,8.958205,17
168,0.18176356,0.45962322,6.8308134,18
169,0.47055355,0.5689818,3.4425168,19
170,0.3572153,0.78033286,5.3528585,20
171,0.93679094,0.06598289,5.382924,21
172,0.31619647,0.26939526,5.5210304,22
173,0.16240235,0.26622728,2.7512913,23
174,0.14068416,0.1937499,2.801302,24
175,0.4936377,0.4160254,5.7098,25
176,0.035386242,0.8075485,1.5720482,26
177,0.42042193,0.37121323,5.8725953,27
178,0.7869736,0.46526682,1.5462551,28
179,0.33059013,0.6856988,2.5909843,29
180,0.41052932,0.5784584,4.104313,30
181,0.65095633,0.56086147,8.106035,31
182,0.2057155,0.74966866,4.7062836,32
183,0.17246261,0.04596236,4.336594,33
184,0.24547312,0.7517104,3.5684857,34
185,0.63901216,0.8153733,7.7376103,35
186,0.5555585,0.906728,6.3608236,36
187,0.8012846,0.5357655,5.008393,37
188,0.565935,0.73902667,8.06447,38
189,0.33917522,0.14150327,4.612842,39
190,0.6194467,0.42399418,1.3304191,40
191,0.23892274,0.15566294,3.39978,41
192,0.0883009,0.6521301,3.1138277,42
193,0.13830474,0.13886008,2.37592,43
194,0.38480297,0.6097207,0.6901974,44
195,0.49463496,0.46221918,5.057752,45
196,0.18718457,0.075323634,2.6302466,46
197,0.34782064,0.22047319,0.96452504,47
198,0.44703037,0.61070603,3.869246,48
199,0.31530654,0.406155,2.432899,49
200,0.5569004,0.5760602,2.7354245,0
201,0.6554923,0.6551393,5.904631,1
202,0.4216664,0.9385548,5.1262045,2
203,0.24539198,0.25570983,1.6954241,3
204,0.4938333,0.23023479,2.7022357,4
205,0.21992601,0.529396,0.97204864,5
206,0.7695978,0.6915997,8.544434,6
207,0.38654587,0.8225129,3.5075555,7
208,0.56155795,0.55171835,7.725835,8
209,0.65514654,0.40949562,4.8575625,9
210,0.44116017,0.486342,3.7710605,10
211,0.3570053,0.21003674,3.5803916,11
212,0.25432667,0.859427,5.1170654,12
213,0.5841497,0.7428829,6.1633058,13
214,0.14186984,0.6993049,2.9564536,14
215,0.6600591,0.79769343,7.2451124,15
216,0.7064003,0.41901863,3.7968998,16
217,0.54219127,0.582096,7.081804,17
218,0.31689006,0.27101293,4.0484886,18
219,0.7796764,0.69269353,5.255813,19
220,0.17487435,0.75528264,5.5502806,20
221,0.78459644,0.4420729,6.228739,21
222,0.37076563,0.14184089,4.3377337,22
223,0.34642133,0.91258645,5.4171886,23
224,0.51478976,0.9739172,3.2748327,24
225,0.4840824,0.6492022,7.2948737,25
226,0.30477676,0.70632416,1.4555813,26
227,0.52544063,0.47890022,4.7262115,27
228,0.6082516,0.27584684,3.8814125,28
229,0.95129937,0.92469656,5.5906415,29
230,0.4855679,0.6120328,5.9828067,30
231,0.48805588,0.3257322,5.113766,31
232,0.41392168,0.6512349,2.939331,32
233,0.279651,0.072595246,4.1281285,33
234,0.25405568,0.7958554,5.128454,34
235,0.72813857,0.192887,3.8707054,35
236,0.23148127,0.3954834,1.8393033,36
237,0.61621475,0.85044557,6.687049,37
238,0.5937182,0.4294542,7.4816885,38
239,0.32191727,0.61092955,4.017952,39
240,0.68429184,0.627036,5.1949124,40
241,0.27340904,0.1149679,5.8855844,41
242,0.27535573,0.31986606,2.2218883,42
243,0.7692175,0.3792365,1.5252264,43
244,0.54373497,0.8335384,2.8792334,44
245,0.31003138,0.24443625,5.19998,45
246,0.20746481,0.2206701,3.074451,46
247,0.62414056,0.68773437,3.0721734,47
248,0.38112417,0.23624627,4.5674887,48
249,0.037140056,0.6368207,2.3031828,49
250,0.26266548,0.26070273,1.053361,0
251,0.44812366,0.35878828,1.6434755,1
252,0.28133667,0.43264133,2.3980942,2
253,0.4857325,0.46780062,4.3430324,3
254,0.32322043,0.35324746,0.9496877,4
255,0.46762526,0.8137515,3.4054615,5
256,0.71401507,0.6612206,5.995697,6
257,0.31386468,0.81806654,2.846093,7
258,0.79134214,0.5307085,7.916103,8
259,0.5442457,0.6128528,6.8545637,9
260,0.31474152,0.5497576,4.216341,10
261,0.30599263,0.11213383,7.3168044,11
262,0.4801204,0.7570111,4.5890417,12
263,0.5753894,0.61120963,7.311578,13
264,0.23571171,0.1398364,2.381269,14
265,0.4616241,0.67683023,5.0427012,15
266,0.68391347,0.19066437,2.3342257,16
267,0.54706454,0.63747454,8.595736,17
268,0.34269127,0.28192875,4.241192,18
269,0.45388764,0.45648125,6.047556,19
270,0.1254698,0.4260264,1.535054,20
271,0.6811891,0.30681282,6.0376997,21
272,0.4740009,0.16083793,4.3089275,22
273,0.13840085,0.80185574,7.4730844,23
274,0.62897766,0.019819243,3.194192,24
275,0.27913168,0.20967926,5.6017036,25
276,0.10120676,0.689462,4.0639606,26
277,0.29636663,0.62682414,8.328775,27
278,0.5909522,0.8262481,4.0303717,28
279,0.11226368,0.63247526,2.6441016,29
280,0.4009036,0.6879496,3.2012758,30
281,0.7808278,0.49638426,6.3666387,31
282,0.18737397,0.31578022,2.6386027,32
283,0.38909578,0.1310697,4.082406,33
284,0.30830774,0.25801468,1.2527802,34
285,0.5098015,0.39915255,5.6248403,35
286,0.35710654,0.41862926,2.6102424,36
287,0.7081367,0.5657528,3.03211,37
288,0.71989286,0.2987481,5.8643,38
289,0.32704747,0.08116722,3.419101,39
290,0.66253895,0.31259176,2.8599224,40
291,0.40111533,0.60216004,5.649772,41
292,0.28749752,0.7444517,4.553034,42
293,0.47530562,0.72153574,3.5657883,43
294,0.1366819,0.7169235,3.2629504,44
295,0.35639957,0.08438235,4.266035,45
296,0.22506744,0.45799515,2.904274,46
