,discount,learning rate,mf weight,mb weight,subject
0,0.24328412,0.53816426,1.0005696,1.5345043,0
1,0.22822483,0.799137,1.5990288,1.2797763,1
2,0.3733525,0.64742637,1.2487562,1.779643,2
3,0.17696844,0.81666183,3.3017128,4.0070105,3
4,0.22345239,0.6807664,2.2180247,2.092328,4
5,0.3609238,0.49298343,1.2335796,0.6370498,5
6,0.4008002,0.22053708,1.1077404,0.89953744,6
7,0.3259166,0.73879623,1.0150743,1.0372999,7
8,0.036814585,0.51372486,1.8354492,0.6531212,8
9,0.32098082,0.8919909,4.427849,3.9879293,9
10,0.27760118,0.8258501,2.2060933,0.7392045,10
11,0.34681922,0.63312733,2.5649292,3.612585,11
12,0.5125534,0.53532475,0.6981517,3.266472,12
13,0.06432954,0.3751155,2.1759396,0.8181559,13
14,0.101162,0.6421221,2.7303793,0.69890153,14
15,0.90006137,0.6108275,2.808272,1.4167734,15
16,0.14376275,0.5548228,1.4805545,1.1047084,16
17,0.2829468,0.78499967,3.5389073,4.2071996,17
18,0.64051735,0.732819,0.55230737,1.5328214,18
19,0.1813879,0.63343906,1.3040614,3.862054,19
20,0.29002672,0.7605311,2.9729686,3.4393795,20
21,0.39211354,0.8994578,2.4506855,3.398696,21
22,0.4628232,0.69554526,2.3685062,0.81246054,22
23,0.5606609,0.6794706,1.3648248,1.5814407,23
24,0.39985624,0.780448,2.468103,1.8482883,0
25,0.14987369,0.7343565,0.94334054,1.6193833,1
26,0.585832,0.85597587,0.9807288,4.4180627,2
27,0.34421852,0.7242571,1.6029131,3.334968,3
28,0.15164706,0.79063493,2.760202,2.9589179,4
29,0.49203488,0.7671627,0.9922112,0.9416412,5
30,0.18638018,0.37388936,3.3837123,0.71503025,6
31,0.46975133,0.8678916,1.0967013,1.674783,7
32,0.6789522,0.8176655,1.2446012,2.036172,8
33,0.24204221,0.49226955,1.1736827,1.82305,9
34,0.11763448,0.64445966,1.7303169,1.4172895,10
35,0.3610631,0.7254,2.575827,2.6011193,11
36,0.3026179,0.6648453,2.3107173,1.2568214,12
37,0.49370605,0.7424865,0.6979239,2.026998,13
38,0.25953043,0.6585784,2.0044262,1.0335454,14
39,0.782633,0.542952,2.3803592,0.809708,15
40,0.27934727,0.54531187,1.8250926,1.4820483,16
41,0.329802,0.73435,1.892057,2.565411,17
42,0.36782983,0.8089895,0.6959591,2.0459688,18
43,0.1092608,0.5876026,1.7061498,1.3819675,19
44,0.20526414,0.64899254,0.89899826,3.7365797,20
45,0.19712225,0.5720415,1.8632898,1.6006057,21
46,0.3721102,0.56738603,1.1331569,1.2089791,22
47,0.46150148,0.5242682,1.6283381,1.9308562,23
48,0.53494745,0.6954349,0.7798623,2.184146,0
49,0.10179094,0.8705157,2.8818774,0.6702415,1
50,0.45971853,0.8438889,3.6092696,4.0835323,2
51,0.27571988,0.537584,1.723083,1.2767657,3
52,0.33755037,0.72594583,1.6878608,2.9826493,4
53,0.31230307,0.63976884,0.97370857,0.7882924,5
54,0.1962363,0.11374749,0.49344313,1.0259974,6
55,0.14897454,0.90595424,2.1671228,2.1491706,7
56,0.17858571,0.42055294,0.9320555,1.2965577,8
57,0.46200362,0.6793985,2.1422133,1.1841189,9
58,0.37755093,0.403325,0.46744323,1.1474121,10
59,0.39366472,0.9197108,5.501444,4.6060257,11
60,0.42662373,0.57776815,2.4876235,1.6888669,12
61,0.25440702,0.38592622,0.6275842,0.68288577,13
62,0.462237,0.8167502,1.799443,1.3300377,14
63,0.66145676,0.45849946,2.2673202,0.3760116,15
64,0.39287305,0.5707473,1.1670243,0.74951035,16
65,0.117868274,0.8635288,4.3812695,5.0162735,17
66,0.30229542,0.6780745,0.9522384,1.2146095,18
67,0.2274009,0.6174051,1.4454207,1.591998,19
68,0.34850243,0.7916809,2.3335805,2.8845215,20
69,0.21409407,0.5245541,1.3841391,1.7672077,21
70,0.37542382,0.6021666,0.68978745,1.081048,22
71,0.41177332,0.8573698,3.7255392,1.863833,23
72,0.49523482,0.6609712,1.2456477,1.1884041,0
73,0.40656686,0.80442667,0.5568655,1.8543932,1
74,0.22768106,0.8428855,2.8527207,4.2013626,2
75,0.4347902,0.5653316,1.8462174,1.8747329,3
76,0.23862728,0.69519156,1.394946,2.799504,4
77,0.39326295,0.6766801,0.75588274,1.1734655,5
78,0.45173332,0.27234873,1.2597588,1.5126038,6
79,0.5220573,0.5626633,0.5891979,1.1946404,7
80,0.37309113,0.63959754,1.0995908,0.7114272,8
81,0.32026875,0.45167562,1.4493941,0.6649723,9
82,0.18907195,0.70440674,2.578834,1.2625374,10
83,0.43293816,0.69678944,3.569071,3.1748807,11
84,0.42545682,0.538245,2.3272533,1.3377129,12
85,0.25384593,0.65786046,0.9771797,2.6260724,13
86,0.34215522,0.7779063,1.4063225,1.560936,14
87,0.5834367,0.4620685,2.5052843,0.9414391,15
88,0.78456014,0.6325086,0.5343801,0.99128354,16
89,0.7127156,0.62400055,1.1113791,3.5580325,17
90,0.34919566,0.3947524,0.8247497,0.8580882,18
91,0.19323678,0.77138287,1.5078275,2.782896,19
92,0.280285,0.6550513,1.536467,3.4260416,20
93,0.15061341,0.5298836,1.7026758,1.6437538,21
94,0.46726033,0.701345,0.95178807,1.6996597,22
95,0.5652356,0.8657285,3.3674035,2.4269507,23
96,0.21341452,0.5661515,0.80965424,1.2524027,0
97,0.3569719,0.7860275,2.2191916,0.6282854,1
98,0.33234042,0.84337693,2.7493532,4.666013,2
99,0.18995921,0.7419747,2.6291895,2.269652,3
100,0.193758,0.48736426,2.2228887,1.3380802,4
101,0.4229568,0.42235616,0.79169387,1.0478337,5
102,0.30616748,0.1491515,0.37767965,1.2235781,6
103,0.40166023,0.71232796,1.460803,0.91053545,7
104,0.43002087,0.7323702,0.8424735,0.45674345,8
105,0.41182697,0.8005564,2.755772,2.8181329,9
106,0.15243684,0.79827625,1.7793685,1.3359337,10
107,0.29830515,0.74095935,4.184676,3.3397086,11
108,0.53707546,0.45805275,1.0336657,1.7338157,12
109,0.4440209,0.7503668,0.91290057,4.0906315,13
110,0.3944726,0.7465361,0.81472313,1.7630172,14
111,0.77723277,0.40833917,1.4183555,0.6820737,15
112,0.06314612,0.46555427,1.448168,1.0841689,16
113,0.21944162,0.83542925,3.194295,5.2216954,17
114,0.3286422,0.6783909,2.264471,0.63003767,18
115,0.5333412,0.7150658,1.7497749,3.0023665,19
116,0.27820957,0.8564486,3.662349,3.4814281,20
117,0.60935974,0.660878,0.36183187,4.3290963,21
118,0.20199966,0.55663794,1.128539,1.3332571,22
