,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.3060074,0,0.70461005,1.1984785,1.0618831
1,0.23142871,1,0.7592111,0.79386705,0.5717549
2,0.30428562,2,0.8301469,1.1493562,4.8935256
3,0.43380854,3,0.8155019,1.75539,4.350829
4,0.29031953,4,0.79434913,1.3719687,3.6158147
5,0.41568133,5,0.6551407,0.39096627,0.36099038
6,0.19500619,6,0.14581008,0.85648143,0.57184744
7,0.28169134,7,0.80937487,0.9666151,0.8997395
8,0.22675939,8,0.6428417,0.56975514,0.4162657
9,0.5941721,9,0.7828131,2.467022,2.0175385
10,0.17969704,10,0.6057295,1.002463,0.47037226
11,0.50569856,11,0.6690817,2.165813,3.4777682
12,0.6180874,12,0.57294714,1.4471585,1.9759992
13,0.29764593,13,0.8216597,1.4451501,4.2179003
14,0.23537996,14,0.51251477,1.0355499,0.59773463
15,0.8223348,15,0.5670428,2.6865337,0.8989082
16,0.32754233,16,0.49486467,1.3260503,0.6930981
17,0.25466397,17,0.76552576,1.6024892,4.8610783
18,0.2451229,18,0.6941749,0.61988044,0.4427675
19,0.308599,19,0.81107396,1.3367816,4.3899193
20,0.29977107,20,0.7776461,1.4177012,3.994022
21,0.23445678,21,0.7290241,1.197152,2.9163623
22,0.52762485,22,0.7761877,1.366364,1.5177406
23,0.70338804,23,0.6278013,1.5932491,0.83251697
