,discount,learning rate,mf weight,mb weight,subject
0,0.3386249,0.5460913,0.843713,1.1458554,0
1,0.13244314,0.59184676,3.304184,1.1835918,1
2,0.5781376,0.44008777,0.6704259,0.9412627,2
3,0.55907863,0.59196025,1.8071096,3.073586,3
4,0.25510418,0.68750536,2.3024678,1.4066892,4
5,0.23647597,0.6761739,1.9159033,2.7125995,5
6,0.38187605,0.29758006,1.4221514,0.959929,6
7,0.54325086,0.8302559,2.1626062,2.0603058,7
8,0.25583994,0.61690956,2.498694,1.8911179,8
9,0.65223914,0.70699865,1.8043234,3.0579505,9
10,0.40591666,0.86896634,4.379191,2.945244,10
11,0.16910912,0.34428555,2.0555243,1.7129506,11
12,0.46906057,0.5730749,1.3152978,1.706847,12
13,0.19646707,0.76828086,3.4851518,2.9868116,13
14,0.7756306,0.60889953,0.8541465,2.4153907,14
15,0.4285114,0.75442606,3.7000136,1.7618432,15
16,0.5179269,0.407853,1.2157365,0.8699535,16
17,0.21041736,0.44497868,1.9910284,1.2410017,17
18,0.19590165,0.34358758,0.7288975,1.5378163,18
19,0.39678505,0.817022,2.5002685,3.1151743,19
20,0.57547545,0.84774035,3.4324136,4.0564647,20
21,0.3607131,0.5613247,2.202289,2.7515335,21
22,0.20919952,0.46474138,2.039415,1.2783198,22
23,0.33350605,0.74581873,2.7651622,2.207951,23
24,0.38813925,0.74845374,3.0047317,2.9840868,0
25,0.34008133,0.56498617,1.9602304,1.5722795,1
26,0.48880178,0.45000637,1.8764942,0.7430013,2
27,0.28809708,0.7295092,1.7885504,3.5480042,3
28,0.088803,0.22970542,1.1264858,0.40407252,4
29,0.4585967,0.67515415,1.7364163,2.53114,5
30,0.49283987,0.46659514,1.7774396,3.2527285,6
31,0.6322281,0.67979395,1.8523352,2.8434486,7
32,0.10732239,0.61232364,2.6210256,1.344142,8
33,0.62962526,0.61660886,0.34907776,2.000347,9
34,0.5950541,0.50503963,0.8917288,0.9802747,10
35,0.23297739,0.47424206,1.134119,2.3822503,11
36,0.18752997,0.5552805,2.7564895,1.1525639,12
37,0.18981802,0.16344884,0.6190449,0.6433626,13
38,0.09605169,0.6429136,3.162451,1.5629947,14
39,0.82627946,0.54526615,1.9138861,2.6538815,15
40,0.3363059,0.7171895,2.3398218,2.5476894,16
41,0.12677976,0.37349737,2.2677126,1.5495925,17
42,0.30528638,0.8334423,4.4813895,2.8313332,18
43,0.40144703,0.61645806,0.2994215,2.7745287,19
44,0.53752077,0.63798314,1.4120166,2.1795034,20
45,0.42473078,0.646352,2.143827,1.7960045,21
46,0.4390319,0.86245567,2.1573696,3.8727643,22
47,0.58212304,0.5459985,1.7800233,3.18046,23
48,0.6134255,0.74843574,1.5879958,3.0285444,0
49,0.56481117,0.57914555,0.6143868,1.0640621,1
50,0.30880794,0.5376288,0.7399023,2.411652,2
51,0.5156039,0.44802132,2.351376,1.0542467,3
52,0.51085615,0.53908736,1.2839106,1.2573055,4
53,0.40642717,0.38051897,1.4208442,1.4469199,5
54,0.48715118,0.52545804,2.492744,1.7620976,6
55,0.26193425,0.6302533,2.4776835,1.5240703,7
56,0.12124601,0.6060296,3.972393,2.9308703,8
57,0.45069057,0.5846766,2.5994911,1.7350334,9
58,0.14254639,0.7633431,3.9499934,2.5488162,10
59,0.60702366,0.69374937,1.4199083,4.153354,11
60,0.37721145,0.83219254,4.057742,2.6217422,12
61,0.2212687,0.41593316,1.7721369,0.6183888,13
62,0.4295354,0.77863055,2.5411825,1.7521477,14
63,0.6024746,0.4711389,2.6445045,1.021053,15
64,0.6103232,0.5475126,0.39403814,2.2357152,16
65,0.11204354,0.568901,4.193983,1.3884503,17
66,0.25187632,0.5784579,2.7718096,1.5749972,18
67,0.47104666,0.60900074,2.7699375,1.7904549,19
68,0.14961457,0.44856226,1.4060702,1.6418338,20
69,0.24720089,0.45587957,3.0900369,1.432529,21
70,0.2095046,0.4847478,2.908766,0.69952106,22
71,0.4781911,0.8519808,2.3240757,2.6504426,23
72,0.3421798,0.6670275,1.8002687,2.1892285,0
73,0.29058775,0.7385927,2.4353027,2.4027376,1
74,0.66867614,0.8968193,2.7853563,5.3123326,2
75,0.22585335,0.46744582,1.7515502,0.8687451,3
76,0.29063275,0.5817153,1.7248206,1.0124712,4
77,0.24507914,0.49385262,1.7955668,1.3232965,5
