,discount,learning rate,mf weight,mb weight,subject
0,0.52219236,0.72364324,0.5654706,1.2154608,0
1,0.20358987,0.7312721,0.79197514,0.5028438,1
2,0.69458437,0.747789,0.21745262,4.7649217,2
3,0.50261194,0.91355544,2.1204376,4.9069557,3
4,0.33160335,0.80461293,0.81919146,3.4338808,4
5,0.25581905,0.71187973,0.46560973,0.21066871,5
6,0.19379136,0.10754436,0.46874905,0.7246862,6
7,0.20533383,0.91940755,1.9390522,0.7068718,7
8,0.23119049,0.72040725,0.6111773,0.39861792,8
9,0.77118534,0.8548253,2.9595132,1.7265472,9
10,0.23781237,0.4039689,0.43782154,0.5628192,10
11,0.34894684,0.6729355,2.438425,4.619144,11
12,0.8480813,0.48831517,1.0588019,1.9836471,12
13,0.061957315,0.84651124,2.415989,4.2490473,13
14,0.11764636,0.3961005,0.9160754,1.0386182,14
15,0.9140728,0.64765584,3.2262433,0.70999455,15
16,0.39916715,0.4254966,0.94242525,0.59135306,16
17,0.46045643,0.90326416,1.2942821,5.6201253,17
18,0.056379505,0.6627308,0.86824703,0.32748312,18
19,0.63058054,0.85769534,0.9572909,4.005788,19
20,0.19574243,0.87656724,3.3299155,3.6604822,20
21,0.50120497,0.8341434,0.2845342,3.5414805,21
22,0.60805285,0.8649938,0.8732089,2.408081,22
23,0.73371416,0.6194555,1.5542818,1.1423452,23
24,0.3354865,0.7052548,0.77827036,1.1139297,0
25,0.16060956,0.90905505,1.0242246,0.60473865,1
26,0.24953362,0.91419405,2.6725855,5.3088107,2
27,0.7652383,0.86885595,1.7122202,5.232793,3
28,0.05740735,0.7898418,1.1794429,3.7414465,4
29,0.4602231,0.67581445,0.4514349,0.15707427,5
30,0.14213285,0.18365228,1.6761997,0.3572539,6
31,0.14368318,0.8455503,0.9599263,0.83842474,7
32,0.10503004,0.35474667,0.39117014,0.37944788,8
33,0.78535086,0.7099179,1.5385906,1.9004431,9
34,0.18947527,0.41871366,0.6159376,0.58574724,10
35,0.19375856,0.5573844,1.5716124,2.3622491,11
36,0.6477095,0.49761254,1.1164194,1.3988447,12
37,0.55566597,0.8505151,1.1257222,5.169285,13
38,0.26216772,0.27880818,0.6900554,0.2896183,14
39,0.8218148,0.4247158,2.1661437,0.5791285,15
40,0.29606628,0.58236414,2.0476694,0.41728833,16
41,0.105851516,0.7947826,1.8918035,5.6270075,17
42,0.19581532,0.6245787,0.62875926,0.31492388,18
43,0.21883057,0.80467004,0.8070334,3.7891452,19
44,0.15580048,0.9119629,3.3104272,4.834587,20
45,0.48239467,0.4519911,0.21103902,2.0057669,21
46,0.67082685,0.86284316,1.906523,1.1414181,22
47,0.76347923,0.551665,1.4617,0.26132482,23
48,0.20537107,0.64366317,0.9769974,0.7871766,0
49,0.19068672,0.8299581,0.5270676,0.27805555,1
50,0.43863797,0.88460904,0.75378597,5.4992027,2
51,0.23764004,0.9157627,3.296124,5.061708,3
52,0.24628301,0.822825,1.0896047,3.7220972,4
53,0.6347233,0.6052302,0.35607603,0.37789196,5
54,0.13562961,0.081893414,0.42556596,0.37839094,6
55,0.11604319,0.77425927,0.7900348,0.56396693,7
56,0.15463352,0.49726346,0.6019218,0.35076416,8
57,0.5476815,0.78893816,2.6024148,1.9847078,9
58,0.16786471,0.5873035,0.8110415,0.29990306,10
59,0.65320945,0.6966734,1.9840705,3.5622115,11
60,0.63322455,0.69194514,1.3789885,2.3631358,12
61,0.19573374,0.8777813,1.7153165,4.947405,13
62,0.23005359,0.29937968,0.6477901,0.6802333,14
63,0.83091223,0.40113685,1.5264378,0.34081283,15
64,0.28136122,0.4185444,0.89461315,0.52543986,16
65,0.3466842,0.84533554,2.041803,5.6047416,17
66,0.2451507,0.40103114,0.4631155,0.6697221,18
67,0.2936672,0.85372007,0.33209157,4.8518643,19
68,0.25779882,0.8125989,1.933012,4.327666,20
69,0.021754172,0.6874203,2.3220825,2.2289066,21
70,0.52223676,0.7180731,1.444463,1.3300154,22
71,0.7248253,0.46932638,1.1579211,0.9461444,23
72,0.38429332,0.78876954,0.97355425,1.4597068,0
73,0.3272786,0.81924355,0.4574473,0.94657326,1
74,0.263795,0.8970172,1.1172261,5.404688,2
75,0.6147302,0.8366663,0.7018986,4.9168415,3
76,0.07391591,0.7972213,1.5115583,3.3445866,4
77,0.39666468,0.75251526,0.2382063,0.32210174,5
78,0.22631621,0.170336,0.87905943,0.56867886,6
79,0.17873219,0.76075333,1.5997653,0.508685,7
80,0.12061884,0.73113686,0.33552164,0.35403028,8
81,0.74685484,0.8133733,2.7451797,1.239243,9
82,0.11692412,0.4666216,0.7739569,0.27868763,10
83,0.7269192,0.668895,1.5683625,3.805369,11
84,0.6953069,0.6040387,1.6059855,2.4772315,12
85,0.14971401,0.6430289,1.0221771,3.7089486,13
86,0.28411746,0.70882434,1.719271,0.5415803,14
87,0.89538777,0.5145645,2.7119706,0.4452743,15
88,0.1869686,0.38147986,2.1618292,0.45842916,16
89,0.44655147,0.8047038,1.0365506,4.6306577,17
90,0.2916826,0.8323522,0.62874395,0.4570552,18
91,0.19652572,0.8810211,1.8801663,4.714304,19
92,0.495232,0.81222373,1.5139861,4.776654,20
