,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.35036677,0,0.6411507,2.1718516,1.90584
1,0.35069644,1,0.63327694,1.9482588,1.8705263
2,0.3754647,2,0.63595814,2.0467887,2.4601772
3,0.38681653,3,0.64006704,2.1426845,2.4096358
4,0.34455523,4,0.63990563,2.2035155,2.3163307
5,0.36838484,5,0.63098276,1.8044124,1.8539317
6,0.37959018,6,0.4200509,2.275609,1.7767276
7,0.34835744,7,0.6527063,2.0253131,1.9394393
8,0.32351178,8,0.62566125,1.9903634,1.7825173
9,0.4016154,9,0.6339122,2.3045118,2.1788826
10,0.35156354,10,0.6240801,1.9834374,1.8792534
11,0.40643165,11,0.6181777,2.322137,2.6556985
12,0.42592636,12,0.6098712,2.2940333,2.175641
13,0.35780224,13,0.63332045,2.1034803,2.2807696
14,0.36015034,14,0.61511534,2.0011303,1.8378408
15,0.69379324,15,0.60638875,2.9455314,2.0614493
16,0.36631227,16,0.609173,2.0523133,1.9937273
17,0.37024742,17,0.6315714,2.2337043,2.7753727
18,0.35354003,18,0.61085904,1.9503628,1.8093876
19,0.37065393,19,0.62679917,2.1984553,2.3381305
20,0.35469183,20,0.6371007,2.1749995,2.508462
21,0.34631136,21,0.619329,2.153846,2.1380534
22,0.37433493,22,0.6389016,2.0848682,1.9413692
23,0.44117305,23,0.62903565,2.1677036,1.9915484
