,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.31036732,0,0.68490845,1.6888912,1.4242766
1,0.28799206,1,0.69266665,1.3742493,1.1580396
2,0.30916545,2,0.69508934,1.7382724,3.1255577
3,0.36984748,3,0.7015118,2.009088,2.7966957
4,0.3063782,4,0.6970544,1.9031577,2.5562856
5,0.34223962,5,0.6346736,1.0592834,1.0011736
6,0.30569994,6,0.25102508,1.5042359,1.0496765
7,0.2985617,7,0.7121432,1.5185531,1.2358115
8,0.2810442,8,0.65729624,1.2409319,1.0381833
9,0.43044162,9,0.6796451,2.2076201,1.9503008
10,0.28017786,10,0.6426524,1.4757695,1.0397073
11,0.39914423,11,0.6376411,2.3261788,3.091728
12,0.467372,12,0.59202695,2.0024347,1.9410474
13,0.31315497,13,0.69628984,1.8381814,2.7630656
14,0.30138245,14,0.6174218,1.452292,1.1060029
15,0.77707815,15,0.6185602,3.1309679,1.5625081
16,0.32898584,16,0.5924988,1.6450638,1.2413803
17,0.31502944,17,0.679271,1.8687825,3.6663759
18,0.28732574,18,0.6591813,1.2846992,1.0774401
19,0.32275105,19,0.6881908,1.8472373,2.7787929
20,0.30947924,20,0.68490976,1.9032354,2.952335
21,0.30445114,21,0.667118,1.799405,2.2716486
22,0.383303,22,0.69591635,1.7152069,1.5349331
23,0.54663765,23,0.6379715,1.8471714,1.3715208
