,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.5460776,0.20580173,0,0.60353184,0.8218306,4.2899275,5.69342,0.31642467,0.16027355
1,0.61422795,0.78865063,1,0.56593204,0.5943753,4.5375185,4.9405646,0.43561321,0.14647877
2,0.36192653,0.114011884,2,0.6522409,0.39427388,3.493206,1.7227702,0.40743166,0.21733457
3,0.4719904,0.7280392,3,0.53778076,0.27773166,3.624233,2.2467575,0.35523042,0.50924426
4,0.50047064,0.8632297,4,0.6644304,0.838546,3.458907,1.0226496,0.4016118,0.07129073
5,0.5881046,0.6997344,5,0.45064673,0.14261156,3.4133384,1.6927981,0.39833757,0.35963374
6,0.39375824,0.13219076,6,0.4621034,0.3955835,5.5665264,5.0998697,0.5587345,0.48997253
7,0.59405714,0.7179712,7,0.6479472,0.72560996,3.5297558,3.3499446,0.318957,0.30640322
8,0.3597134,0.01400578,8,0.6442631,0.20010215,3.6588326,2.0455446,0.6028087,0.5013616
9,0.53515893,0.98297143,9,0.61136097,0.32655376,4.010832,2.9666824,0.33679226,0.20533645
10,0.6479561,0.5109625,10,0.622996,0.4122585,3.438146,2.4925733,0.5112939,0.7590868
11,0.44108158,0.23143005,11,0.62575454,0.59172547,3.7992373,3.9188735,0.6562116,0.9530003
12,0.43328863,0.118483365,12,0.34043345,0.23101133,6.9341416,6.374098,0.44786656,0.58703905
13,0.3190214,0.07668722,13,0.62655866,0.11776751,3.5568657,2.333592,0.63826144,0.65143454
14,0.31476548,0.27615547,14,0.57001305,0.69652474,3.7503188,2.340652,0.66289467,0.90134305
15,0.4209615,0.43300366,15,0.66466457,0.93744767,3.3740084,3.0259905,0.5833519,0.9742053
16,0.43555453,0.41450983,16,0.62639457,0.3566271,3.3541257,2.2621965,0.36544988,0.40570986
17,0.35923314,0.6909299,17,0.291763,0.2011525,6.7335596,6.660608,0.31921282,0.045539975
18,0.29835057,0.116642475,18,0.6140162,0.8672981,4.61942,6.585813,0.6470294,0.5115988
19,0.3571944,0.015461028,19,0.59090185,0.19833565,3.379307,1.8612902,0.43876514,0.18402112
20,0.59138626,0.13528043,20,0.63861537,0.9153928,3.4605925,4.345608,0.33172667,0.15979642
21,0.3544291,0.3600368,21,0.53886926,0.3430814,5.1083703,3.7520208,0.46800655,0.635214
22,0.45520034,0.66724366,22,0.6173193,0.5791543,3.2581236,3.1191487,0.30553558,0.35056072
23,0.30585712,0.39630163,23,0.524568,0.51686263,3.8315094,3.209804,0.6674484,0.9869489
24,0.35888726,0.20410001,24,0.63770616,0.6023472,3.2035644,1.6261624,0.54823875,0.48480922
25,0.57658875,0.71066785,25,0.5909202,0.6208449,3.755994,4.48491,0.3759811,0.42942536
26,0.4217036,0.9959625,26,0.6131117,0.67111,3.70896,2.7529383,0.3587464,0.004791379
27,0.604042,0.8548628,27,0.3317199,0.09867948,6.213242,5.788123,0.679417,0.90778595
28,0.36357346,0.0016010404,28,0.6009392,0.13748264,3.2854102,2.2627401,0.4267072,0.24341112
29,0.66664654,0.8954361,29,0.6308435,0.7377433,3.6198964,4.5264597,0.5902813,0.82099587
30,0.64221996,0.63929546,30,0.5521901,0.28035194,4.0587883,1.6630242,0.5764516,0.51822245
31,0.5991968,0.51967275,31,0.5881002,0.7221991,3.2923453,3.6169026,0.5955933,0.6859246
32,0.4269267,0.9098592,32,0.6187882,0.3874144,3.558809,2.393075,0.31826118,0.05034685
33,0.45472795,0.24428374,33,0.6329269,0.459597,3.5436416,1.3231704,0.6262852,0.1878221
34,0.34912837,0.36409998,34,0.535626,0.35434937,3.552248,1.6325682,0.67970395,0.90150434
35,0.33374137,0.17760229,35,0.61413795,0.4935128,3.314083,1.0223002,0.52093446,0.7371756
36,0.35246533,0.14957088,36,0.5211769,0.32306153,3.6614742,2.7021031,0.39207983,0.2049132
37,0.6456646,0.7573642,37,0.6577352,0.9295086,3.8326216,5.618042,0.39642495,0.09083235
38,0.3166719,0.2224701,38,0.34425056,0.10306257,4.2095594,5.571134,0.6475058,0.74533415
39,0.35878775,0.11636698,39,0.52582765,0.3523327,3.9411275,3.958423,0.32202676,0.24306113
40,0.41795346,0.3206265,40,0.64525306,0.66724396,3.235513,1.6204039,0.6372296,0.7826725
41,0.5489976,0.9250028,41,0.5455588,0.32617795,3.686481,3.9742408,0.3511412,0.12209827
42,0.45948872,0.7244191,42,0.29614994,0.15921825,6.911554,6.796917,0.57348514,0.49017775
43,0.36186856,0.38912958,43,0.49409357,0.55459875,6.210162,5.0912685,0.6385294,0.8971543
44,0.46048248,0.49475425,44,0.5739006,0.59624,4.9282093,6.1280127,0.48073545,0.24181718
45,0.5831802,0.25387132,45,0.36081243,0.41054428,6.1373696,6.163267,0.33794242,0.11797744
46,0.31121942,0.22508466,46,0.6382703,0.9405901,3.4415395,1.4611676,0.64192575,0.57893777
47,0.39909956,0.43016565,47,0.5148872,0.5614964,5.7090707,6.5797005,0.53927064,0.5505616
48,0.6547577,0.32405502,48,0.5270508,0.44962066,4.804394,3.7975204,0.6085585,0.45744187
49,0.57578087,0.69907534,49,0.44511387,0.31389278,3.7040803,2.2798843,0.49053717,0.3273235
