,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.7595011,0.5088306,0,0.46044886,0.55520695,6.5841756,6.8476152,0.54768306,0.64526916
1,0.06740686,0.07160419,1,0.45013502,0.43645686,6.0521145,6.7998886,0.562687,0.91788703
2,0.5845094,0.6230781,2,0.46497655,0.47597247,4.510442,4.157652,0.13501757,0.17186332
3,0.393878,0.32993323,3,0.66324896,0.7921569,5.987044,6.8707356,0.532474,0.7418598
4,0.49551904,0.871076,4,0.48139924,0.45282704,3.5711656,4.766028,0.24035828,0.5665846
5,0.5351992,0.95644706,5,0.7207989,0.5962474,2.34429,1.6938506,0.15956284,0.26881492
6,0.3955446,0.47109282,6,0.40322295,0.4348359,3.8447988,2.5333552,0.6692043,0.9459347
7,0.7786432,0.67818266,7,0.13943516,0.13626844,4.2983885,4.8732347,0.5861221,0.8252735
8,0.52480745,0.22232533,8,0.73050624,0.85936713,2.4428458,2.881724,0.33439973,0.45228714
9,0.7474929,0.9638686,9,0.1368679,0.051255167,2.0826173,2.5340514,0.76505166,0.5843457
10,0.56275684,0.67067367,10,0.6141113,0.7330191,2.036776,1.7435337,0.2525142,0.16403306
11,0.4580984,0.07343465,11,0.3879804,0.47998857,5.5519185,4.963618,0.608237,0.7587969
12,0.62858665,0.50788516,12,0.78808665,0.70951563,4.8402123,5.2312117,0.31891266,0.18679905
13,0.56327325,0.5748695,13,0.41053313,0.4059074,7.5706053,6.936921,0.32056776,0.57831776
14,0.587094,0.8081898,14,0.63565224,0.3880527,5.3605657,4.627547,0.71773046,0.657779
15,0.2799446,0.27143764,15,0.46824116,0.41090232,5.9008875,4.580802,0.6365565,0.5514896
16,0.6298784,0.5483755,16,0.45378616,0.46930265,6.5565357,5.748908,0.37996048,0.60189646
17,0.73367506,0.8458075,17,0.20049138,0.16123432,4.5864444,3.6135688,0.58337545,0.4432205
18,0.49289057,0.051122606,18,0.7627961,0.42107373,2.4673426,1.252987,0.42817256,0.26728904
19,0.47844636,0.36321056,19,0.406729,0.21291983,3.1577008,2.7189832,0.78977907,0.95476973
20,0.503392,0.5443757,20,0.7424019,0.84665716,6.532744,6.814209,0.6334309,0.55181384
21,0.46862608,0.78358346,21,0.6322528,0.55223125,3.0503902,3.0269866,0.569485,0.37470102
22,0.22083338,0.22009897,22,0.13309841,0.1053794,4.191384,3.0968688,0.8223733,0.950816
23,0.38494384,0.4773221,23,0.70793796,0.87468636,5.9877076,6.784756,0.76900685,0.8504458
24,0.21219821,0.050647795,24,0.64985764,0.6815756,1.8846238,1.9361907,0.6930691,0.46078736
25,0.8238954,0.8537916,25,0.64647436,0.5767186,6.643541,6.228452,0.75389963,0.81721866
26,0.5240964,0.26239645,26,0.26521727,0.33311415,2.8159559,1.7191178,0.31865773,0.14447856
27,0.5888125,0.41648507,27,0.67336065,0.6011946,3.0690591,2.1681857,0.6466711,0.8648025
28,0.25714934,0.14179105,28,0.34530273,0.34288973,5.453548,5.192066,0.32577607,0.29376882
29,0.6956079,0.5308322,29,0.6579325,0.6932987,6.373791,6.339878,0.29555055,0.16693705
30,0.61770695,0.56436014,30,0.6134313,0.7570998,3.6654892,4.717568,0.36239493,0.22263819
31,0.6207145,0.751,31,0.8085014,0.92763305,4.2155046,4.1480913,0.5045589,0.3870864
32,0.6202538,0.5989366,32,0.64299315,0.7381003,4.395541,4.2659764,0.8121184,0.6535568
33,0.4064572,0.2872886,33,0.74843067,0.9799771,1.7013723,2.358777,0.3707054,0.3081066
34,0.61533254,0.85703546,34,0.4129338,0.7962033,1.7381119,1.2504464,0.560776,0.605517
35,0.27139875,0.21405995,35,0.18905927,0.2350434,4.400758,4.290796,0.6619635,0.8202096
36,0.044583622,0.029381216,36,0.087354325,0.11775756,4.6190405,3.5163531,0.71637744,0.8548978
37,0.7095918,0.8300323,37,0.46468776,0.30317473,6.981137,6.678056,0.5987871,0.119350135
38,0.68600315,0.659526,38,0.5557456,0.49350744,6.745751,6.683882,0.59080446,0.57655567
39,0.21476285,0.21457249,39,0.7046017,0.69250184,5.0381856,3.1873102,0.32531226,0.48050314
40,0.56430876,0.44844747,40,0.3016114,0.29416406,7.9235454,6.682371,0.26445082,0.05865562
41,0.69261867,0.7011147,41,0.6143335,0.45768303,2.4924722,1.5424049,0.8083148,0.9421073
42,0.6082224,0.54092026,42,0.23326239,0.20105624,7.210036,6.782522,0.8027456,0.9935365
43,0.38091525,0.49601978,43,0.6860343,0.11880243,2.417972,1.1055274,0.7836079,0.8889522
44,0.31518608,0.2569505,44,0.59052694,0.35168564,2.8016992,2.5842335,0.38842303,0.5542077
45,0.75075805,0.60593325,45,0.7364839,0.47489822,4.1842217,3.082149,0.74004394,0.5731401
46,0.5511643,0.8114188,46,0.40538907,0.29437828,5.361176,4.472611,0.34306172,0.2258634
47,0.61857057,0.42589855,47,0.328291,0.28487515,4.9329453,5.0983877,0.35020486,0.38039672
48,0.36845535,0.31104404,48,0.6721632,0.6462607,1.7136726,2.1948576,0.79534996,0.29347652
49,0.6957324,0.834816,49,0.63159716,0.9057736,3.3579116,4.111123,0.6586052,0.7198811
50,0.6335465,0.8591757,50,0.7624207,0.9588071,2.4480417,2.8924274,0.24228026,0.15813714
51,0.6666681,0.58754086,51,0.5384187,0.5518464,4.4152327,4.6151266,0.31522846,0.41208202
52,0.547603,0.7956537,52,0.29982287,0.15337765,2.8898628,2.0569062,0.4136034,0.21171695
53,0.51322925,0.37598664,53,0.6726062,0.91191566,2.0587885,2.0909832,0.4868794,0.41621876
54,0.65290487,0.8198024,54,0.49362925,0.472216,5.800743,4.3455796,0.69938743,0.5222945
55,0.7769156,0.8693009,55,0.61920375,0.0046148896,2.6124501,2.1525116,0.80072767,0.7134505
56,0.4164238,0.4250881,56,0.7060732,0.15167063,2.7393944,1.0266622,0.68713814,0.8615819
57,0.6669384,0.32219392,57,0.6372702,0.6870314,4.6022253,5.6973433,0.23192087,0.15081507
58,0.5948817,0.8930979,58,0.388469,0.26613122,4.635313,4.8050575,0.16546206,0.058581233
59,0.6882251,0.6865767,59,0.6930931,0.9020601,4.364092,6.4508286,0.6872058,0.74870425
60,0.1403251,0.17559361,60,0.50786364,0.5746627,3.1611166,4.143759,0.54709226,0.81463075
61,0.10109473,0.18742526,61,0.32234305,0.33269078,6.964581,6.2591047,0.60772663,0.977906
62,0.29587218,0.17504299,62,0.77302,0.9908493,2.7986565,4.495434,0.718948,0.9731435
63,0.13443206,0.107694864,63,0.56738967,0.50927144,4.6694283,6.26333,0.760321,0.8747442
64,0.6317765,0.9360446,64,0.08165097,0.0810374,5.139786,6.613133,0.672712,0.72903305
65,0.13258474,0.11389339,65,0.35526356,0.3627723,4.545795,5.7081556,0.7573622,0.9101298
66,0.32170165,0.426144,66,0.48091376,0.51921993,4.1744394,4.443926,0.7755792,0.99068743
67,0.70421267,0.37746137,67,0.6518103,0.43442243,3.7513056,2.7018652,0.55472475,0.7532607
68,0.0952583,0.33456743,68,0.5603965,0.64087427,3.8835666,1.4105157,0.44791198,0.35190374
69,0.67334604,0.39476413,69,0.21050538,0.19172883,5.400354,6.3762345,0.22742541,0.16426826
70,0.46182093,0.60880846,70,0.36544868,0.23466098,3.0633342,2.298615,0.64954233,0.51875305
71,0.40253016,0.28062743,71,0.55878407,0.62760174,2.3330996,1.8870963,0.6913192,0.62185305
72,0.7212643,0.93061054,72,0.3428012,0.17265153,3.4308393,2.9664884,0.30156732,0.4395523
