,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.47557697,0.91847014,0,0.8371886,0.9552379,2.0405302,4.2860785,0.4632504,0.29427958
1,0.22143354,0.31300467,1,0.66978896,0.6098191,1.9840955,1.920287,0.6882365,0.81777847
2,0.7791998,0.99764866,2,0.84341204,0.89536214,3.4349637,5.1959143,0.45432907,0.4818864
3,0.6043292,0.6342231,3,0.080818884,0.082288206,5.270419,6.165026,0.17219561,0.008410037
4,0.7326094,0.71021795,4,0.07486326,0.07686281,6.7462645,6.877536,0.76917225,0.98139274
5,0.14263341,0.07911432,5,0.3581508,0.2869966,2.9364324,2.2852824,0.47926238,0.46343035
6,0.5143789,0.45887256,6,0.4973338,0.46962154,5.8002725,5.4264107,0.17427447,0.04378152
7,0.5039929,0.33222693,7,0.25426543,0.24494135,5.674211,6.2459493,0.23600152,0.17372257
8,0.34050792,0.0021529794,8,0.4575252,0.10795921,2.4082167,1.9142674,0.17916249,0.3933847
9,0.24014743,0.091863334,9,0.67235595,0.612765,3.8965394,2.7783604,0.26826018,0.4139912
10,0.3055185,0.33394778,10,0.6852778,0.4812165,3.0817525,1.2685503,0.74339235,0.6439641
11,0.5109641,0.61767316,11,0.26478994,0.24841678,3.812942,3.3539028,0.7397586,0.9757966
12,0.46548176,0.54163873,12,0.052107193,0.042494893,3.140926,4.5642147,0.1412697,0.07206768
13,0.28884783,0.18186444,13,0.516845,0.5299682,5.8775454,6.998261,0.38195258,0.55629736
14,0.5951122,0.39401662,14,0.042141795,0.044861257,5.1337185,5.0263124,0.21814509,0.4409163
15,0.48519954,0.24634945,15,0.57002157,0.4501751,4.501511,5.2232146,0.42608106,0.16826367
16,0.16859037,0.13751495,16,0.33735377,0.1747762,5.1716113,3.5817385,0.7914485,0.9560126
17,0.29250634,0.1810925,17,0.1344759,0.16624665,3.2086127,1.8566464,0.7714131,0.6857424
18,0.20301825,0.17724884,18,0.3857287,0.55598396,2.9684145,4.9526606,0.7101073,0.8199201
19,0.66779333,0.63883495,19,0.7799004,0.8789828,1.8408809,1.7995515,0.5355164,0.48650247
20,0.5230885,0.38956904,20,0.36259848,0.15951514,4.3277946,3.3897977,0.41198927,0.5891137
21,0.5280006,0.5604639,21,0.58277893,0.6047346,2.1252778,2.225052,0.33482623,0.6091687
22,0.47265536,0.92534417,22,0.2007995,0.30052495,5.450331,5.6924562,0.401237,0.914255
23,0.23998468,0.21143293,23,0.3433898,0.23726398,4.631974,4.9313083,0.69234556,0.7160436
24,0.30102295,0.14094037,24,0.7700767,0.7075911,4.875372,4.231226,0.6014141,0.6959814
25,0.65405375,0.82077396,25,0.13096951,0.15981752,4.125441,5.085374,0.59468484,0.47628182
26,0.7610795,0.9202492,26,0.75771904,0.88709545,2.947685,3.617886,0.65995574,0.5441771
27,0.13955578,0.1083383,27,0.83430064,0.84981394,3.2674828,2.0203116,0.5126323,0.4165252
28,0.57285225,0.39618772,28,0.47683337,0.47854048,5.4054675,5.7004933,0.6592087,0.4522015
29,0.45107308,0.4535311,29,0.37523186,0.34393084,3.2354624,2.3002896,0.7294352,0.8368658
30,0.69284123,0.6079905,30,0.5141565,0.4713323,2.2224422,2.938274,0.35910192,0.14871478
31,0.6825184,0.37553847,31,0.49919617,0.50534344,4.0213904,5.0991483,0.7196015,0.8595449
