,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.7206323,0.5088306,0,0.45632353,0.55520695,6.550552,6.8476152,0.5200421,0.64526916
1,0.10215006,0.07160419,1,0.43640596,0.43645686,5.9898467,6.7998886,0.52430975,0.91788703
2,0.59791845,0.6230781,2,0.46466064,0.47597247,4.650279,4.157652,0.18115112,0.17186332
3,0.38135347,0.32993323,3,0.66190016,0.7921569,6.0436287,6.8707356,0.5075104,0.7418598
4,0.49655163,0.871076,4,0.48867857,0.45282704,3.5968492,4.766028,0.26632878,0.5665846
5,0.5398924,0.95644706,5,0.6901534,0.5962474,2.429573,1.6938506,0.19856618,0.26881492
6,0.38199311,0.47109282,6,0.39658904,0.4348359,3.864165,2.5333552,0.64726865,0.9459347
7,0.72717273,0.67818266,7,0.1392788,0.13626844,4.234448,4.8732347,0.5808363,0.8252735
8,0.4993838,0.22232533,8,0.70699286,0.85936713,2.4928403,2.881724,0.36063895,0.45228714
9,0.6966938,0.9638686,9,0.42279282,0.051255167,2.3485327,2.5340514,0.7486424,0.5843457
10,0.5460494,0.67067367,10,0.6410113,0.7330191,2.3463821,1.7435337,0.2960562,0.16403306
11,0.4409962,0.07343465,11,0.3996081,0.47998857,5.587705,4.963618,0.5869493,0.7587969
12,0.6060926,0.50788516,12,0.75425524,0.70951563,4.5123754,5.2312117,0.30799195,0.18679905
13,0.5787957,0.5748695,13,0.42430502,0.4059074,7.65814,6.936921,0.32976377,0.57831776
14,0.57179284,0.8081898,14,0.6241211,0.3880527,5.248551,4.627547,0.6922966,0.657779
15,0.26803127,0.27143764,15,0.49175227,0.41090232,6.083057,4.580802,0.62254393,0.5514896
16,0.61630857,0.5483755,16,0.4498454,0.46930265,6.61175,5.748908,0.39368737,0.60189646
17,0.71761805,0.8458075,17,0.20087792,0.16123432,4.718338,3.6135688,0.56321824,0.4432205
18,0.49262103,0.051122606,18,0.74203455,0.42107373,2.5170631,1.252987,0.44665906,0.26728904
19,0.427086,0.36321056,19,0.45662555,0.21291983,3.313561,2.7189832,0.7422052,0.95476973
20,0.4962257,0.5443757,20,0.7299499,0.84665716,6.378043,6.814209,0.61707467,0.55181384
21,0.455862,0.78358346,21,0.6374757,0.55223125,3.12257,3.0269866,0.57058567,0.37470102
22,0.21852508,0.22009897,22,0.13816857,0.1053794,4.1991396,3.0968688,0.79267013,0.950816
23,0.3620122,0.4773221,23,0.70592076,0.87468636,6.1110525,6.784756,0.742344,0.8504458
24,0.23025632,0.050647795,24,0.6712134,0.6815756,2.1705117,1.9361907,0.6730143,0.46078736
25,0.7929137,0.8537916,25,0.6558174,0.5767186,6.7808156,6.228452,0.71687794,0.81721866
26,0.5357882,0.26239645,26,0.27034262,0.33311415,2.7547948,1.7191178,0.3382141,0.14447856
27,0.5723521,0.41648507,27,0.6862029,0.6011946,3.1679459,2.1681857,0.62157434,0.8648025
28,0.27910852,0.14179105,28,0.35518694,0.34288973,5.38333,5.192066,0.3319439,0.29376882
29,0.68284476,0.5308322,29,0.63460064,0.6932987,6.324763,6.339878,0.3123049,0.16693705
30,0.59294605,0.56436014,30,0.61848843,0.7570998,3.759871,4.717568,0.36211297,0.22263819
31,0.59430885,0.751,31,0.730689,0.92763305,3.5483272,4.1480913,0.51083964,0.3870864
32,0.6142398,0.5989366,32,0.6341321,0.7381003,4.4689074,4.2659764,0.7880486,0.6535568
33,0.41388336,0.2872886,33,0.7120465,0.9799771,1.9506575,2.358777,0.40128067,0.3081066
34,0.5943345,0.85703546,34,0.48186842,0.7962033,1.961157,1.2504464,0.5494968,0.605517
35,0.297221,0.21405995,35,0.19877325,0.2350434,4.3637853,4.290796,0.6494635,0.8202096
36,0.0662608,0.029381216,36,0.09536167,0.11775756,4.5289054,3.5163531,0.71861964,0.8548978
37,0.67129654,0.8300323,37,0.4737553,0.30317473,7.111364,6.678056,0.57524705,0.119350135
38,0.64210355,0.659526,38,0.5643353,0.49350744,6.890297,6.683882,0.55657154,0.57655567
39,0.22678944,0.21457249,39,0.6899576,0.69250184,4.836767,3.1873102,0.3356261,0.48050314
40,0.54749525,0.44844747,40,0.30918816,0.29416406,7.8763924,6.682371,0.28471777,0.05865562
41,0.6605883,0.7011147,41,0.6324779,0.45768303,2.7045846,1.5424049,0.78444016,0.9421073
42,0.60065955,0.54092026,42,0.24001248,0.20105624,7.2975893,6.782522,0.7652174,0.9935365
43,0.36587998,0.49601978,43,0.6626939,0.11880243,2.3410132,1.1055274,0.7643458,0.8889522
44,0.35007226,0.2569505,44,0.6014168,0.35168564,2.8183827,2.5842335,0.3870672,0.5542077
45,0.7231104,0.60593325,45,0.70825696,0.47489822,3.9551096,3.082149,0.72830534,0.5731401
46,0.52514577,0.8114188,46,0.42024434,0.29437828,5.478662,4.472611,0.37620398,0.2258634
47,0.62650293,0.42589855,47,0.33562237,0.28487515,5.1321373,5.0983877,0.37853363,0.38039672
48,0.37140223,0.31104404,48,0.6787221,0.6462607,2.076983,2.1948576,0.7617892,0.29347652
49,0.7006926,0.834816,49,0.64611304,0.9057736,3.4443095,4.111123,0.65145826,0.7198811
50,0.64577675,0.8591757,50,0.7157907,0.9588071,2.5674613,2.8924274,0.27744615,0.15813714
