,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.4549058,0.91847014,0,0.7260994,0.9552379,2.5070512,4.2860785,0.47907752,0.29427958
1,0.22273527,0.31300467,1,0.6770878,0.6098191,2.7178438,1.920287,0.6529434,0.81777847
2,0.7064958,0.99764866,2,0.71270686,0.89536214,2.9630256,5.1959143,0.45359436,0.4818864
3,0.5639171,0.6342231,3,0.12379729,0.082288206,5.4528995,6.165026,0.30445424,0.008410037
4,0.47271276,0.71021795,4,0.12918857,0.07686281,6.889804,6.877536,0.7205255,0.98139274
5,0.2123381,0.07911432,5,0.41681105,0.2869966,3.2249415,2.2852824,0.46625927,0.46343035
6,0.5256422,0.45887256,6,0.5310779,0.46962154,6.2425175,5.4264107,0.25864613,0.04378152
7,0.5090244,0.33222693,7,0.26807144,0.24494135,5.9198265,6.2459493,0.30326122,0.17372257
8,0.4142149,0.0021529794,8,0.5874912,0.10795921,2.9345078,1.9142674,0.23180835,0.3933847
9,0.3196955,0.091863334,9,0.64635694,0.612765,3.6296177,2.7783604,0.30519983,0.4139912
10,0.30958802,0.33394778,10,0.6514308,0.4812165,3.0700347,1.2685503,0.7012626,0.6439641
11,0.49622595,0.61767316,11,0.33799824,0.24841678,4.276382,3.3539028,0.68982875,0.9757966
12,0.34149256,0.54163873,12,0.12873575,0.042494893,3.1392608,4.5642147,0.28852454,0.07206768
13,0.30567682,0.18186444,13,0.54185504,0.5299682,6.1638007,6.998261,0.4012411,0.55629736
14,0.41444612,0.39401662,14,0.15644582,0.044861257,4.6157103,5.0263124,0.47366348,0.4409163
15,0.53764784,0.24634945,15,0.5871423,0.4501751,4.8815117,5.2232146,0.4445545,0.16826367
16,0.18691266,0.13751495,16,0.3866311,0.1747762,5.564417,3.5817385,0.73405933,0.9560126
17,0.29678684,0.1810925,17,0.18309873,0.16624665,3.316773,1.8566464,0.73855066,0.6857424
18,0.21225907,0.17724884,18,0.46523592,0.55598396,3.2194636,4.9526606,0.67044806,0.8199201
19,0.6207228,0.63883495,19,0.7083386,0.8789828,2.3929005,1.7995515,0.5149553,0.48650247
20,0.5216112,0.38956904,20,0.44552314,0.15951514,5.159981,3.3897977,0.45045167,0.5891137
21,0.5009862,0.5604639,21,0.63764423,0.6047346,2.5405333,2.225052,0.37524474,0.6091687
22,0.44876423,0.92534417,22,0.23261204,0.30052495,5.701057,5.6924562,0.440679,0.914255
23,0.26469386,0.21143293,23,0.4048598,0.23726398,5.190574,4.9313083,0.6630765,0.7160436
24,0.33145216,0.14094037,24,0.670682,0.7075911,4.113329,4.231226,0.59471613,0.6959814
25,0.5955067,0.82077396,25,0.155685,0.15981752,4.3153114,5.085374,0.5861439,0.47628182
26,0.70476687,0.9202492,26,0.69183534,0.88709545,2.976453,3.617886,0.60141164,0.5441771
27,0.1950914,0.1083383,27,0.70305294,0.84981394,2.91027,2.0203116,0.5177641,0.4165252
28,0.53882074,0.39618772,28,0.5175725,0.47854048,5.8528194,5.7004933,0.6277872,0.4522015
29,0.4531395,0.4535311,29,0.4571479,0.34393084,3.5564253,2.3002896,0.6788238,0.8368658
30,0.65761536,0.6079905,30,0.5938313,0.4713323,2.7309132,2.938274,0.35320684,0.14871478
31,0.6192181,0.37553847,31,0.53241503,0.50534344,4.385785,5.0991483,0.66125816,0.8595449
32,0.46670827,0.43815058,32,0.5950439,0.6720213,4.5040293,6.4671826,0.74616015,0.74163103
33,0.14800745,0.048297822,33,0.12818833,0.05557072,6.346314,6.170186,0.73936164,0.4872191
34,0.19705862,0.18567282,34,0.61384606,0.655816,6.2247,6.3883543,0.70045286,0.8282162
35,0.55844444,0.44567466,35,0.64802706,0.38806123,4.3511105,2.517407,0.5093591,0.6093847
36,0.638748,0.77611667,36,0.15023737,0.115847826,6.454639,6.34087,0.55476683,0.5425847
37,0.45503765,0.21025914,37,0.703992,0.8475826,2.2576978,1.4870509,0.26094165,0.35197556
38,0.45324767,0.28756505,38,0.38917932,0.363985,5.80701,5.7652645,0.3248265,0.21029758
39,0.6013286,0.31849933,39,0.5676377,0.41236365,4.7012305,2.6833234,0.257656,0.101059854
40,0.4993646,0.50292367,40,0.6227863,0.21064341,2.7032685,1.3453931,0.6515601,0.82643086
41,0.62064695,0.98967785,41,0.68821144,0.7921828,3.0818572,2.5373027,0.26703474,0.18632531
42,0.5651753,0.6896375,42,0.48085356,0.50059474,3.2233946,3.5440784,0.27311745,0.18684661
43,0.5978939,0.7202299,43,0.28873044,0.13328505,2.9636104,2.0874782,0.59766054,0.41768825
44,0.501694,0.5709117,44,0.20547879,0.44297427,3.96945,4.1549907,0.2175215,0.29071993
45,0.15879741,0.07009274,45,0.6781804,0.7802652,2.6474204,2.3317897,0.6920803,0.5468872
46,0.6577151,0.7446061,46,0.69173366,0.9700774,2.9272094,1.7173972,0.6124723,0.5191142
47,0.682318,0.64389575,47,0.6852905,0.5882475,3.4796476,2.6690173,0.74026275,0.98111135
