,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.49335867,0.050068796,0,0.5176078,0.9473626,4.986263,1.9641551,0.5013281,0.25300312
1,0.5089855,0.34145176,1,0.51607066,0.21071488,4.992778,6.083721,0.5088779,0.6453866
2,0.5229092,0.46575093,2,0.49505526,0.47970515,4.906916,1.0261619,0.4927213,0.65666854
3,0.49356574,0.90507585,3,0.50602716,0.34743404,5.013749,3.6291866,0.51003736,0.1892528
4,0.51294476,0.5340756,4,0.49517673,0.943756,5.090077,2.1742625,0.49056384,0.44099313
5,0.5026512,0.2353304,5,0.50674456,0.70171857,4.9725866,6.232602,0.49221244,0.6553017
6,0.4972416,0.3210442,6,0.48983136,0.7794304,5.031959,5.899839,0.49666655,0.82923335
7,0.4880457,0.046564043,7,0.49460906,0.12431377,5.055053,3.8885746,0.51040155,0.12147659
8,0.49351043,0.6465356,8,0.491516,0.8715617,4.9354396,6.8740044,0.49355146,0.94515747
9,0.49532703,0.7571626,9,0.51651883,0.9431872,4.8756347,4.686882,0.51449746,0.42218047
10,0.4948603,0.5818158,10,0.5019699,0.8787375,5.057583,6.94468,0.5009523,0.24141097
11,0.4939192,0.1363172,11,0.4960212,0.1036275,5.1357403,6.769122,0.5005331,0.3290953
12,0.49920723,0.007382214,12,0.50384355,0.29218745,4.990295,6.528633,0.5087345,0.79628474
13,0.51816386,0.8805145,13,0.5095528,0.17565054,4.975147,2.654285,0.51210535,0.41796547
14,0.49872574,0.90428686,14,0.49962342,0.76222914,5.0741873,6.9962883,0.50523996,0.3107643
15,0.5131566,0.48602682,15,0.4871469,0.59899724,5.024663,4.237565,0.525736,0.91339225
16,0.49125838,0.17350644,16,0.50044847,0.30439138,5.2154856,5.296262,0.49614736,0.3143996
17,0.500232,0.7707188,17,0.5145044,0.379911,5.0200944,5.5172997,0.50315726,0.13810325
18,0.50178677,0.47406858,18,0.5021836,0.33356786,4.8596835,6.229282,0.48766565,0.26386523
19,0.47631323,0.09431481,19,0.4887763,0.6275958,4.995613,5.7876463,0.51839834,0.6133008
20,0.5043607,0.1935265,20,0.48759264,0.117824614,4.9771037,5.293601,0.5006588,0.21498913
21,0.52617395,0.47525573,21,0.48632124,0.06217456,5.1082187,4.826809,0.51442903,0.42044806
22,0.50043863,0.69492865,22,0.4815517,0.058514833,4.8085704,2.773529,0.51040363,0.3942076
23,0.50005126,0.73145086,23,0.51395303,0.18211722,4.9682755,1.8220227,0.4964178,0.89672416
24,0.5113375,0.5595122,24,0.5055039,0.3533337,5.0864363,4.3623104,0.51482147,0.57780623
25,0.5100459,0.31057692,25,0.48845264,0.78792274,5.029794,5.279107,0.5149002,0.28939968
26,0.5045875,0.53022003,26,0.49320057,0.41004443,5.0333753,1.9652791,0.50445753,0.3219248
27,0.50449634,0.21307516,27,0.515329,0.5546512,5.0243173,2.975412,0.47724023,0.22174615
28,0.49972057,0.92215973,28,0.5026141,0.029744148,4.9031544,2.9357767,0.48198265,0.19762456
29,0.51252383,0.69079894,29,0.49542674,0.7448479,5.041382,1.5625347,0.48772374,0.012333155
30,0.5042,0.69945407,30,0.50413114,0.40439922,4.83485,5.2260323,0.5043722,0.65468794
31,0.49160102,0.80908436,31,0.5009119,0.43376338,4.8504696,1.953113,0.49565,0.32881296
32,0.49305585,0.6442239,32,0.5098209,0.24012667,5.2287645,2.7217379,0.49804553,0.6236019
33,0.50078434,0.8551691,33,0.4991173,0.18358755,5.1666913,6.0496693,0.48854327,0.5235907
34,0.5123856,0.6641963,34,0.5022566,0.76349145,4.861504,3.1260097,0.49506828,0.5123261
35,0.49209082,0.22134489,35,0.51114595,0.6713319,4.9856954,5.4115934,0.493673,0.37920392
36,0.5046167,0.2992615,36,0.5109986,0.9473621,4.868435,2.1585846,0.512705,0.4990828
37,0.49842066,0.8494761,37,0.503085,0.41883093,4.9674444,4.1800776,0.48621157,0.28622973
38,0.5002132,0.21312809,38,0.50500274,0.4940167,5.0448804,1.3986843,0.51331383,0.6658347
39,0.51718324,0.5394608,39,0.5064767,0.55733234,5.0589323,5.6755,0.50436854,0.30855715
40,0.48828804,0.17188418,40,0.5013375,0.34528023,5.0312405,5.5485907,0.49756676,0.032686293
41,0.4937644,0.1442725,41,0.50270385,0.30086362,4.9191227,1.1689516,0.5106473,0.42615634
42,0.4970801,0.38393325,42,0.4917717,0.18248796,4.9271297,6.287586,0.49733183,0.05151862
43,0.4869676,0.7142667,43,0.50588095,0.24070948,4.9902205,1.57412,0.4966369,0.07861495
44,0.49778748,0.39184463,44,0.48760906,0.9534226,4.971355,1.085781,0.49509686,0.38785803
45,0.49813664,0.7986385,45,0.5052437,0.90189886,4.9189315,3.2007139,0.49638465,0.69086534
46,0.49980554,0.5130942,46,0.49954206,0.21446937,5.077067,6.297143,0.5147989,0.50026155
47,0.489421,0.07303363,47,0.49348035,0.08176452,4.9151063,2.6872032,0.4857671,0.5086328
48,0.5109661,0.7431571,48,0.5129248,0.635719,5.002889,1.4205561,0.4976156,0.5368603
49,0.51446545,0.8439939,49,0.5102705,0.99069333,5.023288,1.8138098,0.5104431,0.91343075
