,policy rate,reward rate,dec temp,habitual tendency,subject,true policy rate,inferred policy rate,true reward rate,inferred reward rate,true dec temp,inferred dec temp,true habitual tendency,inferred habitual tendency
67,0.17083964,0.13921298,6.5061193,0.11414613,17,0.6909299,0.32526892,0.2011525,0.16572838,6.660608,6.377819,0.045539975,0.14444466
68,0.18380441,0.6353272,4.704755,0.78795594,18,0.116642475,0.16889037,0.8672981,0.6737976,6.585813,5.0498934,0.5115988,0.6995487
69,0.10439428,0.602266,2.6553912,0.56647617,19,0.015461028,0.056556847,0.19833565,0.3798501,1.8612902,1.9279592,0.18402112,0.3963338
70,0.68384004,0.96543914,4.974615,0.14545277,20,0.13528043,0.5688744,0.9153928,0.6770622,4.345608,2.313273,0.15979642,0.23615019
71,0.31359076,0.32914197,3.9282763,0.38082883,21,0.3600368,0.264776,0.3430814,0.47740087,3.7520208,4.6029305,0.635214,0.46849385
72,0.2554679,0.5882631,2.2844357,0.28403375,22,0.66724366,0.37647563,0.5791543,0.61303407,3.1191487,2.1420493,0.35056072,0.18791205
73,0.20625347,0.63960993,4.2596283,0.85140353,23,0.39630163,0.27357447,0.51686263,0.33663923,3.209804,2.8822422,0.9869489,0.74540615
74,0.22646496,0.6801481,1.7667753,0.48150486,24,0.20410001,0.29227108,0.6023472,0.6523505,1.6261624,1.5724046,0.48480922,0.5704106
75,0.1540311,0.56311727,1.8890328,0.31778762,25,0.71066785,0.5307777,0.6208449,0.5421221,4.48491,3.1787682,0.42942536,0.31969556
76,0.78850114,0.37435335,2.7096286,0.11801656,26,0.9959625,0.2916692,0.67111,0.6354203,2.7529383,3.5233605,0.004791379,0.29175007
77,0.8272092,0.074551694,4.396843,0.5757443,27,0.8548628,0.7141775,0.09867948,0.08898828,5.788123,5.6456656,0.90778595,0.7196526
78,0.0327109,0.14101063,1.3823439,0.59378564,28,0.0016010404,0.037068218,0.13748264,0.43966195,2.2627401,1.9894949,0.24341112,0.5370447
79,0.51779974,0.6650903,1.8408785,0.73741245,29,0.8954361,0.824738,0.7377433,0.6614535,4.5264597,3.002426,0.82099587,0.7131423
80,0.5968346,0.5689897,2.677971,0.40621194,30,0.63929546,0.6912129,0.28035194,0.41500637,1.6630242,3.299585,0.51822245,0.61042506
81,0.71270806,0.7361999,2.9207535,0.76624864,31,0.51967275,0.6306157,0.7221991,0.44825447,3.6169026,2.2132523,0.6859246,0.6188693
82,0.4320606,0.66549826,3.7641456,0.22746658,32,0.9098592,0.3209305,0.3874144,0.6152989,2.393075,2.9172301,0.05034685,0.20673032
83,0.394067,0.5608897,2.7269077,0.83453983,33,0.24428374,0.42879283,0.459597,0.68704456,1.3231704,3.113313,0.1878221,0.6631522
84,0.3249191,0.7217619,3.2371864,0.7833409,34,0.36409998,0.33747607,0.35434937,0.42494586,1.6325682,2.966193,0.90150434,0.7987664
85,0.21816514,0.8022374,3.7557669,0.6315025,35,0.17760229,0.25684276,0.4935128,0.5646113,1.0223002,1.8256701,0.7371756,0.49213806
86,0.17567378,0.25805068,3.5125332,0.4718687,36,0.14957088,0.2311142,0.32306153,0.40103427,2.7021031,3.0748427,0.2049132,0.37259763
87,0.5255733,0.8112088,6.7518806,0.26442537,37,0.7573642,0.6514027,0.9295086,0.7730313,5.618042,4.207483,0.09083235,0.34584203
88,0.1728001,0.046579696,5.598759,0.6626033,38,0.2224701,0.2183865,0.10306257,0.062017646,5.571134,4.6981797,0.74533415,0.5428777
89,0.38565388,0.5170457,4.4665117,0.14843203,39,0.11636698,0.23308778,0.3523327,0.4557413,3.958423,3.6292431,0.24306113,0.23084539
90,0.66067064,0.8782226,0.8954812,0.89385974,40,0.3206265,0.3727763,0.66724396,0.7433925,1.6204039,1.9755182,0.7826725,0.65944177
91,0.8909652,0.36534044,2.112647,0.2532285,41,0.9250028,0.4822689,0.32617795,0.43866834,3.9742408,3.1804342,0.12209827,0.24195226
92,0.10923845,0.25382647,6.8000817,0.4305963,42,0.7244191,0.3862713,0.15921825,0.20292267,6.796917,7.0557194,0.49017775,0.5122384
93,0.3606836,0.3710988,4.292003,0.77274984,43,0.38912958,0.29466087,0.55459875,0.474447,5.0912685,5.8964844,0.8971543,0.69775194
94,0.6264643,0.75881183,4.6987686,0.5533512,44,0.49475425,0.4129704,0.59624,0.57640284,6.1280127,4.819742,0.24181718,0.4563363
95,0.71360594,0.27399704,5.6804914,0.15120426,45,0.25387132,0.52171165,0.41054428,0.3038361,6.163267,5.5518856,0.11797744,0.24926683
96,0.2687457,0.8108869,2.6979203,0.7709066,46,0.22508466,0.22129656,0.9405901,0.63466233,1.4611676,2.3593867,0.57893777,0.6988983
97,0.49080095,0.27907315,5.0692945,0.3526408,47,0.43016565,0.31755307,0.5614964,0.47707093,6.5797005,5.37232,0.5505616,0.508666
98,0.57563466,0.4334336,5.224672,0.838549,48,0.32405502,0.7219111,0.44962066,0.4801828,3.7975204,4.204451,0.45744187,0.6720681
99,0.52265453,0.36417657,2.321205,0.2436522,49,0.69907534,0.557981,0.31389278,0.35767436,2.2798843,3.0423546,0.3273235,0.5190932
100,0.087251775,0.6270688,5.953457,0.1802893,0,0.20580173,0.43521476,0.8218306,0.62083703,5.69342,4.44183,0.16027355,0.17946674
101,0.8455095,0.55496764,5.0039096,0.39664385,1,0.78865063,0.65569127,0.5943753,0.56842524,4.9405646,4.631143,0.14647877,0.4335313
102,0.410479,0.6252494,1.1815127,0.12626325,2,0.114011884,0.26221597,0.39427388,0.7693576,1.7227702,3.517975,0.21733457,0.32978004
103,0.71824425,0.20156965,1.5964415,0.5702471,3,0.7280392,0.40826386,0.27773166,0.3793105,2.2467575,2.7530768,0.50924426,0.3020062
104,0.46143186,0.8536029,1.7467246,0.3958403,4,0.8632297,0.42583647,0.838546,0.7551481,1.0226496,2.3929453,0.07129073,0.34930113
105,0.6325843,0.10891714,1.8497158,0.29156044,5,0.6997344,0.5248973,0.14261156,0.261242,1.6927981,2.6079848,0.35963374,0.3436758
106,0.09813048,0.2225357,4.456435,0.6410561,6,0.13219076,0.2540307,0.3955835,0.3968293,5.0998697,4.9410753,0.48997253,0.5021828
107,0.45232922,0.6245141,2.1597054,0.19218229,7,0.7179712,0.5218505,0.72560996,0.72396374,3.3499446,3.1224234,0.30640322,0.14588456
108,0.038584027,0.682927,2.020373,0.6938319,8,0.01400578,0.03916673,0.20010215,0.6864929,2.0455446,3.2392373,0.5013616,0.58389187
109,0.14052029,0.79001164,4.348153,0.13956897,9,0.98297143,0.4803056,0.32655376,0.68055373,2.9666824,4.3993783,0.20533645,0.20427586
110,0.7967739,0.624962,3.4926832,0.35022298,10,0.5109625,0.6760269,0.4122585,0.67540294,2.4925733,2.65185,0.7590868,0.552693
111,0.41470206,0.74406403,1.7808373,0.7546478,11,0.23143005,0.42838725,0.59172547,0.6802992,3.9188735,3.6932485,0.9530003,0.72964513
112,0.38311794,0.27039573,7.958543,0.4295228,12,0.118483365,0.41501564,0.23101133,0.28972822,6.374098,7.3534102,0.58703905,0.3236723
113,0.29788294,0.120513804,1.064867,0.8067622,13,0.07668722,0.1142534,0.11776751,0.53094685,2.333592,2.3890738,0.65143454,0.6965035
114,0.16632959,0.16556671,1.7199188,0.5205409,14,0.27615547,0.25153652,0.69652474,0.4608994,2.340652,2.986898,0.90134305,0.71523464
115,0.7657683,0.76778895,2.5223315,0.41285548,15,0.43300366,0.41099763,0.93744767,0.73336643,3.0259905,2.1020827,0.9742053,0.61500263
116,0.4266106,0.502045,1.5217276,0.45603698,16,0.41450983,0.40520722,0.3566271,0.64355236,2.2621965,2.8210106,0.40570986,0.3268705
117,0.558194,0.17046341,7.6181545,0.078247786,17,0.6909299,0.32526892,0.2011525,0.16572838,6.660608,6.377819,0.045539975,0.14444466
118,0.13457875,0.6273629,2.703196,0.8174566,18,0.116642475,0.16889037,0.8672981,0.6737976,6.585813,5.0498934,0.5115988,0.6995487
119,0.06363886,0.46329612,1.6004509,0.5100758,19,0.015461028,0.056556847,0.19833565,0.3798501,1.8612902,1.9279592,0.18402112,0.3963338
120,0.4582829,0.518583,1.1359556,0.27467173,20,0.13528043,0.5688744,0.9153928,0.6770622,4.345608,2.313273,0.15979642,0.23615019
121,0.2543439,0.5329301,5.6667037,0.42346963,21,0.3600368,0.264776,0.3430814,0.47740087,3.7520208,4.6029305,0.635214,0.46849385
122,0.16576916,0.7172433,2.2319498,0.30349618,22,0.66724366,0.37647563,0.5791543,0.61303407,3.1191487,2.1420493,0.35056072,0.18791205
123,0.23509465,0.5205943,3.8592196,0.6242466,23,0.39630163,0.27357447,0.51686263,0.33663923,3.209804,2.8822422,0.9869489,0.74540615
124,0.21637303,0.4027869,1.5128213,0.7458336,24,0.20410001,0.29227108,0.6023472,0.6523505,1.6261624,1.5724046,0.48480922,0.5704106
125,0.46798852,0.35778764,3.4353993,0.17486659,25,0.71066785,0.5307777,0.6208449,0.5421221,4.48491,3.1787682,0.42942536,0.31969556
126,0.38113806,0.7392673,4.2656317,0.24041742,26,0.9959625,0.2916692,0.67111,0.6354203,2.7529383,3.5233605,0.004791379,0.29175007
127,0.73068875,0.10987516,5.69241,0.82326025,27,0.8548628,0.7141775,0.09867948,0.08898828,5.788123,5.6456656,0.90778595,0.7196526
128,0.043349024,0.10747381,0.64691013,0.54616535,28,0.0016010404,0.037068218,0.13748264,0.43966195,2.2627401,1.9894949,0.24341112,0.5370447
129,0.89723843,0.28006646,1.8154151,0.7733035,29,0.8954361,0.824738,0.7377433,0.6614535,4.5264597,3.002426,0.82099587,0.7131423
130,0.76995116,0.4998147,3.5152516,0.8122133,30,0.63929546,0.6912129,0.28035194,0.41500637,1.6630242,3.299585,0.51822245,0.61042506
131,0.86908954,0.26567382,1.5221059,0.7159183,31,0.51967275,0.6306157,0.7221991,0.44825447,3.6169026,2.2132523,0.6859246,0.6188693
132,0.14679362,0.58654374,2.8098326,0.09596507,32,0.9098592,0.3209305,0.3874144,0.6152989,2.393075,2.9172301,0.05034685,0.20673032
133,0.1859132,0.63640535,2.1451387,0.472728,33,0.24428374,0.42879283,0.459597,0.68704456,1.3231704,3.113313,0.1878221,0.6631522
134,0.5044567,0.49918136,3.1575754,0.90144217,34,0.36409998,0.33747607,0.35434937,0.42494586,1.6325682,2.966193,0.90150434,0.7987664
135,0.39906672,0.36760095,1.7844266,0.6313914,35,0.17760229,0.25684276,0.4935128,0.5646113,1.0223002,1.8256701,0.7371756,0.49213806
136,0.22580522,0.39842588,2.853652,0.2585386,36,0.14957088,0.2311142,0.32306153,0.40103427,2.7021031,3.0748427,0.2049132,0.37259763
137,0.7013614,0.80085975,4.374057,0.11159215,37,0.7573642,0.6514027,0.9295086,0.7730313,5.618042,4.207483,0.09083235,0.34584203
138,0.34429047,0.045474604,4.8926187,0.26468632,38,0.2224701,0.2183865,0.10306257,0.062017646,5.571134,4.6981797,0.74533415,0.5428777
139,0.14542763,0.41759926,4.1280656,0.23325896,39,0.11636698,0.23308778,0.3523327,0.4557413,3.958423,3.6292431,0.24306113,0.23084539
140,0.35414004,0.81341594,3.1361744,0.6340906,40,0.3206265,0.3727763,0.66724396,0.7433925,1.6204039,1.9755182,0.7826725,0.65944177
141,0.64448047,0.25436065,2.0367982,0.20236686,41,0.9250028,0.4822689,0.32617795,0.43866834,3.9742408,3.1804342,0.12209827,0.24195226
142,0.5771422,0.2431159,8.210842,0.8257412,42,0.7244191,0.3862713,0.15921825,0.20292267,6.796917,7.0557194,0.49017775,0.5122384
143,0.662848,0.31612357,5.084137,0.8698129,43,0.38912958,0.29466087,0.55459875,0.474447,5.0912685,5.8964844,0.8971543,0.69775194
144,0.16365215,0.8469383,6.547603,0.547059,44,0.49475425,0.4129704,0.59624,0.57640284,6.1280127,4.819742,0.24181718,0.4563363
145,0.3325895,0.25771785,4.62514,0.31836018,45,0.25387132,0.52171165,0.41054428,0.3038361,6.163267,5.5518856,0.11797744,0.24926683
146,0.21689728,0.7708785,2.5083265,0.6492356,46,0.22508466,0.22129656,0.9405901,0.63466233,1.4611676,2.3593867,0.57893777,0.6988983
147,0.34060603,0.3391877,4.681178,0.432474,47,0.43016565,0.31755307,0.5614964,0.47707093,6.5797005,5.37232,0.5505616,0.508666
148,0.7817403,0.5689176,4.313322,0.6105408,48,0.32405502,0.7219111,0.44962066,0.4801828,3.7975204,4.204451,0.45744187,0.6720681
149,0.6836789,0.1694148,2.3811035,0.49335402,49,0.69907534,0.557981,0.31389278,0.35767436,2.2798843,3.0423546,0.3273235,0.5190932
150,0.50308436,0.8682309,4.3476067,0.12394229,0,0.20580173,0.43521476,0.8218306,0.62083703,5.69342,4.44183,0.16027355,0.17946674
151,0.80910337,0.6759644,5.332265,0.3666413,1,0.78865063,0.65569127,0.5943753,0.56842524,4.9405646,4.631143,0.14647877,0.4335313
152,0.635775,0.91632307,3.3043747,0.09737916,2,0.114011884,0.26221597,0.39427388,0.7693576,1.7227702,3.517975,0.21733457,0.32978004
153,0.40676844,0.6538268,2.6556568,0.123673625,3,0.7280392,0.40826386,0.27773166,0.3793105,2.2467575,2.7530768,0.50924426,0.3020062
154,0.10610336,0.77455795,2.999221,0.4873267,4,0.8632297,0.42583647,0.838546,0.7551481,1.0226496,2.3929453,0.07129073,0.34930113
155,0.2680961,0.1984931,2.7939188,0.50323015,5,0.6997344,0.5248973,0.14261156,0.261242,1.6927981,2.6079848,0.35963374,0.3436758
156,0.25245738,0.5060158,5.420723,0.34715736,6,0.13219076,0.2540307,0.3955835,0.3968293,5.0998697,4.9410753,0.48997253,0.5021828
157,0.56015104,0.8270142,4.2174907,0.3447605,7,0.7179712,0.5218505,0.72560996,0.72396374,3.3499446,3.1224234,0.30640322,0.14588456
158,0.012413271,0.5402238,1.7523184,0.5896838,8,0.01400578,0.03916673,0.20010215,0.6864929,2.0455446,3.2392373,0.5013616,0.58389187
159,0.6603811,0.4288025,3.2105393,0.38359222,9,0.98297143,0.4803056,0.32655376,0.68055373,2.9666824,4.3993783,0.20533645,0.20427586
160,0.78669536,0.8166626,3.7360659,0.71055144,10,0.5109625,0.6760269,0.4122585,0.67540294,2.4925733,2.65185,0.7590868,0.552693
161,0.3522842,0.67622405,1.44379,0.7168438,11,0.23143005,0.42838725,0.59172547,0.6802992,3.9188735,3.6932485,0.9530003,0.72964513
162,0.20640627,0.20837072,6.420917,0.16054176,12,0.118483365,0.41501564,0.23101133,0.28972822,6.374098,7.3534102,0.58703905,0.3236723
163,0.09552073,0.40795034,4.054209,0.27736214,13,0.07668722,0.1142534,0.11776751,0.53094685,2.333592,2.3890738,0.65143454,0.6965035
164,0.3182971,0.64992684,4.0840726,0.5743275,14,0.27615547,0.25153652,0.69652474,0.4608994,2.340652,2.986898,0.90134305,0.71523464
165,0.56731987,0.118378535,0.4184261,0.7448429,15,0.43300366,0.41099763,0.93744767,0.73336643,3.0259905,2.1020827,0.9742053,0.61500263
166,0.2868981,0.5243936,3.1804535,0.2967411,16,0.41450983,0.40520722,0.3566271,0.64355236,2.2621965,2.8210106,0.40570986,0.3268705
167,0.11462878,0.15474123,5.470434,0.082113154,17,0.6909299,0.32526892,0.2011525,0.16572838,6.660608,6.377819,0.045539975,0.14444466
168,0.1304838,0.53019947,3.9170196,0.8315231,18,0.116642475,0.16889037,0.8672981,0.6737976,6.585813,5.0498934,0.5115988,0.6995487
169,0.10580726,0.16155285,1.3003732,0.55400115,19,0.015461028,0.056556847,0.19833565,0.3798501,1.8612902,1.9279592,0.18402112,0.3963338
170,0.94919556,0.87395436,2.8685746,0.176464,20,0.13528043,0.5688744,0.9153928,0.6770622,4.345608,2.313273,0.15979642,0.23615019
171,0.121449776,0.38767412,4.494608,0.3073054,21,0.3600368,0.264776,0.3430814,0.47740087,3.7520208,4.6029305,0.635214,0.46849385
172,0.6585916,0.43085757,1.9335766,0.28529674,22,0.66724366,0.37647563,0.5791543,0.61303407,3.1191487,2.1420493,0.35056072,0.18791205
173,0.3549427,0.83604026,3.531604,0.924839,23,0.39630163,0.27357447,0.51686263,0.33663923,3.209804,2.8822422,0.9869489,0.74540615
174,0.28681594,0.6061008,2.5505948,0.657578,24,0.20410001,0.29227108,0.6023472,0.6523505,1.6261624,1.5724046,0.48480922,0.5704106
175,0.21980283,0.3834183,2.153734,0.15541002,25,0.71066785,0.5307777,0.6208449,0.5421221,4.48491,3.1787682,0.42942536,0.31969556
176,0.21790023,0.61022985,2.44381,0.19940852,26,0.9959625,0.2916692,0.67111,0.6354203,2.7529383,3.5233605,0.004791379,0.29175007
177,0.3586858,0.09131252,5.669881,0.55303043,27,0.8548628,0.7141775,0.09867948,0.08898828,5.788123,5.6456656,0.90778595,0.7196526
178,0.01574421,0.32728603,0.97431767,0.7987499,28,0.0016010404,0.037068218,0.13748264,0.43966195,2.2627401,1.9894949,0.24341112,0.5370447
179,0.91788864,0.8299718,5.4026117,0.8007196,29,0.8954361,0.824738,0.7377433,0.6614535,4.5264597,3.002426,0.82099587,0.7131423
180,0.86024284,0.17274179,3.5229301,0.79791933,30,0.63929546,0.6912129,0.28035194,0.41500637,1.6630242,3.299585,0.51822245,0.61042506
181,0.84487146,0.53829986,2.0181239,0.551354,31,0.51967275,0.6306157,0.7221991,0.44825447,3.6169026,2.2132523,0.6859246,0.6188693
182,0.63546866,0.82712555,5.8399467,0.30167395,32,0.9098592,0.3209305,0.3874144,0.6152989,2.393075,2.9172301,0.05034685,0.20673032
183,0.41468352,0.83731705,4.8320203,0.5288642,33,0.24428374,0.42879283,0.459597,0.68704456,1.3231704,3.113313,0.1878221,0.6631522
184,0.3386155,0.77690595,4.9655433,0.92835087,34,0.36409998,0.33747607,0.35434937,0.42494586,1.6325682,2.966193,0.90150434,0.7987664
