,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.4783723,0.20580173,0,0.6247089,0.8218306,4.4852743,5.69342,0.16720636,0.16027355
1,0.6697859,0.78865063,1,0.54657376,0.5943753,4.654209,4.9405646,0.4516165,0.14647877
2,0.24554364,0.114011884,2,0.7895707,0.39427388,3.6942139,1.7227702,0.34630114,0.21733457
3,0.38356206,0.7280392,3,0.36793834,0.27773166,2.7384982,2.2467575,0.29442334,0.50924426
4,0.43816316,0.8632297,4,0.7609598,0.838546,2.297545,1.0226496,0.32124665,0.07129073
5,0.4896115,0.6997344,5,0.26079676,0.14261156,2.6230414,1.6927981,0.33452436,0.35963374
6,0.24502885,0.13219076,6,0.3993472,0.3955835,4.8005366,5.0998697,0.48877558,0.48997253
7,0.50197995,0.7179712,7,0.72863364,0.72560996,3.010023,3.3499446,0.13387704,0.30640322
8,0.03331791,0.01400578,8,0.6978923,0.20010215,3.224799,2.0455446,0.604979,0.5013616
9,0.46487316,0.98297143,9,0.6801361,0.32655376,4.378667,2.9666824,0.19752488,0.20533645
10,0.69666296,0.5109625,10,0.64932114,0.4122585,2.4411685,2.4925733,0.57950985,0.7590868
11,0.43729997,0.23143005,11,0.6805368,0.59172547,3.624695,3.9188735,0.72331834,0.9530003
12,0.39946654,0.118483365,12,0.28929645,0.23101133,7.344416,6.374098,0.31399658,0.58703905
13,0.11735608,0.07668722,13,0.4759719,0.11776751,2.213858,2.333592,0.70351344,0.65143454
14,0.26192757,0.27615547,14,0.46224272,0.69652474,2.9405763,2.340652,0.72827846,0.90134305
15,0.38318154,0.43300366,15,0.74373037,0.93744767,2.0663798,3.0259905,0.5987308,0.9742053
16,0.4140128,0.41450983,16,0.62200916,0.3566271,2.7561235,2.2621965,0.30683643,0.40570986
17,0.3165274,0.6909299,17,0.15916109,0.2011525,6.319472,6.660608,0.13162872,0.045539975
18,0.1585884,0.116642475,18,0.6626274,0.8672981,4.768702,6.585813,0.67847407,0.5115988
19,0.049104862,0.015461028,19,0.36904848,0.19833565,1.8507928,1.8612902,0.41204607,0.18402112
20,0.56754416,0.13528043,20,0.66827565,0.9153928,2.224689,4.345608,0.21166074,0.15979642
21,0.26934087,0.3600368,21,0.46892083,0.3430814,4.291464,3.7520208,0.47173828,0.635214
22,0.34661993,0.66724366,22,0.583076,0.5791543,2.0953453,3.1191487,0.17578405,0.35056072
23,0.26961282,0.39630163,23,0.31855312,0.51686263,2.782473,3.209804,0.7489816,0.9869489
24,0.2969365,0.20410001,24,0.616526,0.6023472,1.4879242,1.6261624,0.5749264,0.48480922
25,0.5325276,0.71066785,25,0.5411029,0.6208449,3.1709745,4.48491,0.2946839,0.42942536
26,0.28600967,0.9959625,26,0.6337342,0.67111,3.408406,2.7529383,0.2638014,0.004791379
27,0.7370926,0.8548628,27,0.08542677,0.09867948,5.527423,5.788123,0.7303584,0.90778595
28,0.03443014,0.0016010404,28,0.36229706,0.13748264,1.8426594,2.2627401,0.5164495,0.24341112
29,0.83020425,0.8954361,29,0.6428398,0.7377433,2.753788,4.5264597,0.7197,0.82099587
30,0.69570863,0.63929546,30,0.38399467,0.28035194,3.224545,1.6630242,0.6173334,0.51822245
31,0.63069737,0.51967275,31,0.43825513,0.7221991,2.19344,3.6169026,0.6195039,0.6859246
32,0.30838978,0.9098592,32,0.6090981,0.3874144,2.9335032,2.393075,0.19158366,0.05034685
33,0.41448578,0.24428374,33,0.6888515,0.459597,3.041398,1.3231704,0.6573584,0.1878221
34,0.33262756,0.36409998,34,0.4196041,0.35434937,2.855895,1.6325682,0.8148087,0.90150434
35,0.23889804,0.17760229,35,0.53248495,0.4935128,1.7455891,1.0223002,0.49715015,0.7371756
36,0.22169434,0.14957088,36,0.3889665,0.32306153,3.016971,2.7021031,0.37806523,0.2049132
37,0.65534717,0.7573642,37,0.7859311,0.9295086,4.507365,5.618042,0.34110102,0.09083235
38,0.21590765,0.2224701,38,0.05834371,0.10306257,4.624781,5.571134,0.5395321,0.74533415
39,0.22131842,0.11636698,39,0.43925357,0.3523327,3.54281,3.958423,0.21508437,0.24306113
40,0.36944237,0.3206265,40,0.74700654,0.66724396,1.8712525,1.6204039,0.6666081,0.7826725
41,0.46652332,0.9250028,41,0.41784677,0.32617795,3.1590178,3.9742408,0.22621538,0.12209827
42,0.3603024,0.7244191,42,0.20603025,0.15921825,6.963442,6.796917,0.514217,0.49017775
43,0.30263305,0.38912958,43,0.46334863,0.55459875,5.7960143,5.0912685,0.69088733,0.8971543
44,0.4058578,0.49475425,44,0.54515755,0.59624,4.71603,6.1280127,0.4575882,0.24181718
45,0.53221816,0.25387132,45,0.30628133,0.41054428,5.6137867,6.163267,0.23946844,0.11797744
46,0.21673691,0.22508466,46,0.64465696,0.9405901,2.4049692,1.4611676,0.6755484,0.57893777
47,0.32958227,0.43016565,47,0.4611796,0.5614964,5.210984,6.5797005,0.5287513,0.5505616
48,0.73092,0.32405502,48,0.47593457,0.44962066,4.2026777,3.7975204,0.66700894,0.45744187
49,0.5916224,0.69907534,49,0.34156805,0.31389278,2.906549,2.2798843,0.50321376,0.3273235
