,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.47664794,0.91847014,0,0.8081516,0.9552379,1.9770259,4.2860785,0.48266777,0.29427958
1,0.21927243,0.31300467,1,0.6734528,0.6098191,2.0114236,1.920287,0.70405966,0.81777847
2,0.7713369,0.99764866,2,0.8106071,0.89536214,3.1894035,5.1959143,0.4465372,0.4818864
3,0.62724525,0.6342231,3,0.08168878,0.082288206,5.245098,6.165026,0.19018051,0.008410037
4,0.71290493,0.71021795,4,0.076820694,0.07686281,6.607246,6.877536,0.7624816,0.98139274
5,0.13645484,0.07911432,5,0.3621796,0.2869966,2.7926645,2.2852824,0.4615931,0.46343035
6,0.49736884,0.45887256,6,0.4897395,0.46962154,5.802098,5.4264107,0.17447115,0.04378152
7,0.48973045,0.33222693,7,0.2573745,0.24494135,5.628259,6.2459493,0.2552797,0.17372257
8,0.33793443,0.0021529794,8,0.4839173,0.10795921,2.528137,1.9142674,0.18545139,0.3933847
9,0.21555345,0.091863334,9,0.65733474,0.612765,3.6917496,2.7783604,0.29042703,0.4139912
10,0.30439654,0.33394778,10,0.6709009,0.4812165,2.9675171,1.2685503,0.74048895,0.6439641
11,0.5111364,0.61767316,11,0.2673999,0.24841678,3.7983267,3.3539028,0.74496984,0.9757966
12,0.445489,0.54163873,12,0.05112728,0.042494893,3.16033,4.5642147,0.13556962,0.07206768
13,0.27438757,0.18186444,13,0.52471447,0.5299682,5.8484006,6.998261,0.40273494,0.55629736
14,0.5911006,0.39401662,14,0.043101575,0.044861257,5.174212,5.0263124,0.24677043,0.4409163
15,0.47328222,0.24634945,15,0.5637693,0.4501751,4.62392,5.2232146,0.4248856,0.16826367
16,0.16514179,0.13751495,16,0.3337467,0.1747762,5.1485305,3.5817385,0.7945652,0.9560126
17,0.29400927,0.1810925,17,0.13097836,0.16624665,3.1789188,1.8566464,0.7615879,0.6857424
18,0.21265128,0.17724884,18,0.37934923,0.55598396,2.8428578,4.9526606,0.7004007,0.8199201
19,0.6705258,0.63883495,19,0.7618748,0.8789828,1.8084751,1.7995515,0.52620053,0.48650247
20,0.53562915,0.38956904,20,0.36053997,0.15951514,4.5467463,3.3897977,0.41994762,0.5891137
21,0.5389916,0.5604639,21,0.56597316,0.6047346,2.1137555,2.225052,0.35136226,0.6091687
22,0.47019917,0.92534417,22,0.19873673,0.30052495,5.3630443,5.6924562,0.40647572,0.914255
23,0.23663111,0.21143293,23,0.3318598,0.23726398,4.613129,4.9313083,0.6971309,0.7160436
24,0.30105847,0.14094037,24,0.76550186,0.7075911,4.799579,4.231226,0.57861805,0.6959814
25,0.6342723,0.82077396,25,0.1315572,0.15981752,4.0529814,5.085374,0.56674623,0.47628182
26,0.76180995,0.9202492,26,0.7480301,0.88709545,2.8721654,3.617886,0.6575189,0.5441771
27,0.13382375,0.1083383,27,0.8186606,0.84981394,3.213803,2.0203116,0.53474337,0.4165252
28,0.54216844,0.39618772,28,0.490093,0.47854048,5.4144835,5.7004933,0.64466995,0.4522015
29,0.46482676,0.4535311,29,0.37426397,0.34393084,3.1992545,2.3002896,0.70696235,0.8368658
30,0.67353344,0.6079905,30,0.5260532,0.4713323,2.3515792,2.938274,0.32999414,0.14871478
