,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.060348876,0.050068796,0,0.69138145,0.9473626,1.6298162,1.9641551,0.484139,0.25300312
1,0.4653952,0.34145176,1,0.33670917,0.21071488,6.383831,6.083721,0.60779566,0.6453866
2,0.2882111,0.46575093,2,0.66772485,0.47970515,2.637768,1.0261619,0.4035148,0.65666854
3,0.24661726,0.90507585,3,0.30676234,0.34743404,3.3647618,3.6291866,0.39262938,0.1892528
4,0.52546704,0.5340756,4,0.7609827,0.943756,1.8683789,2.1742625,0.28791204,0.44099313
5,0.17346212,0.2353304,5,0.59786016,0.70171857,6.220795,6.232602,0.57974035,0.6553017
6,0.29975653,0.3210442,6,0.7610554,0.7794304,6.02476,5.899839,0.6612333,0.82923335
7,0.090415314,0.046564043,7,0.14842531,0.12431377,3.5048528,3.8885746,0.31299305,0.12147659
8,0.51458675,0.6465356,8,0.58914953,0.8715617,4.709647,6.8740044,0.6445944,0.94515747
9,0.4365329,0.7571626,9,0.7369858,0.9431872,4.7924623,4.686882,0.39588925,0.42218047
10,0.13499698,0.5818158,10,0.72728467,0.8787375,5.166909,6.94468,0.3547346,0.24141097
11,0.14272611,0.1363172,11,0.11025811,0.1036275,6.7071533,6.769122,0.50820816,0.3290953
12,0.012943636,0.007382214,12,0.4276405,0.29218745,6.991925,6.528633,0.5922743,0.79628474
13,0.61603075,0.8805145,13,0.11643999,0.17565054,2.0559363,2.654285,0.3081378,0.41796547
14,0.5565131,0.90428686,14,0.60088503,0.76222914,4.624036,6.9962883,0.3720691,0.3107643
15,0.4707896,0.48602682,15,0.55908376,0.59899724,3.8699498,4.237565,0.66915196,0.91339225
16,0.42040464,0.17350644,16,0.29496235,0.30439138,4.5073113,5.296262,0.30302954,0.3143996
17,0.47984314,0.7707188,17,0.4994604,0.379911,6.5789227,5.5172997,0.21631315,0.13810325
18,0.49218798,0.47406858,18,0.4115372,0.33356786,6.4188223,6.229282,0.38920265,0.26386523
19,0.078555286,0.09431481,19,0.50473404,0.6275958,5.106818,5.7876463,0.4722066,0.6133008
20,0.32339835,0.1935265,20,0.12695977,0.117824614,5.609614,5.293601,0.23185022,0.21498913
21,0.6757289,0.47525573,21,0.09277994,0.06217456,6.465721,4.826809,0.5237942,0.42044806
22,0.51856494,0.69492865,22,0.04316429,0.058514833,2.8824265,2.773529,0.29268256,0.3942076
23,0.26222765,0.73145086,23,0.48622078,0.18211722,3.0258965,1.8220227,0.49182466,0.89672416
24,0.55277854,0.5595122,24,0.4017745,0.3533337,4.953693,4.3623104,0.56206053,0.57780623
25,0.22678767,0.31057692,25,0.73781556,0.78792274,4.5710573,5.279107,0.3178181,0.28939968
26,0.54949456,0.53022003,26,0.4520661,0.41004443,3.1319776,1.9652791,0.24002166,0.3219248
27,0.5398733,0.21307516,27,0.45238787,0.5546512,3.069219,2.975412,0.34304452,0.22174615
28,0.49152556,0.92215973,28,0.032649215,0.029744148,2.641749,2.9357767,0.27000082,0.19762456
29,0.4440415,0.69079894,29,0.5458363,0.7448479,1.3899506,1.5625347,0.13736178,0.012333155
30,0.7124199,0.69945407,30,0.39809287,0.40439922,3.501005,5.2260323,0.6459342,0.65468794
31,0.5249502,0.80908436,31,0.61449873,0.43376338,2.634143,1.953113,0.19758414,0.32881296
32,0.5667097,0.6442239,32,0.2667529,0.24012667,2.8737414,2.7217379,0.36008394,0.6236019
33,0.5428878,0.8551691,33,0.18500102,0.18358755,6.2987275,6.0496693,0.4400219,0.5235907
34,0.74998766,0.6641963,34,0.7354387,0.76349145,3.4031043,3.1260097,0.49641782,0.5123261
35,0.41793317,0.22134489,35,0.4054132,0.6713319,4.293242,5.4115934,0.25653037,0.37920392
36,0.54545754,0.2992615,36,0.6197389,0.9473621,1.4766974,2.1585846,0.46112835,0.4990828
37,0.44135594,0.8494761,37,0.68203104,0.41883093,6.9112597,4.1800776,0.4061088,0.28622973
38,0.24279596,0.21312809,38,0.62420607,0.4940167,2.1334658,1.3986843,0.61351067,0.6658347
39,0.44384798,0.5394608,39,0.59198695,0.55733234,6.323573,5.6755,0.20238793,0.30855715
40,0.48184952,0.17188418,40,0.4800022,0.34528023,7.2348037,5.5485907,0.21242774,0.032686293
41,0.21747924,0.1442725,41,0.48382345,0.30086362,1.5173678,1.1689516,0.4970409,0.42615634
42,0.5672821,0.38393325,42,0.24065998,0.18248796,6.429721,6.287586,0.40579027,0.05151862
43,0.5545291,0.7142667,43,0.6162974,0.24070948,1.9767572,1.57412,0.2173111,0.07861495
44,0.5874918,0.39184463,44,0.8040206,0.9534226,2.5205367,1.085781,0.33856726,0.38785803
45,0.55995363,0.7986385,45,0.7765198,0.90189886,3.845982,3.2007139,0.26317176,0.69086534
46,0.5413444,0.5130942,46,0.26534948,0.21446937,6.41058,6.297143,0.35840252,0.50026155
47,0.17068179,0.07303363,47,0.124046296,0.08176452,3.198499,2.6872032,0.37318808,0.5086328
48,0.5284743,0.7431571,48,0.6635288,0.635719,3.0690084,1.4205561,0.41084084,0.5368603
49,0.71073484,0.8439939,49,0.7145544,0.99069333,1.5982922,1.8138098,0.5120345,0.91343075
