,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.46137267,0.20580173,0,0.63000894,0.8218306,4.431281,5.69342,0.17846137,0.16027355
1,0.67505467,0.78865063,1,0.5366764,0.5943753,4.5237684,4.9405646,0.46078652,0.14647877
2,0.23749168,0.114011884,2,0.8045568,0.39427388,3.896296,1.7227702,0.3356073,0.21733457
3,0.38739252,0.7280392,3,0.36774993,0.27773166,2.717752,2.2467575,0.29418334,0.50924426
4,0.42554298,0.8632297,4,0.7874065,0.838546,2.4359014,1.0226496,0.33707654,0.07129073
5,0.48390263,0.6997344,5,0.25975433,0.14261156,2.6046567,1.6927981,0.33223578,0.35963374
6,0.23759177,0.13219076,6,0.39357826,0.3955835,4.9168153,5.0998697,0.47894543,0.48997253
7,0.49020925,0.7179712,7,0.72537065,0.72560996,3.0182114,3.3499446,0.12267961,0.30640322
8,0.031556807,0.01400578,8,0.6984303,0.20010215,3.1336782,2.0455446,0.57822496,0.5013616
9,0.4723719,0.98297143,9,0.6740748,0.32655376,4.3400164,2.9666824,0.19721761,0.20533645
10,0.684532,0.5109625,10,0.6588436,0.4122585,2.5578282,2.4925733,0.58279127,0.7590868
11,0.41765106,0.23143005,11,0.6888759,0.59172547,3.6486092,3.9188735,0.71039015,0.9530003
12,0.4052816,0.118483365,12,0.28228202,0.23101133,7.24362,6.374098,0.31353986,0.58703905
13,0.11390404,0.07668722,13,0.43411884,0.11776751,2.0974126,2.333592,0.72686195,0.65143454
14,0.25101975,0.27615547,14,0.4586202,0.69652474,2.9224703,2.340652,0.74083143,0.90134305
15,0.3775645,0.43300366,15,0.7299904,0.93744767,2.018589,3.0259905,0.6044684,0.9742053
16,0.4204128,0.41450983,16,0.601843,0.3566271,2.6761231,2.2621965,0.29007712,0.40570986
17,0.31526622,0.6909299,17,0.16127774,0.2011525,6.3326554,6.660608,0.12180396,0.045539975
18,0.15769072,0.116642475,18,0.6569429,0.8672981,4.782862,6.585813,0.6797871,0.5115988
19,0.04709866,0.015461028,19,0.35647953,0.19833565,1.8070977,1.8612902,0.40903336,0.18402112
20,0.57523614,0.13528043,20,0.6442277,0.9153928,2.0779433,4.345608,0.22542228,0.15979642
21,0.25489673,0.3600368,21,0.46420795,0.3430814,4.3637443,3.7520208,0.45723408,0.635214
22,0.36146894,0.66724366,22,0.5759537,0.5791543,2.0327172,3.1191487,0.17160146,0.35056072
23,0.2687906,0.39630163,23,0.2989678,0.51686263,2.8116279,3.209804,0.75693786,0.9869489
24,0.29222852,0.20410001,24,0.5984828,0.6023472,1.39747,1.6261624,0.5614072,0.48480922
25,0.5210585,0.71066785,25,0.5228514,0.6208449,2.9675858,4.48491,0.2865847,0.42942536
26,0.25952545,0.9959625,26,0.6249075,0.67111,3.4012473,2.7529383,0.28246388,0.004791379
27,0.74258393,0.8548628,27,0.08521586,0.09867948,5.6886864,5.788123,0.7283359,0.90778595
28,0.030653616,0.0016010404,28,0.30343732,0.13748264,1.7510357,2.2627401,0.5235387,0.24341112
29,0.84878343,0.8954361,29,0.6510531,0.7377433,2.8017676,4.5264597,0.7280969,0.82099587
30,0.69896007,0.63929546,30,0.37480426,0.28035194,3.1316316,1.6630242,0.61436474,0.51822245
31,0.6537091,0.51967275,31,0.41760707,0.7221991,2.1835186,3.6169026,0.6314193,0.6859246
32,0.28750947,0.9098592,32,0.5982434,0.3874144,2.923777,2.393075,0.18293312,0.05034685
33,0.4221861,0.24428374,33,0.67306614,0.459597,3.0461593,1.3231704,0.6726758,0.1878221
34,0.32671335,0.36409998,34,0.40662247,0.35434937,2.879973,1.6325682,0.82317346,0.90150434
35,0.25467616,0.17760229,35,0.5145536,0.4935128,1.7091663,1.0223002,0.5016535,0.7371756
36,0.22454295,0.14957088,36,0.39246434,0.32306153,3.0363057,2.7021031,0.38968378,0.2049132
37,0.6566479,0.7573642,37,0.7838159,0.9295086,4.437527,5.618042,0.33284518,0.09083235
38,0.20920269,0.2224701,38,0.059240792,0.10306257,4.640954,5.571134,0.5207163,0.74533415
39,0.23222104,0.11636698,39,0.4349067,0.3523327,3.474124,3.958423,0.20864967,0.24306113
40,0.37735853,0.3206265,40,0.7377605,0.66724396,1.81827,1.6204039,0.67381895,0.7826725
41,0.43407091,0.9250028,41,0.39969024,0.32617795,3.038667,3.9742408,0.21424326,0.12209827
42,0.3907879,0.7244191,42,0.20044616,0.15921825,6.9683695,6.796917,0.49308184,0.49017775
43,0.31579503,0.38912958,43,0.4609123,0.55459875,5.6696925,5.0912685,0.6935964,0.8971543
44,0.4054516,0.49475425,44,0.5541856,0.59624,4.6970477,6.1280127,0.443597,0.24181718
45,0.5238201,0.25387132,45,0.30510822,0.41054428,5.597446,6.163267,0.2416374,0.11797744
46,0.211488,0.22508466,46,0.6187738,0.9405901,2.3183281,1.4611676,0.6904877,0.57893777
47,0.32983014,0.43016565,47,0.4606605,0.5614964,5.3040996,6.5797005,0.50622916,0.5505616
48,0.7237644,0.32405502,48,0.47842178,0.44962066,4.122263,3.7975204,0.67682517,0.45744187
49,0.59559846,0.69907534,49,0.34725398,0.31389278,3.0320196,2.2798843,0.5220032,0.3273235
