,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.4171637,0.20580173,0,0.6150317,0.8218306,4.313555,5.69342,0.15764324,0.16027355
1,0.66749,0.78865063,1,0.5431039,0.5943753,4.434961,4.9405646,0.4482075,0.14647877
2,0.21541809,0.114011884,2,0.836684,0.39427388,4.1246777,1.7227702,0.32734203,0.21733457
3,0.40050796,0.7280392,3,0.36591944,0.27773166,2.701942,2.2467575,0.28266862,0.50924426
4,0.4589898,0.8632297,4,0.79466516,0.838546,2.5303924,1.0226496,0.31902814,0.07129073
5,0.44649512,0.6997344,5,0.25581005,0.14261156,2.6396303,1.6927981,0.33024475,0.35963374
6,0.22756605,0.13219076,6,0.3939934,0.3955835,4.803794,5.0998697,0.4902803,0.48997253
7,0.49525207,0.7179712,7,0.7293114,0.72560996,2.9829926,3.3499446,0.11326621,0.30640322
8,0.02730273,0.01400578,8,0.6654061,0.20010215,2.944074,2.0455446,0.55507046,0.5013616
9,0.4583572,0.98297143,9,0.6888234,0.32655376,4.344506,2.9666824,0.17679009,0.20533645
10,0.7023212,0.5109625,10,0.65783083,0.4122585,2.5323648,2.4925733,0.5626804,0.7590868
11,0.42704737,0.23143005,11,0.67741066,0.59172547,3.5714746,3.9188735,0.73203844,0.9530003
12,0.40925658,0.118483365,12,0.27620786,0.23101133,7.224125,6.374098,0.30618623,0.58703905
13,0.11305311,0.07668722,13,0.34620953,0.11776751,1.9352185,2.333592,0.70831895,0.65143454
14,0.2502851,0.27615547,14,0.4396137,0.69652474,2.8823857,2.340652,0.73716116,0.90134305
15,0.4023891,0.43300366,15,0.73740846,0.93744767,1.9033184,3.0259905,0.6118765,0.9742053
16,0.41639727,0.41450983,16,0.60808986,0.3566271,2.5910165,2.2621965,0.30230656,0.40570986
17,0.32325995,0.6909299,17,0.16038135,0.2011525,6.310606,6.660608,0.12610471,0.045539975
18,0.16008665,0.116642475,18,0.64581966,0.8672981,4.74535,6.585813,0.700731,0.5115988
19,0.044774063,0.015461028,19,0.32494202,0.19833565,1.8210015,1.8612902,0.4047736,0.18402112
20,0.55215967,0.13528043,20,0.615464,0.9153928,2.0943391,4.345608,0.21155515,0.15979642
21,0.2674607,0.3600368,21,0.46148595,0.3430814,4.369819,3.7520208,0.46017715,0.635214
22,0.33867335,0.66724366,22,0.56419,0.5791543,2.0095694,3.1191487,0.17464757,0.35056072
23,0.2749699,0.39630163,23,0.28910273,0.51686263,2.7351408,3.209804,0.75264704,0.9869489
24,0.28544,0.20410001,24,0.5580206,0.6023472,1.3124124,1.6261624,0.5731714,0.48480922
25,0.5415293,0.71066785,25,0.50135434,0.6208449,2.977228,4.48491,0.28102678,0.42942536
26,0.26078466,0.9959625,26,0.6285546,0.67111,3.43019,2.7529383,0.283564,0.004791379
27,0.75230855,0.8548628,27,0.085689716,0.09867948,5.65338,5.788123,0.72636706,0.90778595
28,0.029522292,0.0016010404,28,0.18836366,0.13748264,1.7982765,2.2627401,0.5236129,0.24341112
29,0.8483636,0.8954361,29,0.65231067,0.7377433,2.7789106,4.5264597,0.7181019,0.82099587
30,0.7243005,0.63929546,30,0.37371874,0.28035194,3.133276,1.6630242,0.6189473,0.51822245
31,0.6587551,0.51967275,31,0.4003136,0.7221991,2.115459,3.6169026,0.6374077,0.6859246
32,0.29793122,0.9098592,32,0.5981415,0.3874144,2.8457205,2.393075,0.18910527,0.05034685
33,0.43716145,0.24428374,33,0.6524136,0.459597,2.8120654,1.3231704,0.6932566,0.1878221
34,0.3390786,0.36409998,34,0.4101048,0.35434937,2.841018,1.6325682,0.83223206,0.90150434
35,0.2347419,0.17760229,35,0.49014443,0.4935128,1.6023163,1.0223002,0.50825226,0.7371756
36,0.21551025,0.14957088,36,0.38345563,0.32306153,3.0236988,2.7021031,0.3749753,0.2049132
37,0.6592265,0.7573642,37,0.8198163,0.9295086,4.6455503,5.618042,0.3325739,0.09083235
38,0.20551953,0.2224701,38,0.05927166,0.10306257,4.6016016,5.571134,0.49602824,0.74533415
39,0.20215274,0.11636698,39,0.43221018,0.3523327,3.4510825,3.958423,0.21747574,0.24306113
40,0.37390664,0.3206265,40,0.7315142,0.66724396,1.7885141,1.6204039,0.6743822,0.7826725
41,0.41462567,0.9250028,41,0.395768,0.32617795,3.1148663,3.9742408,0.22901314,0.12209827
42,0.3651143,0.7244191,42,0.2003348,0.15921825,6.8883095,6.796917,0.49722955,0.49017775
43,0.2940065,0.38912958,43,0.47015795,0.55459875,5.7191324,5.0912685,0.7239651,0.8971543
44,0.41273853,0.49475425,44,0.53870946,0.59624,4.527916,6.1280127,0.44064784,0.24181718
45,0.52384716,0.25387132,45,0.3029439,0.41054428,5.54074,6.163267,0.23507455,0.11797744
46,0.2213995,0.22508466,46,0.60219765,0.9405901,2.3162377,1.4611676,0.68894935,0.57893777
47,0.32039326,0.43016565,47,0.45410946,0.5614964,5.224458,6.5797005,0.52737623,0.5505616
48,0.75217396,0.32405502,48,0.47138408,0.44962066,4.150987,3.7975204,0.69677746,0.45744187
49,0.6006895,0.69907534,49,0.3411801,0.31389278,2.8753154,2.2798843,0.5092982,0.3273235
