,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.44743928,0.91847014,0,0.7404199,0.9552379,2.1371396,4.2860785,0.46264437,0.29427958
1,0.22119902,0.31300467,1,0.67827445,0.6098191,2.2636402,1.920287,0.66863906,0.81777847
2,0.7480695,0.99764866,2,0.74814504,0.89536214,2.8900173,5.1959143,0.4605317,0.4818864
3,0.60891044,0.6342231,3,0.08442433,0.082288206,5.3040524,6.165026,0.22322488,0.008410037
4,0.6125975,0.71021795,4,0.0786297,0.07686281,6.7870417,6.877536,0.7127885,0.98139274
5,0.15902713,0.07911432,5,0.38113698,0.2869966,3.0100987,2.2852824,0.47340807,0.46343035
6,0.48839372,0.45887256,6,0.4904207,0.46962154,6.032199,5.4264107,0.20933667,0.04378152
7,0.49844033,0.33222693,7,0.2645007,0.24494135,5.775536,6.2459493,0.26584902,0.17372257
8,0.37769568,0.0021529794,8,0.54858553,0.10795921,2.698856,1.9142674,0.2149199,0.3933847
9,0.27458954,0.091863334,9,0.65699613,0.612765,3.7194304,2.7783604,0.30412942,0.4139912
10,0.31211272,0.33394778,10,0.66059095,0.4812165,3.0571377,1.2685503,0.7185768,0.6439641
11,0.5021401,0.61767316,11,0.3014411,0.24841678,4.043397,3.3539028,0.7214643,0.9757966
12,0.44179687,0.54163873,12,0.05842832,0.042494893,3.1230483,4.5642147,0.20149478,0.07206768
13,0.306158,0.18186444,13,0.5250602,0.5299682,5.95788,6.998261,0.4072535,0.55629736
14,0.48948255,0.39401662,14,0.051071458,0.044861257,4.8971286,5.0263124,0.34209448,0.4409163
15,0.48809478,0.24634945,15,0.59090525,0.4501751,4.760861,5.2232146,0.43421325,0.16826367
16,0.17234957,0.13751495,16,0.3569557,0.1747762,5.312918,3.5817385,0.7696446,0.9560126
17,0.2978031,0.1810925,17,0.14134815,0.16624665,3.1421895,1.8566464,0.74247986,0.6857424
18,0.20995465,0.17724884,18,0.4251895,0.55598396,3.1149614,4.9526606,0.6782808,0.8199201
19,0.6372322,0.63883495,19,0.74489695,0.8789828,2.1591642,1.7995515,0.5182012,0.48650247
20,0.5323519,0.38956904,20,0.41554648,0.15951514,4.8825674,3.3897977,0.44530818,0.5891137
21,0.5225879,0.5604639,21,0.61955535,0.6047346,2.297703,2.225052,0.37104937,0.6091687
22,0.46238154,0.92534417,22,0.21166623,0.30052495,5.5325937,5.6924562,0.4490561,0.914255
23,0.23861757,0.21143293,23,0.36921045,0.23726398,4.8822002,4.9313083,0.6921251,0.7160436
24,0.31671727,0.14094037,24,0.7125251,0.7075911,4.464668,4.231226,0.604291,0.6959814
25,0.60433245,0.82077396,25,0.13556811,0.15981752,4.165984,5.085374,0.57430065,0.47628182
26,0.72443634,0.9202492,26,0.71006435,0.88709545,2.7294621,3.617886,0.6450626,0.5441771
27,0.15068808,0.1083383,27,0.7612801,0.84981394,3.003015,2.0203116,0.52871215,0.4165252
28,0.53405774,0.39618772,28,0.4929692,0.47854048,5.670822,5.7004933,0.62936133,0.4522015
29,0.45558563,0.4535311,29,0.3982055,0.34393084,3.2529495,2.3002896,0.68684137,0.8368658
30,0.6594397,0.6079905,30,0.5741219,0.4713323,2.4574282,2.938274,0.3665128,0.14871478
31,0.6276809,0.37553847,31,0.526753,0.50534344,4.3281193,5.0991483,0.68437415,0.8595449
32,0.47362912,0.43815058,32,0.6132614,0.6720213,4.616752,6.4671826,0.7712913,0.74163103
33,0.063255444,0.048297822,33,0.086448416,0.05557072,6.5131288,6.170186,0.7120127,0.4872191
34,0.19539398,0.18567282,34,0.6020499,0.655816,6.018368,6.3883543,0.7283028,0.8282162
35,0.55497926,0.44567466,35,0.66865146,0.38806123,4.4779005,2.517407,0.5183289,0.6093847
36,0.6519624,0.77611667,36,0.13341695,0.115847826,6.228201,6.34087,0.5249976,0.5425847
37,0.42630383,0.21025914,37,0.73745215,0.8475826,1.8471601,1.4870509,0.25207713,0.35197556
38,0.47404125,0.28756505,38,0.37305108,0.363985,5.598272,5.7652645,0.31125593,0.21029758
39,0.5668193,0.31849933,39,0.5644359,0.41236365,4.7687364,2.6833234,0.23969223,0.101059854
40,0.4933222,0.50292367,40,0.58401895,0.21064341,2.3032281,1.3453931,0.6812771,0.82643086
41,0.5805558,0.98967785,41,0.7164757,0.7921828,3.0652323,2.5373027,0.2501388,0.18632531
42,0.5727151,0.6896375,42,0.4560509,0.50059474,3.1334722,3.5440784,0.25443983,0.18684661
43,0.6149485,0.7202299,43,0.24928069,0.13328505,2.8048687,2.0874782,0.6187356,0.41768825
44,0.49429747,0.5709117,44,0.18118411,0.44297427,3.899189,4.1549907,0.18065776,0.29071993
45,0.131376,0.07009274,45,0.6978118,0.7802652,2.4620771,2.3317897,0.68254894,0.5468872
46,0.67839074,0.7446061,46,0.71584177,0.9700774,2.9028022,1.7173972,0.59057754,0.5191142
47,0.6852762,0.64389575,47,0.7212487,0.5882475,3.7953174,2.6690173,0.7716867,0.98111135
48,0.61011755,0.5781565,48,0.40344697,0.12575006,2.1413546,1.5684617,0.40577582,0.2875734
49,0.09862872,0.096110046,49,0.16642968,0.09076041,3.8058364,2.8595972,0.54690987,0.3516451
50,0.59761536,0.47693038,50,0.71099794,0.88105184,2.0665023,2.0068076,0.2944131,0.18713135
51,0.6129923,0.5644564,51,0.28408855,0.23382676,3.7635093,3.1263957,0.49153486,0.47029275
52,0.06192197,0.002340734,52,0.37307096,0.2789153,5.4240613,5.5829654,0.81993276,0.49952793
53,0.6143596,0.8552995,53,0.44047302,0.6008602,2.5968354,2.1354156,0.72450525,0.8885559
54,0.6410095,0.56154364,54,0.28096083,0.28378665,4.624808,4.355021,0.64124256,0.6378312
55,0.42364088,0.24477392,55,0.36016306,0.24448174,2.96829,1.4468617,0.65878195,0.6534535
56,0.5334774,0.34797215,56,0.24496695,0.33780664,6.997727,6.6652594,0.40346283,0.71299213
57,0.45229048,0.6867989,57,0.4296223,0.4810533,3.670128,4.7497497,0.17453565,0.05677378
58,0.41876453,0.52008796,58,0.23426512,0.30143243,6.9142733,5.7888947,0.5337346,0.8610669
59,0.43508205,0.14143556,59,0.5544711,0.1363281,2.5142405,2.2457552,0.62116075,0.7826237
60,0.64355516,0.8271642,60,0.66228575,0.87120634,5.1065354,6.5161,0.7473348,0.89064574
61,0.34484664,0.20405066,61,0.53226453,0.4331811,3.682299,3.8836515,0.39918292,0.4271313
62,0.53341454,0.9435588,62,0.5174493,0.34088546,3.0038574,3.9841747,0.21422438,0.3758427
63,0.6399487,0.8421984,63,0.642133,0.5691326,3.6644416,3.2076783,0.20772003,0.027968109
64,0.49865896,0.20274097,64,0.5617388,0.21460903,2.2753613,1.702634,0.2250961,0.4205482
