,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.7089546,0.5088306,0,0.4707525,0.55520695,6.643509,6.8476152,0.52733654,0.64526916
1,0.20743552,0.07160419,1,0.43569508,0.43645686,6.06266,6.7998886,0.47684634,0.91788703
2,0.5872958,0.6230781,2,0.48388043,0.47597247,4.60948,4.157652,0.21592052,0.17186332
3,0.40247193,0.32993323,3,0.6439751,0.7921569,5.9936376,6.8707356,0.5233428,0.7418598
4,0.4714023,0.871076,4,0.49750105,0.45282704,3.722128,4.766028,0.268818,0.5665846
5,0.5509481,0.95644706,5,0.67326784,0.5962474,2.6623347,1.6938506,0.21673676,0.26881492
6,0.39567646,0.47109282,6,0.4170877,0.4348359,3.9124413,2.5333552,0.6271748,0.9459347
7,0.70997095,0.67818266,7,0.15488501,0.13626844,4.2988553,4.8732347,0.5499283,0.8252735
8,0.50921845,0.22232533,8,0.69109404,0.85936713,2.7711196,2.881724,0.3653464,0.45228714
9,0.6667853,0.9638686,9,0.50664896,0.051255167,2.7316144,2.5340514,0.70258373,0.5843457
10,0.53221387,0.67067367,10,0.64842033,0.7330191,2.6278048,1.7435337,0.2908396,0.16403306
11,0.44001,0.07343465,11,0.4098046,0.47998857,5.846878,4.963618,0.5749111,0.7587969
12,0.60073906,0.50788516,12,0.70196897,0.70951563,4.114489,5.2312117,0.3059472,0.18679905
13,0.56815493,0.5748695,13,0.42164198,0.4059074,7.529146,6.936921,0.35131407,0.57831776
14,0.56974477,0.8081898,14,0.6230005,0.3880527,5.335513,4.627547,0.67162734,0.657779
15,0.28584087,0.27143764,15,0.50191367,0.41090232,6.2411337,4.580802,0.61576647,0.5514896
16,0.5917683,0.5483755,16,0.4646204,0.46930265,6.8667207,5.748908,0.38865197,0.60189646
17,0.680401,0.8458075,17,0.21000558,0.16123432,4.615168,3.6135688,0.5671685,0.4432205
18,0.50597674,0.051122606,18,0.7027244,0.42107373,2.7313437,1.252987,0.45708373,0.26728904
19,0.44091663,0.36321056,19,0.50218654,0.21291983,3.5037992,2.7189832,0.7037789,0.95476973
20,0.48488957,0.5443757,20,0.69492054,0.84665716,6.018708,6.814209,0.6168506,0.55181384
21,0.4710942,0.78358346,21,0.6427931,0.55223125,3.2655704,3.0269866,0.55993384,0.37470102
22,0.22930628,0.22009897,22,0.1581318,0.1053794,4.271,3.0968688,0.7631426,0.950816
23,0.38689497,0.4773221,23,0.6954331,0.87468636,5.8683643,6.784756,0.73271483,0.8504458
24,0.23966607,0.050647795,24,0.66761214,0.6815756,2.530654,1.9361907,0.6554599,0.46078736
25,0.746913,0.8537916,25,0.65045017,0.5767186,6.7053623,6.228452,0.68904567,0.81721866
26,0.5183577,0.26239645,26,0.29854968,0.33311415,2.8382788,1.7191178,0.34307456,0.14447856
27,0.5734827,0.41648507,27,0.67568773,0.6011946,3.2623522,2.1681857,0.60455227,0.8648025
28,0.3154678,0.14179105,28,0.37613642,0.34288973,5.649662,5.192066,0.36250708,0.29376882
29,0.6689286,0.5308322,29,0.6374628,0.6932987,6.177635,6.339878,0.32189807,0.16693705
30,0.59336585,0.56436014,30,0.62083155,0.7570998,3.789938,4.717568,0.36718518,0.22263819
31,0.5709564,0.751,31,0.68270373,0.92763305,3.292559,4.1480913,0.52010965,0.3870864
32,0.5874596,0.5989366,32,0.63883066,0.7381003,4.451794,4.2659764,0.74261284,0.6535568
33,0.41045752,0.2872886,33,0.695486,0.9799771,2.4658718,2.358777,0.38794103,0.3081066
34,0.6016215,0.85703546,34,0.54442084,0.7962033,2.315078,1.2504464,0.5403855,0.605517
35,0.28957337,0.21405995,35,0.20808735,0.2350434,4.4651623,4.290796,0.63353276,0.8202096
36,0.18648142,0.029381216,36,0.13530134,0.11775756,4.2853594,3.5163531,0.7127499,0.8548978
37,0.6621384,0.8300323,37,0.46754384,0.30317473,7.1668377,6.678056,0.56730074,0.119350135
38,0.64567995,0.659526,38,0.56534255,0.49350744,6.910132,6.683882,0.5538194,0.57655567
39,0.25407365,0.21457249,39,0.66778123,0.69250184,4.8829265,3.1873102,0.33965078,0.48050314
40,0.5467228,0.44844747,40,0.31152412,0.29416406,7.5626044,6.682371,0.31752574,0.05865562
41,0.65247756,0.7011147,41,0.65741277,0.45768303,2.9647417,1.5424049,0.7436116,0.9421073
42,0.5868781,0.54092026,42,0.24176314,0.20105624,7.268711,6.782522,0.7454501,0.9935365
43,0.37454444,0.49601978,43,0.6928457,0.11880243,2.6954675,1.1055274,0.72288805,0.8889522
44,0.36397782,0.2569505,44,0.6277028,0.35168564,3.0388906,2.5842335,0.40696734,0.5542077
45,0.70614076,0.60593325,45,0.6764098,0.47489822,3.7986944,3.082149,0.69352573,0.5731401
46,0.53685313,0.8114188,46,0.43421787,0.29437828,5.692585,4.472611,0.36275202,0.2258634
47,0.60479623,0.42589855,47,0.3514183,0.28487515,5.344166,5.0983877,0.36150458,0.38039672
48,0.38536358,0.31104404,48,0.6678858,0.6462607,2.3614292,2.1948576,0.7395526,0.29347652
49,0.66675,0.834816,49,0.6318547,0.9057736,3.4415767,4.111123,0.633073,0.7198811
50,0.6623049,0.8591757,50,0.67088604,0.9588071,2.6638818,2.8924274,0.29745567,0.15813714
51,0.62660265,0.58754086,51,0.57868946,0.5518464,4.7410746,4.6151266,0.33090514,0.41208202
52,0.55517364,0.7956537,52,0.40245143,0.15337765,3.346327,2.0569062,0.4276419,0.21171695
53,0.50870967,0.37598664,53,0.69157773,0.91191566,2.628003,2.0909832,0.48669836,0.41621876
54,0.62964296,0.8198024,54,0.49880433,0.472216,5.9880567,4.3455796,0.6555906,0.5222945
55,0.7203373,0.8693009,55,0.63746804,0.0046148896,2.873831,2.1525116,0.73992956,0.7134505
56,0.4093788,0.4250881,56,0.66380656,0.15167063,2.7909062,1.0266622,0.6536477,0.8615819
57,0.63927126,0.32219392,57,0.61957616,0.6870314,4.548688,5.6973433,0.29938257,0.15081507
58,0.5982765,0.8930979,58,0.40793446,0.26613122,4.821347,4.8050575,0.21369344,0.058581233
59,0.6443244,0.6865767,59,0.664886,0.9020601,4.1163936,6.4508286,0.6561459,0.74870425
60,0.18092194,0.17559361,60,0.5389063,0.5746627,3.301307,4.143759,0.5471397,0.81463075
61,0.17967373,0.18742526,61,0.3346836,0.33269078,7.0027995,6.2591047,0.5947707,0.977906
62,0.30644006,0.17504299,62,0.70574474,0.9908493,2.8125336,4.495434,0.6698691,0.9731435
63,0.16134815,0.107694864,63,0.5747561,0.50927144,4.7847414,6.26333,0.73563606,0.8747442
64,0.5138417,0.9360446,64,0.14155105,0.0810374,4.955153,6.613133,0.69354624,0.72903305
65,0.16418315,0.11389339,65,0.3882986,0.3627723,4.675954,5.7081556,0.7115247,0.9101298
66,0.31984088,0.426144,66,0.5402746,0.51921993,4.2796116,4.443926,0.6984133,0.99068743
67,0.6688803,0.37746137,67,0.6497875,0.43442243,3.749253,2.7018652,0.51226836,0.7532607
68,0.22007224,0.33456743,68,0.58575034,0.64087427,4.09212,1.4105157,0.383427,0.35190374
69,0.66757214,0.39476413,69,0.22747403,0.19172883,5.621827,6.3762345,0.2873865,0.16426826
70,0.4614779,0.60880846,70,0.4494878,0.23466098,3.362773,2.298615,0.6125583,0.51875305
71,0.3858027,0.28062743,71,0.6206597,0.62760174,2.9124336,1.8870963,0.6461638,0.62185305
72,0.7075894,0.93061054,72,0.43751124,0.17265153,3.8677218,2.9664884,0.32275903,0.4395523
73,0.5755804,0.6187116,73,0.55897194,0.2716992,4.599036,4.187332,0.5617712,0.27202523
74,0.6500076,0.41728318,74,0.5181182,0.3366381,3.734714,2.4502504,0.7159666,0.85737145
75,0.4129847,0.1540755,75,0.30707586,0.16763246,5.0466056,3.3100133,0.64351684,0.60271835
76,0.6444633,0.54966515,76,0.4874359,0.34602123,4.882411,3.5078905,0.6503085,0.73708045
77,0.19590749,0.19723427,77,0.6662396,0.9654975,3.691698,6.237804,0.72314775,0.60504067
78,0.21304692,0.16591722,78,0.7239105,0.7952339,3.190727,5.169796,0.69470435,0.9912068
79,0.46225685,0.8670703,79,0.43091607,0.4077195,4.123255,4.154569,0.24283487,0.019235253
80,0.2905648,0.25310808,80,0.13076515,0.059577644,4.0669694,4.027506,0.78898436,0.7793832
81,0.494476,0.64516145,81,0.6930497,0.647539,3.2405014,3.101741,0.28728765,0.38174886
82,0.49878064,0.27066368,82,0.6369805,0.31312037,3.9647653,2.2610173,0.44203216,0.19972605
