,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.760793,0.5088306,0,0.448101,0.55520695,6.4331236,6.8476152,0.52086425,0.64526916
1,0.06886203,0.07160419,1,0.44534925,0.43645686,6.1163964,6.7998886,0.5491061,0.91788703
2,0.5754448,0.6230781,2,0.4710375,0.47597247,4.5790772,4.157652,0.13618979,0.17186332
3,0.38467896,0.32993323,3,0.65701365,0.7921569,5.9464464,6.8707356,0.49615344,0.7418598
4,0.5161741,0.871076,4,0.47202802,0.45282704,3.4780145,4.766028,0.22460818,0.5665846
5,0.5366831,0.95644706,5,0.706458,0.5962474,2.264222,1.6938506,0.15090778,0.26881492
6,0.38993615,0.47109282,6,0.39796478,0.4348359,3.8476617,2.5333552,0.6791701,0.9459347
7,0.78072625,0.67818266,7,0.13710822,0.13626844,4.2709913,4.8732347,0.5862698,0.8252735
8,0.51767576,0.22232533,8,0.7311015,0.85936713,2.4278896,2.881724,0.34050497,0.45228714
9,0.77810556,0.9638686,9,0.0646496,0.051255167,2.0827255,2.5340514,0.7683315,0.5843457
10,0.55923975,0.67067367,10,0.60924035,0.7330191,2.0466676,1.7435337,0.25620383,0.16403306
11,0.44289178,0.07343465,11,0.3732459,0.47998857,5.5190897,4.963618,0.59758824,0.7587969
12,0.6329875,0.50788516,12,0.7932385,0.70951563,4.939658,5.2312117,0.29173923,0.18679905
13,0.5902865,0.5748695,13,0.41459528,0.4059074,7.617576,6.936921,0.30368564,0.57831776
14,0.60180396,0.8081898,14,0.6421653,0.3880527,5.3016033,4.627547,0.71367925,0.657779
15,0.27099395,0.27143764,15,0.4823805,0.41090232,5.9398217,4.580802,0.65390134,0.5514896
16,0.6308066,0.5483755,16,0.44745094,0.46930265,6.4841866,5.748908,0.35754314,0.60189646
17,0.7406901,0.8458075,17,0.19855121,0.16123432,4.562909,3.6135688,0.58148867,0.4432205
18,0.48563036,0.051122606,18,0.78001136,0.42107373,2.5146313,1.252987,0.4352815,0.26728904
19,0.46677002,0.36321056,19,0.42880264,0.21291983,3.2617073,2.7189832,0.78273404,0.95476973
20,0.4832795,0.5443757,20,0.7485646,0.84665716,6.7030916,6.814209,0.6325144,0.55181384
21,0.4550777,0.78358346,21,0.62113035,0.55223125,2.9789016,3.0269866,0.57540756,0.37470102
22,0.21978882,0.22009897,22,0.13439442,0.1053794,4.1126857,3.0968688,0.8337874,0.950816
23,0.36687818,0.4773221,23,0.7197426,0.87468636,5.9062896,6.784756,0.7722405,0.8504458
24,0.20612767,0.050647795,24,0.5986588,0.6815756,1.8161789,1.9361907,0.7048351,0.46078736
25,0.826954,0.8537916,25,0.64484984,0.5767186,6.4553046,6.228452,0.7621431,0.81721866
26,0.54775554,0.26239645,26,0.25658935,0.33311415,2.7166924,1.7191178,0.3005551,0.14447856
27,0.60708714,0.41648507,27,0.6717026,0.6011946,3.1003473,2.1681857,0.6557052,0.8648025
28,0.24114573,0.14179105,28,0.3573775,0.34288973,5.3268476,5.192066,0.32688478,0.29376882
29,0.70577395,0.5308322,29,0.6556237,0.6932987,6.2252145,6.339878,0.28264332,0.16693705
30,0.61851746,0.56436014,30,0.61926,0.7570998,3.7023697,4.717568,0.34708035,0.22263819
31,0.60808337,0.751,31,0.86317885,0.92763305,4.590366,4.1480913,0.48322418,0.3870864
32,0.6305832,0.5989366,32,0.64340377,0.7381003,4.4877996,4.2659764,0.8179028,0.6535568
33,0.4209272,0.2872886,33,0.74531716,0.9799771,1.6785029,2.358777,0.3714743,0.3081066
34,0.6144932,0.85703546,34,0.40455556,0.7962033,1.7160001,1.2504464,0.57198036,0.605517
35,0.28027827,0.21405995,35,0.19085173,0.2350434,4.3429403,4.290796,0.67281026,0.8202096
36,0.044406816,0.029381216,36,0.08775437,0.11775756,4.6045895,3.5163531,0.7536347,0.8548978
37,0.69494563,0.8300323,37,0.46933982,0.30317473,6.819904,6.678056,0.6023444,0.119350135
38,0.69140065,0.659526,38,0.56251806,0.49350744,6.7601366,6.683882,0.56871104,0.57655567
39,0.2137015,0.21457249,39,0.71245,0.69250184,5.1529512,3.1873102,0.3205531,0.48050314
40,0.5686813,0.44844747,40,0.30517706,0.29416406,7.908805,6.682371,0.24481657,0.05865562
41,0.68648326,0.7011147,41,0.6130702,0.45768303,2.5608184,1.5424049,0.8068701,0.9421073
42,0.62784654,0.54092026,42,0.23660389,0.20105624,7.225712,6.782522,0.80260694,0.9935365
43,0.37779117,0.49601978,43,0.69677633,0.11880243,2.3939273,1.1055274,0.79486597,0.8889522
44,0.30570203,0.2569505,44,0.5834927,0.35168564,2.7318437,2.5842335,0.38937324,0.5542077
45,0.76479393,0.60593325,45,0.7482639,0.47489822,4.2758756,3.082149,0.74266654,0.5731401
46,0.5385505,0.8114188,46,0.40316358,0.29437828,5.1776104,4.472611,0.34001797,0.2258634
47,0.6364076,0.42589855,47,0.32070026,0.28487515,5.030651,5.0983877,0.32755932,0.38039672
48,0.3941132,0.31104404,48,0.6689635,0.6462607,1.760259,2.1948576,0.80131155,0.29347652
49,0.7093738,0.834816,49,0.6300241,0.9057736,3.370178,4.111123,0.6780123,0.7198811
50,0.6326648,0.8591757,50,0.7918289,0.9588071,2.573061,2.8924274,0.2265146,0.15813714
51,0.631714,0.58754086,51,0.5788407,0.5518464,4.6791644,4.6151266,0.29809132,0.41208202
52,0.5569447,0.7956537,52,0.27560613,0.15337765,2.8105786,2.0569062,0.39716995,0.21171695
53,0.5257006,0.37598664,53,0.7040998,0.91191566,2.038967,2.0909832,0.49273512,0.41621876
54,0.6779062,0.8198024,54,0.49860835,0.472216,5.887044,4.3455796,0.69847435,0.5222945
55,0.78674453,0.8693009,55,0.62759596,0.0046148896,2.6247916,2.1525116,0.8119373,0.7134505
56,0.41802636,0.4250881,56,0.75358987,0.15167063,2.7930331,1.0266622,0.6901951,0.8615819
57,0.65641046,0.32219392,57,0.6301275,0.6870314,4.616901,5.6973433,0.23677298,0.15081507
58,0.6085368,0.8930979,58,0.38958672,0.26613122,4.7068405,4.8050575,0.14581296,0.058581233
59,0.68266016,0.6865767,59,0.68183535,0.9020601,4.284466,6.4508286,0.7019151,0.74870425
60,0.1398916,0.17559361,60,0.51190495,0.5746627,3.1771724,4.143759,0.5660338,0.81463075
61,0.10649529,0.18742526,61,0.32083416,0.33269078,6.9186354,6.2591047,0.63122076,0.977906
62,0.30202916,0.17504299,62,0.7829812,0.9908493,2.794554,4.495434,0.71491235,0.9731435
63,0.13261518,0.107694864,63,0.56310123,0.50927144,4.710303,6.26333,0.7737598,0.8747442
