,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.594793,0,0.17171869,7.3017654
1,0.4948979,1,0.19224438,7.226094
2,0.49722403,2,0.3604308,2.4063916
3,0.1611194,3,0.20719321,2.438829
4,0.4845247,4,0.38798645,3.1419013
5,0.33415073,5,0.1756231,2.5191703
6,0.5098368,6,0.23005539,5.251956
7,0.7488153,7,0.6012792,2.498009
8,0.31225318,8,0.2189939,5.843285
9,0.5070204,9,0.27993274,4.380834
10,0.37875447,10,0.19975372,7.623783
11,0.40378797,11,0.20320734,6.4985704
12,0.3066906,12,0.16713773,7.83853
13,0.71137524,13,0.2695354,6.63905
14,0.3642277,14,0.18667957,3.9924443
15,0.4799411,15,0.31551516,5.3475704
16,0.3305995,16,0.16493344,3.1678677
17,0.39607978,17,0.41632056,4.847621
18,0.45291454,18,0.35625055,5.856885
19,0.39579606,19,0.21698731,2.8736935
20,0.22592652,20,0.16850875,2.4115543
21,0.5633663,21,0.30835676,4.151437
22,0.44952223,22,0.1718195,5.4053154
23,0.62919116,23,0.2645453,4.950705
24,0.4782073,24,0.5120585,3.0098686
25,0.42777956,25,0.21241803,6.9051585
26,0.48564717,26,0.17460167,1.9716259
27,0.5183742,27,0.26582128,6.838972
28,0.3951289,28,0.376471,2.2610283
29,0.38937145,29,0.252078,2.992982
30,0.59136534,30,0.20925333,4.367
31,0.17911687,31,0.29927638,2.6443326
32,0.6965212,32,0.51750606,2.4201303
33,0.1485253,33,0.42400622,4.1826406
34,0.51378655,34,0.24231143,1.9693025
35,0.47803187,35,0.18795958,2.592162
36,0.47155365,36,0.17455576,2.1521854
37,0.1751886,37,0.32770345,4.2506304
38,0.26394722,38,0.19145814,4.3148127
39,0.2537598,39,0.18150584,2.6751502
40,0.6525208,40,0.53307253,2.4310973
41,0.6559264,41,0.22102377,2.2692232
42,0.2335411,42,0.19311643,2.767132
43,0.67633486,43,0.32577688,7.4995008
44,0.47309092,44,0.21419097,2.9053996
45,0.6016825,45,0.44689843,5.016362
46,0.5208857,46,0.24905582,5.13472
47,0.47740453,47,0.20529813,5.7437196
48,0.72284716,48,0.36082017,5.009047
49,0.5198642,49,0.28647608,4.925185
50,0.506543,50,0.51478714,5.988652
51,0.50937855,51,0.43466625,2.5864174
52,0.58920914,52,0.26119146,5.569376
53,0.58293635,53,0.19906418,3.331042
54,0.6494182,54,0.29065618,4.2379255
55,0.63792056,55,0.3989981,4.0247536
56,0.63758713,56,0.23667286,4.9496255
57,0.1553443,57,0.18872073,2.657105
58,0.66071737,58,0.22163501,6.6870155
59,0.2888797,59,0.1429881,7.5174136
60,0.680363,60,0.2917047,3.4191754
61,0.32034126,61,0.16492371,4.543669
62,0.7094902,62,0.6731156,5.2532606
63,0.61959046,63,0.5514859,2.8242621
64,0.50369966,64,0.22783814,7.388061
65,0.75748396,65,0.5415829,3.2656515
66,0.3808902,66,0.1544103,5.363754
67,0.17599805,67,0.23060584,6.3538904
68,0.6067717,68,0.16613261,3.2904227
69,0.30500224,69,0.2083901,2.1048882
70,0.5535802,70,0.42281154,4.5064883
71,0.59205264,71,0.605115,4.4334145
72,0.76376235,72,0.63410276,8.018979
73,0.5461361,73,0.2978727,3.324544
74,0.44669127,74,0.14506683,5.9197736
75,0.6698417,75,0.58102316,3.537161
76,0.37551785,76,0.17770168,3.3311212
77,0.6085122,77,0.7389905,7.9893265
78,0.2439046,78,0.46656877,3.1878607
79,0.34606367,79,0.46587932,4.774068
80,0.46892476,80,0.19491057,4.175702
81,0.7305441,81,0.51090163,7.127957
82,0.3752585,82,0.57549244,1.8968732
83,0.74243164,83,0.61795765,6.659091
84,0.52153075,84,0.38534456,1.9713193
85,0.510666,85,0.27772143,3.8366942
86,0.69266075,86,0.2337676,3.7076137
87,0.4606991,87,0.23213145,7.2254615
88,0.15149915,88,0.4123179,2.7471342
89,0.26144758,89,0.6561351,1.9230303
90,0.7011109,90,0.6689843,6.4588513
91,0.7229468,91,0.51449174,4.3777537
92,0.76586074,92,0.7073105,2.0708575
93,0.3282998,93,0.13781098,6.376694
94,0.5521317,94,0.28091404,5.9873314
95,0.68188345,95,0.34628472,4.3301015
96,0.4364401,96,0.6068482,2.060232
97,0.15550573,97,0.29005805,4.0101953
98,0.6930273,98,0.45960754,3.5261412
99,0.43804905,99,0.24060892,3.7983854
100,0.15723892,100,0.6484718,1.8793305
101,0.55320436,101,0.27603182,7.2296166
102,0.36822113,102,0.33090752,4.432101
103,0.58116806,103,0.40232372,3.9770114
104,0.36868885,104,0.15834527,4.363822
105,0.18223791,105,0.35732728,2.3221939
106,0.33506054,106,0.69763494,2.034406
107,0.59237707,107,0.29524603,2.2479453
108,0.49683288,108,0.63833386,2.149484
109,0.65015817,109,0.15497935,7.763767
110,0.30997905,110,0.16608424,2.1218176
111,0.20810018,111,0.19218025,3.096248
112,0.4310509,112,0.25694206,3.061051
113,0.4375113,113,0.21829882,5.8966646
114,0.682182,114,0.22197308,2.202242
115,0.44307575,115,0.45488274,2.995222
116,0.66766214,116,0.51515883,3.3047266
117,0.649443,117,0.6640817,3.1553767
118,0.22133249,118,0.16239929,3.0936782
119,0.5312266,119,0.6561251,2.1654751
120,0.5400093,120,0.64756995,3.0626392
121,0.5818169,121,0.2572523,8.1798935
122,0.7559831,122,0.61989486,8.052598
123,0.39377955,123,0.5442252,1.9476644
124,0.54200774,124,0.19987468,7.5880833
125,0.16016655,125,0.40430102,3.927958
126,0.30237818,126,0.24196386,4.716976
127,0.1957839,127,0.2032388,4.2520304
128,0.2246281,128,0.67738926,2.4279659
129,0.44298312,129,0.66081333,1.7998127
130,0.23718043,130,0.24245842,2.228544
131,0.7657883,131,0.57999045,7.2100625
132,0.64735085,132,0.5933406,8.031161
133,0.72703373,133,0.3462324,5.480415
134,0.15073803,134,0.21169578,3.9151247
135,0.42716885,135,0.27440783,2.6136973
136,0.6642538,136,0.3737354,6.921746
137,0.39102384,137,0.21865664,3.3481126
138,0.47214997,138,0.38660255,5.862587
139,0.4452903,139,0.22720124,4.005144
140,0.2534197,140,0.6548329,2.4875004
141,0.46736526,141,0.34616888,6.442669
142,0.8029982,142,0.56552404,6.65614
143,0.5197041,143,0.7073873,1.933358
144,0.39928326,144,0.4236023,2.332979
145,0.4183768,145,0.630796,2.323267
146,0.7321379,146,0.5874974,3.3389254
147,0.63087463,147,0.302605,3.0142343
148,0.6358583,148,0.3183546,7.673456
149,0.78618985,149,0.60375,7.9604287
150,0.26850015,150,0.23062937,3.0042129
151,0.6855495,151,0.28209937,6.533587
152,0.7519445,152,0.61488706,2.2085347
153,0.30412352,153,0.15290762,2.4636528
154,0.3541258,154,0.21911968,4.6345773
155,0.18467389,155,0.55279917,1.8373417
156,0.44080314,156,0.17300023,3.056911
157,0.7595411,157,0.588207,2.219712
158,0.68458474,158,0.24440372,2.614278
159,0.562056,159,0.29289427,6.394847
160,0.4447959,160,0.20614518,2.5728078
161,0.22664273,161,0.215856,2.2938812
162,0.4881889,162,0.24914946,2.8002636
163,0.40054554,163,0.19433948,2.403248
164,0.6082584,164,0.6367693,3.439759
165,0.32798174,165,0.19627354,4.13937
166,0.5890161,166,0.45473534,1.9349931
167,0.45692304,167,0.21034008,2.4658594
168,0.20648286,168,0.19841838,3.8341928
169,0.5598791,169,0.20860605,4.3356705
170,0.6150464,170,0.66984373,1.9803712
171,0.2566346,171,0.4988229,5.153967
172,0.6396384,172,0.19262213,4.2659764
173,0.40159547,173,0.4656824,5.7232304
174,0.5013597,174,0.2768315,2.2858362
175,0.2485007,175,0.6810336,2.2954779
176,0.41917965,176,0.46045083,2.2912705
177,0.44011793,177,0.18444574,4.484525
178,0.46551555,178,0.30149925,7.739449
179,0.2570697,179,0.1572785,7.7622657
