,policy rate,reward rate,dec temp,subject
0,0.510104,0.26470587,6.919976,0
1,0.36721042,0.30128983,2.761928,1
2,0.2601339,0.40715912,1.9597893,2
3,0.6011989,0.33614162,3.265319,3
4,0.5273937,0.6132418,5.215473,4
5,0.41658,0.1803018,3.7094507,5
6,0.5007984,0.3903506,6.5674787,6
7,0.8799243,0.57031584,2.721518,7
8,0.13836478,0.34088475,5.1190004,8
9,0.6100068,0.2956729,5.0501556,9
10,0.58105683,0.14958377,8.499051,10
11,0.25142178,0.2517666,4.7554317,11
12,0.21638311,0.42511737,5.0283546,12
13,0.6546111,0.26965255,7.9654903,13
14,0.5011391,0.27089298,3.89073,14
15,0.4513442,0.23997372,3.7399065,15
16,0.6059574,0.37571928,3.7513766,16
17,0.58201486,0.365292,5.2546115,17
18,0.52264464,0.25953794,6.158287,18
19,0.25060612,0.21847172,3.4333463,19
20,0.20033783,0.5022353,3.0607796,20
21,0.49079072,0.29830292,4.667978,21
22,0.28299907,0.31976902,5.772391,22
23,0.75899935,0.36708245,3.3108435,23
24,0.40827066,0.6015519,3.8309298,24
25,0.3685814,0.19907266,7.307437,25
26,0.39752427,0.5026103,1.6268623,26
27,0.50466084,0.37281394,6.851668,27
28,0.4555783,0.497676,1.932314,28
29,0.64004904,0.16317098,1.1795521,29
30,0.4143825,0.35270035,3.9566374,30
31,0.44274426,0.4293416,3.848897,31
32,0.61009663,0.52264977,2.243528,32
33,0.25025657,0.2069318,2.3280141,33
34,0.44089484,0.42021343,3.6569004,34
35,0.41715884,0.4258294,3.7632065,35
36,0.46143714,0.14938822,3.1691077,36
37,0.2751004,0.14888866,3.7043962,37
38,0.22094278,0.33170754,2.6194177,38
39,0.43668514,0.5676296,3.867628,39
40,0.7168625,0.3384456,4.2995677,40
41,0.46035847,0.37633,3.3197732,41
42,0.35349742,0.26248026,3.8075697,42
43,0.46514967,0.12633716,6.9135637,43
44,0.21740177,0.24499007,4.0015035,44
45,0.40988308,0.29716688,3.7166395,45
46,0.5735942,0.2823932,7.7633243,46
47,0.70917773,0.26103246,3.3041196,47
48,0.4065267,0.536645,6.8598213,48
49,0.64749366,0.18424517,3.3077576,49
50,0.5743594,0.5068933,4.927417,50
51,0.3250469,0.20304069,2.7392888,51
52,0.65374535,0.33553594,6.0453377,52
53,0.7661325,0.31916848,4.224748,53
54,0.57857937,0.24406058,2.5745368,54
55,0.7634642,0.39292088,2.1054902,55
56,0.58989143,0.38661876,4.303402,56
57,0.38587764,0.25845167,2.0721045,57
58,0.46822748,0.31313154,6.940423,58
59,0.17862558,0.34380177,5.2512164,59
60,0.3907113,0.14082582,2.9236298,60
61,0.38442862,0.2773032,3.0871658,61
62,0.44277427,0.72120315,5.320965,62
63,0.71693164,0.5305235,2.4061635,63
64,0.63049513,0.24396986,7.361646,64
65,0.77588075,0.59513545,4.109072,65
66,0.687168,0.098965,5.2237124,66
67,0.119481996,0.48243707,6.765564,67
