,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.44955418,0,0.46340448,2.9628441,4.1723237
1,0.37140754,1,0.6316685,2.1362774,2.089751
2,0.53938305,2,0.4456555,3.0924482,2.9319746
3,0.6268801,3,0.6128263,3.0662684,2.0299025
4,0.60890216,4,0.30581072,3.6146035,3.4113824
5,0.37615392,5,0.630479,2.3358643,2.8030279
6,0.56799793,6,0.5748208,2.985414,2.4618888
7,0.40142712,7,0.56647104,2.5281494,4.1431594
8,0.37344232,8,0.6429962,2.194117,2.3720236
9,0.6565113,9,0.30237162,3.9010031,4.0457706
10,0.5650955,10,0.3248904,3.5252297,4.080694
11,0.40891615,11,0.6180964,1.9471333,1.8496823
12,0.3749824,12,0.6314947,2.2131116,2.4733052
13,0.63863957,13,0.3280885,3.767042,3.9655879
14,0.4512783,14,0.4732949,2.9551046,4.072082
15,0.35885614,15,0.64116246,2.2662842,2.7297065
16,0.650438,16,0.29866004,3.867276,3.4325585
17,0.36560485,17,0.6351938,2.142936,2.229746
18,0.67406166,18,0.56520927,3.4194865,2.3900223
19,0.39345413,19,0.62810403,2.263923,2.0450974
20,0.45574886,20,0.56992483,2.6173823,2.3961506
21,0.60493475,21,0.5992899,2.872894,2.0787175
22,0.6525378,22,0.2925356,3.8079324,3.9969902
23,0.6218115,23,0.5089946,3.5520787,3.5264013
24,0.3957398,24,0.54944515,2.4976845,3.947584
25,0.6430063,25,0.56926066,3.2823184,2.1528578
26,0.6520083,26,0.5463553,3.526753,2.643968
27,0.4610728,27,0.6214301,2.4713895,2.412526
28,0.5117468,28,0.59177595,2.8011494,2.6842062
29,0.41030866,29,0.5072738,2.6611607,2.9711914
30,0.6693002,30,0.5854094,2.9853673,2.0349722
31,0.43303522,31,0.6376313,2.3625667,1.9267899
32,0.37118104,32,0.6234209,2.2302465,2.354515
33,0.6488525,33,0.29063597,4.0092745,3.8231647
34,0.40538195,34,0.6053037,2.3678772,2.8219
35,0.63444775,35,0.31923768,3.5234637,3.5829794
36,0.40387183,36,0.6314404,2.2915123,2.2399943
37,0.64772254,37,0.30101338,3.9128644,3.8579495
38,0.4449492,38,0.62315077,2.4529786,2.2745755
39,0.36479768,39,0.5209687,2.212375,3.8786483
40,0.3757721,40,0.62857324,2.0071597,1.9292842
41,0.6339052,41,0.30696774,3.8785362,3.9835858
42,0.6623303,42,0.4777409,3.8562882,2.8017013
43,0.6282151,43,0.3029279,3.954081,3.9657435
44,0.48490608,44,0.5983564,2.6510923,2.1329541
45,0.6526326,45,0.30060047,3.968011,3.6686704
46,0.6936765,46,0.53992736,3.5995605,2.524341
47,0.37475947,47,0.5987314,2.201178,4.0034957
48,0.6212686,48,0.5806144,3.2139063,2.3801768
49,0.38018322,49,0.5135381,2.6407957,3.9906082
50,0.35452056,50,0.61497873,2.1062586,1.9694506
51,0.65601134,51,0.34313896,3.804058,2.9906418
52,0.6098275,52,0.44210732,3.6676826,3.6011553
53,0.35089147,53,0.5331455,2.1450033,1.9075371
54,0.66417027,54,0.29961342,3.9290733,3.834356
55,0.65087086,55,0.2954889,3.8582113,3.9125648
56,0.39648753,56,0.610149,2.3444836,3.6079483
57,0.6436751,57,0.28872484,3.9347734,3.9385478
58,0.66273034,58,0.55023307,3.505494,2.5266845
59,0.6574227,59,0.31538135,3.8413305,3.7142007
60,0.59744215,60,0.5890729,3.0369613,2.179238
61,0.68648094,61,0.47549978,3.7457075,2.546788
62,0.6509949,62,0.29389507,3.9485836,3.9233985
63,0.64559585,63,0.3096502,3.9113736,3.5306308
64,0.6568457,64,0.3209572,3.8430216,3.2784803
65,0.6628867,65,0.29395086,3.9247816,3.8894846
66,0.34153694,66,0.63472813,2.2471492,2.1370606
67,0.67243975,67,0.3730807,3.8888316,2.141976
68,0.38230297,68,0.6175675,2.3796098,2.5294218
69,0.35133073,69,0.64554244,2.1909828,2.501286
70,0.48049337,70,0.6270686,2.3429878,2.048036
71,0.5218833,71,0.6323199,2.3035367,1.982641
72,0.6615095,72,0.28088477,3.865416,3.898628
