,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.16527258,0,0.16934887,4.534665
1,0.74773276,1,0.66489244,3.854179
2,0.15505356,2,0.079540424,5.483525
3,0.41706738,3,0.34418216,2.599794
4,0.0855999,4,0.10873407,2.4058945
5,0.6629505,5,0.484204,2.5277317
6,0.31345397,6,0.24233632,4.19401
7,0.5098013,7,0.16411152,5.7639275
8,0.7200176,8,0.677368,2.2934785
9,0.06163683,9,0.40980577,1.3465636
10,0.07934879,10,0.13596542,2.7001314
11,0.21985409,11,0.650031,2.1872764
12,0.68226266,12,0.62312734,3.8517287
13,0.09176024,13,0.23735641,3.449686
14,0.19311392,14,0.08417697,3.5597236
15,0.681673,15,0.4375108,4.687203
16,0.06582343,16,0.10020068,2.004131
17,0.76376504,17,0.42345685,3.2305214
18,0.24526848,18,0.35339025,3.156141
19,0.7730444,19,0.56024104,2.6878664
20,0.35977533,20,0.1445188,3.3761075
21,0.42224908,21,0.40568078,2.302364
22,0.066059716,22,0.2933609,2.0568876
23,0.22220533,23,0.12860957,2.4913442
24,0.28347743,24,0.26464072,2.6526568
25,0.27635396,25,0.21004732,3.0495985
26,0.28421533,26,0.15594763,4.9616814
27,0.4842656,27,0.39377278,4.0961757
28,0.37929824,28,0.39741057,2.9600499
29,0.17234656,29,0.16405697,3.3048165
30,0.39303324,30,0.62980115,1.6429529
31,0.52899367,31,0.6630465,3.8539946
32,0.6617539,32,0.48159352,2.4783554
33,0.06290655,33,0.48117787,1.9033259
34,0.3223262,34,0.20259105,3.2712502
35,0.087216355,35,0.20231207,1.4516847
36,0.64570653,36,0.65632236,3.1128957
37,0.07189853,37,0.116351515,4.9159207
38,0.690051,38,0.37079024,3.1169746
39,0.17549466,39,0.14887626,4.8305845
40,0.67483765,40,0.5930226,2.8667383
41,0.080191925,41,0.2397619,3.4126914
42,0.18070407,42,0.2645354,2.1037843
43,0.073572844,43,0.29339844,3.5083838
44,0.47999877,44,0.5070959,3.3042862
45,0.068822175,45,0.7261937,1.3214641
46,0.18430026,46,0.33301905,3.310785
47,0.5443124,47,0.17985858,2.5502272
48,0.2550699,48,0.4621322,4.231922
49,0.13524066,49,0.16307333,2.3333628
50,0.6228753,50,0.71415144,2.0642214
51,0.074093685,51,0.12091922,3.0921772
52,0.1263306,52,0.23492743,2.108498
53,0.14814289,53,0.17781979,2.0491211
54,0.074891806,54,0.17191489,3.571078
55,0.06985707,55,0.24368751,2.5331504
56,0.5804037,56,0.3570108,3.9470708
57,0.05465402,57,0.20586522,5.936726
58,0.23609196,58,0.24195056,4.8580685
59,0.063712746,59,0.13116829,5.2573338
60,0.34724092,60,0.4346176,4.118149
61,0.16856414,61,0.31136248,3.1345317
62,0.0714582,62,0.24062806,2.667811
63,0.07771604,63,0.10913862,1.885151
64,0.063409306,64,0.19641595,1.8949691
65,0.056393266,65,0.6067309,1.3412156
66,0.5701344,66,0.6901482,1.753352
67,0.13496841,67,0.27078086,1.4766287
68,0.5309392,68,0.37205642,3.1981611
69,0.5533328,69,0.6670892,4.3304725
70,0.7021867,70,0.70603395,2.839345
71,0.35422406,71,0.6541296,4.0459304
72,0.061895702,72,0.749282,1.2724607
73,0.5877644,73,0.33095074,4.313567
74,0.081744336,74,0.28014907,3.8517241
75,0.06191703,75,0.4759646,1.5981181
76,0.38056368,76,0.27731195,2.9428554
77,0.16806272,77,0.28244054,3.912744
78,0.72406834,78,0.39193255,5.3406734
79,0.5306645,79,0.6800281,2.0355349
80,0.060100455,80,0.43586704,3.3235776
81,0.22165349,81,0.098528214,5.213159
82,0.08298904,82,0.16876303,3.841124
83,0.24131295,83,0.45800465,2.0897748
84,0.07112561,84,0.14227508,2.8489618
85,0.06466193,85,0.18021047,3.620813
86,0.1574494,86,0.26618695,2.117788
87,0.08804165,87,0.05040287,6.365998
88,0.71006835,88,0.6446772,3.0378695
89,0.6017038,89,0.57092494,3.4430437
90,0.07379672,90,0.21763383,3.4306962
91,0.054963615,91,0.61641103,1.2566458
92,0.0868925,92,0.21120326,2.0550652
93,0.06177159,93,0.6716395,1.2081119
94,0.32219103,94,0.17337595,3.247526
95,0.17240909,95,0.10447116,1.9786057
96,0.067002535,96,0.5485058,1.4853591
97,0.29832312,97,0.10762607,5.779964
98,0.43980438,98,0.4194435,4.676703
99,0.13898788,99,0.19699845,3.3769228
100,0.06434469,100,0.067848034,6.3347626
101,0.08198329,101,0.24366878,4.018064
102,0.122499794,102,0.21350232,2.0816371
103,0.06530095,103,0.48837638,2.2584643
104,0.5760204,104,0.57348883,3.6636615
105,0.05990725,105,0.3604835,2.6593325
106,0.26226074,106,0.30026338,2.812854
107,0.35457605,107,0.48246235,3.27013
108,0.057503987,108,0.31500432,1.3108237
109,0.6146694,109,0.42382824,3.2763808
110,0.33397382,110,0.3810182,3.0350752
111,0.11714723,111,0.13139144,3.5322788
112,0.1867931,112,0.112724625,3.3452454
113,0.3005946,113,0.24474078,4.7909236
114,0.34318346,114,0.3137915,3.4319544
115,0.49233606,115,0.32001284,4.8808417
116,0.44545677,116,0.50917757,3.5054018
117,0.1056619,117,0.18538305,2.8814404
118,0.52046216,118,0.38792253,2.4964478
119,0.35386714,119,0.2684615,4.1879826
120,0.634057,120,0.4790658,4.895615
121,0.071384504,121,0.10118744,4.201943
122,0.061843872,122,0.3100542,2.772552
123,0.505522,123,0.33432838,1.7820786
124,0.30347896,124,0.1976338,3.2629483
125,0.22062208,125,0.3274897,2.9212408
126,0.08743398,126,0.1844932,2.6238856
127,0.36253563,127,0.3841977,2.7281888
128,0.5394879,128,0.6693594,1.6197426
129,0.50878245,129,0.46360976,3.2691896
130,0.6476512,130,0.35688612,4.877013
131,0.65262693,131,0.60760766,3.403907
132,0.08585147,132,0.22059126,3.6244264
133,0.07243079,133,0.3105945,2.6479776
134,0.5203488,134,0.29332155,2.8183403
135,0.15922584,135,0.08493455,5.3019705
136,0.46935472,136,0.44516888,4.166417
137,0.6377667,137,0.5900749,4.084385
138,0.6990403,138,0.7317071,3.1561894
139,0.06070836,139,0.45476943,2.3604078
140,0.087448105,140,0.13074005,3.2733953
141,0.19914272,141,0.3839221,2.651617
142,0.7404277,142,0.77525634,5.2863536
143,0.11491289,143,0.24456494,3.83014
144,0.0905001,144,0.19070059,2.8265698
145,0.5831571,145,0.71265185,4.645448
146,0.057521597,146,0.443859,3.299025
147,0.46613872,147,0.70287186,2.8941367
148,0.064468004,148,0.58900267,1.3094655
149,0.07129352,149,0.14577745,1.8278974
150,0.069823086,150,0.15415129,2.1876674
151,0.06002981,151,0.6907783,1.2836338
152,0.5495836,152,0.71874,3.1413202
153,0.25349295,153,0.18504857,3.401147
154,0.2786591,154,0.61846584,2.832315
155,0.72275233,155,0.5916235,3.5076184
156,0.074165195,156,0.69657105,1.3296643
157,0.6697747,157,0.6284586,5.009205
158,0.28973284,158,0.31618842,3.7964208
159,0.06634229,159,0.6049126,2.0090592
160,0.66913295,160,0.39957336,3.9913285
161,0.21332724,161,0.3606724,1.997615
162,0.062354665,162,0.40642643,2.3130665
163,0.060286593,163,0.6385975,2.0820682
164,0.582443,164,0.4561828,2.483459
165,0.7010391,165,0.5823155,3.1359591
166,0.2973431,166,0.8041289,4.2314124
167,0.060920548,167,0.4318852,3.3998759
168,0.098517306,168,0.17750773,1.6677861
169,0.72570056,169,0.5010835,3.8376582
170,0.42918685,170,0.61137307,2.9646592
171,0.71627843,171,0.7371464,3.9549634
172,0.4066402,172,0.42055687,1.8730495
173,0.60994333,173,0.6541749,3.2598464
174,0.43659747,174,0.30852556,2.5838158
175,0.73517257,175,0.6934169,4.1873713
176,0.19383089,176,0.19899222,3.5213304
177,0.38590643,177,0.3484231,2.792458
178,0.086960465,178,0.26792803,3.7093487
179,0.06725729,179,0.43368152,1.3832586
180,0.36140826,180,0.20545782,4.7512636
181,0.76430905,181,0.5851812,4.2190275
182,0.102476195,182,0.19082905,3.47881
183,0.2816778,183,0.19596957,3.437854
184,0.7255635,184,0.6630723,3.4398255
185,0.45297465,185,0.74327695,3.4171786
186,0.2513921,186,0.09035131,5.8290453
187,0.5771271,187,0.079027146,3.6233335
