,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.2335361,0,0.6581486,1.2838999,0.93092185,0.15382601
1,0.22707807,1,0.2972306,1.3006111,1.0044137,0.13836971
2,0.23649503,2,0.7312235,0.7867887,0.632156,0.11941224
3,0.25184777,3,0.7109282,0.72876674,0.60272324,0.20471218
4,0.21466604,4,0.6484398,0.82277316,0.63247633,0.12480908
5,0.23493363,5,0.7061332,0.9632531,0.7844943,0.12520991
6,0.264849,6,0.5957363,0.890992,0.7096266,0.2924843
7,0.21257795,7,0.72700363,0.9899477,0.6949989,0.11528583
8,0.26147223,8,0.70321596,1.0013762,0.7836643,0.14582828
9,0.2804237,9,0.6982345,1.1211125,0.7947291,0.15697779
10,0.25809413,10,0.635078,0.9169094,0.8692698,0.22056116
11,0.24324611,11,0.6180696,0.835479,0.6165641,0.14715518
12,0.2486997,12,0.7145335,0.82482547,0.686995,0.15779364
13,0.2762263,13,0.6444307,1.1149548,1.0142859,0.13854721
14,0.22420065,14,0.6951875,0.95550764,0.74213195,0.34860423
15,0.2674305,15,0.7508729,0.8800615,0.65063524,0.16930903
16,0.23564382,16,0.7151657,0.9841968,0.7479019,0.15989593
17,0.2248092,17,0.71742505,0.87131506,0.6714381,0.12843816
18,0.25007978,18,0.6201167,1.0693378,0.83338106,0.12071314
19,0.24643058,19,0.7463332,0.9031993,0.659927,0.12618262
20,0.2970456,20,0.70559716,1.2488527,0.91015476,0.17105746
21,0.2451318,21,0.60550463,1.3769431,1.1858059,0.12530075
22,0.2293625,22,0.69150186,0.8784634,0.7368193,0.14249566
23,0.24171329,23,0.71525604,0.87022215,0.6682194,0.105092496
24,0.2342612,24,0.59864104,0.7190356,0.6102102,0.13440983
25,0.20696892,25,0.6906433,0.7131262,0.59069103,0.14433795
26,0.22123411,26,0.52923894,0.9009631,0.73792297,0.11600853
27,0.21969265,27,0.6815353,1.0793246,0.957515,0.124579825
28,0.28719917,28,0.67847127,0.83117443,0.7026797,0.1472863
29,0.21921603,29,0.69949675,0.9983312,0.73115367,0.1293024
30,0.23786443,30,0.6702904,0.7732749,0.5788649,0.12686872
31,0.27519214,31,0.6166621,0.7882887,0.6599678,0.2119772
32,0.36579663,32,0.59865075,0.9758917,0.6818618,0.1772383
33,0.26675624,33,0.66447645,1.0348907,0.6792443,0.195729
34,0.2297352,34,0.7154351,0.76961976,0.6839527,0.11878808
35,0.247324,35,0.6521738,0.7093047,0.6030576,0.17215542
36,0.2193291,36,0.6353754,1.0069052,0.7771038,0.12501119
37,0.25509572,37,0.7146893,0.7283723,0.54948485,0.13999724
38,0.25107884,38,0.7273296,0.7709253,0.6242302,0.123434015
39,0.26109153,39,0.64244217,0.88629156,0.6754928,0.1288082
40,0.2136227,40,0.739744,1.0132033,0.8814524,0.12886435
41,0.25081754,41,0.619578,0.74349856,0.57922256,0.12002115
42,0.2681214,42,0.68600506,0.9580166,0.77280474,0.13692436
43,0.22549976,43,0.71992296,0.75438,0.6329071,0.11120744
44,0.28310388,44,0.6739573,0.9447405,0.6682087,0.1716487
45,0.24794391,45,0.5292833,1.3789854,1.0368596,0.1677559
46,0.25197014,46,0.7141493,0.6596244,0.53979194,0.12037335
47,0.23041493,47,0.7432908,1.2589207,0.96957415,0.13967769
48,0.25999504,48,0.68848366,0.9606152,0.8543966,0.13514096
49,0.27593762,49,0.67713135,0.8410288,0.7480132,0.22807418
50,0.29282293,50,0.72856665,0.88003933,0.6670309,0.14312144
51,0.25688735,51,0.64223975,1.145803,0.86158836,0.15673499
52,0.2050916,52,0.65842366,1.2156006,0.9884667,0.09844943
53,0.24486543,53,0.6901592,0.7995671,0.6812889,0.12295273
54,0.22452141,54,0.6680028,0.7197248,0.5770491,0.11333858
55,0.2398022,55,0.75398403,0.89365685,0.6589873,0.15311895
56,0.22798811,56,0.71923214,0.8070477,0.71722585,0.12543468
57,0.23357007,57,0.6130458,1.0658722,0.878368,0.14899276
58,0.19008148,58,0.44169685,1.916981,1.2008096,0.22798462
59,0.38918337,59,0.5370162,0.7825836,0.5922214,0.43414953
60,0.2306226,60,0.7015585,0.8602943,0.679056,0.11571144
61,0.23866545,61,0.573371,0.78538454,0.5629976,0.1336867
62,0.38737267,62,0.61627734,1.2331923,0.9055526,0.26837054
63,0.2575735,63,0.45566624,1.402611,0.94167763,0.18153265
64,0.23290883,64,0.71255636,0.96169925,0.6366279,0.15032184
65,0.24110052,65,0.59477437,0.9309254,0.8211427,0.13699809
66,0.22656715,66,0.6880028,0.84457713,0.7248424,0.1465861
67,0.26082984,67,0.70447886,1.00999,0.7026515,0.15062472
68,0.22265626,68,0.7237895,0.67017686,0.54595745,0.11898553
69,0.28551644,69,0.70050156,1.1141443,0.8585459,0.17443892
70,0.24967377,70,0.6958474,0.9244867,0.70645165,0.1378707
71,0.3247232,71,0.7257264,0.915403,0.67178226,0.15017563
72,0.40014344,72,0.53467304,1.0030925,0.6587919,0.18469983
73,0.26491675,73,0.7025001,0.8536936,0.68753564,0.16940342
74,0.23034841,74,0.66311437,0.6485966,0.56934446,0.1140598
75,0.20180538,75,0.6626038,0.8311972,0.6554138,0.099062346
76,0.25453824,76,0.6517355,1.1054579,0.72781396,0.14723356
77,0.2486645,77,0.5649528,0.8646742,0.74412346,0.13880911
78,0.21483405,78,0.6016206,1.1208643,0.7554206,0.16390146
79,0.21719034,79,0.67896557,1.5260249,0.9858235,0.1289459
80,0.237798,80,0.7050546,0.7647971,0.569169,0.13978712
81,0.28143728,81,0.71783847,0.94571793,0.8176846,0.1260645
82,0.24213724,82,0.7207622,0.97824645,0.7465376,0.17865337
83,0.6193102,83,0.42293352,0.8046206,0.56829435,0.5014726
84,0.21474476,84,0.73494893,0.7715426,0.6577372,0.15085962
85,0.31898358,85,0.7123507,1.0188736,0.79196423,0.19012803
86,0.2740219,86,0.3517869,1.0316224,0.9357159,0.1600296
87,0.22609517,87,0.7252387,0.86994934,0.65000844,0.13536298
88,0.27288225,88,0.5670824,1.1813552,0.92047083,0.19025631
89,0.24577111,89,0.67024845,0.94622,0.7019171,0.15400915
90,0.3149191,90,0.5214808,1.507083,0.9211107,0.16161755
91,0.24116108,91,0.6107649,0.7837649,0.60687107,0.16313821
92,0.24040595,92,0.6183456,0.7749223,0.687747,0.12769718
93,0.30631593,93,0.72460157,0.89847434,0.6536519,0.1460204
94,0.23734537,94,0.53069186,1.2531697,1.0361785,0.23348962
95,0.22079158,95,0.7354701,0.9735484,0.7738508,0.100826435
96,0.22434951,96,0.5429429,1.1387169,0.9397802,0.11321251
97,0.254265,97,0.60727376,1.1967175,1.0005146,0.14593267
98,0.27075276,98,0.58134377,1.1653303,0.93226576,0.14572324
99,0.22623144,99,0.7578033,0.66561157,0.51626974,0.11861155
100,0.23510005,100,0.701628,0.8899196,0.6749631,0.1306553
101,0.25413048,101,0.6504077,0.939249,0.74503064,0.14523709
102,0.21375948,102,0.5921716,1.1835345,1.0470892,0.109349504
103,0.24037732,103,0.67800295,0.59138054,0.5137654,0.10773178
104,0.22052115,104,0.33372557,1.3991245,1.0391897,0.121986635
105,0.22405271,105,0.6763419,0.7870579,0.6344078,0.10934218
106,0.21160503,106,0.49435946,1.070347,0.8163467,0.12162773
107,0.2742255,107,0.59814376,1.5410788,1.8604553,0.17581299
108,0.23365179,108,0.46378428,1.0188413,0.83941126,0.14408234
109,0.23040257,109,0.6806534,0.7830409,0.59488076,0.1173436
110,0.25268078,110,0.62354624,0.8479519,0.6632029,0.1759337
111,0.32784724,111,0.4900081,1.0385066,0.8178626,0.15683973
112,0.26648265,112,0.60244066,1.565181,1.5478679,0.18630698
113,0.27203295,113,0.6866958,0.7358241,0.57508695,0.15222287
114,0.2633852,114,0.7243293,0.70532787,0.55201674,0.12652616
115,0.29324067,115,0.44820952,1.446966,1.4904243,0.15371355
116,0.20039764,116,0.7101415,0.7334919,0.55809206,0.10107831
117,0.23440558,117,0.7139507,1.0907533,0.9865775,0.11786519
118,0.21624875,118,0.73378944,0.99255556,0.8772227,0.12704772
119,0.28691572,119,0.717267,0.92889273,0.6952364,0.16886747
120,0.29269508,120,0.68484324,0.7695972,0.6504965,0.14280014
121,0.22740266,121,0.51055276,1.0955807,0.9652299,0.12475696
122,0.269381,122,0.731832,0.8393756,0.6439957,0.14038134
123,0.23857988,123,0.6637847,0.9360382,0.7759852,0.14858323
124,0.2298656,124,0.67699504,1.1333688,0.7450444,0.121375605
125,0.23854274,125,0.7573969,1.2954428,1.1164509,0.12009748
126,0.25527135,126,0.70870507,0.96510816,0.8409746,0.10333578
127,0.23512232,127,0.6390967,0.73336387,0.6650351,0.12298706
128,0.4756513,128,0.679677,0.87972546,0.7012667,0.49975356
129,0.23681876,129,0.71011865,0.911184,0.6648596,0.18631276
130,0.21887751,130,0.723786,0.76670873,0.66848755,0.12702395
131,0.26131147,131,0.5204022,1.1083925,0.8799325,0.13331252
132,0.27737808,132,0.58856505,1.4706424,1.3575528,0.21642478
133,0.23679838,133,0.6868013,0.88837075,0.784971,0.11454274
134,0.23347458,134,0.7571941,0.6966046,0.56503916,0.121153064
135,0.24947183,135,0.72055763,1.2922198,1.1051757,0.14815791
136,0.2672548,136,0.67825836,0.6746158,0.5787625,0.17870384
137,0.21992438,137,0.61681813,1.1846133,0.9636637,0.12211687
138,0.26125166,138,0.76540583,1.1162657,0.8173502,0.14900409
139,0.23395044,139,0.72325623,0.77210695,0.5965371,0.1255872
140,0.26542062,140,0.7185,0.76416576,0.6054654,0.11345477
141,0.2396727,141,0.7020476,0.69770765,0.5509312,0.13113171
142,0.23792377,142,0.7295687,0.9984485,0.8687766,0.15331636
143,0.24341846,143,0.7342699,0.7446909,0.6127473,0.12529446
144,0.22273083,144,0.36552325,1.0725695,0.80411035,0.20879577
145,0.2742495,145,0.7513224,0.9888979,0.7917081,0.13114347
146,0.22197132,146,0.7343525,0.67877334,0.56195307,0.13395207
147,0.24300604,147,0.735574,0.8091922,0.5877566,0.13638382
148,0.2622154,148,0.7032312,1.1057369,0.96177435,0.13165474
149,0.24690148,149,0.73745126,0.83161926,0.6731126,0.11851282
150,0.24844037,150,0.7262965,0.7601576,0.67243034,0.13601065
151,0.27688548,151,0.65334827,1.0465062,0.8061006,0.12166606
152,0.23517008,152,0.6898063,0.7179319,0.57342595,0.11708849
153,0.25093052,153,0.7031029,0.8414225,0.6507284,0.20048967
154,0.24621393,154,0.5426726,1.2230052,1.1597472,0.12507339
155,0.21461178,155,0.71639174,0.95508,0.86704457,0.11538569
156,0.30811712,156,0.3478052,1.1317002,0.6999404,0.13642778
157,0.22347566,157,0.6569886,0.7379576,0.6014375,0.1327493
158,0.26896805,158,0.69007534,0.692396,0.5792731,0.14983132
159,0.21506773,159,0.580709,0.9573557,0.7486209,0.11216771
160,0.2201318,160,0.3285791,0.79940826,0.67046046,0.13234323
161,0.2588932,161,0.68691295,0.8649313,0.64320886,0.13173932
162,0.23401138,162,0.73545504,0.94476825,0.7188893,0.1280354
163,0.24155745,163,0.66607815,1.124487,0.9215475,0.1901117
164,0.29776484,164,0.70662713,1.0406811,0.8634103,0.21337833
165,0.22445291,165,0.70123273,0.947625,0.69174445,0.13066646
166,0.25963685,166,0.7056411,0.796052,0.68871033,0.13968399
167,0.27537984,167,0.6933687,0.7293572,0.72295886,0.15992692
168,0.22550412,168,0.6230505,1.1800491,1.2445527,0.1508674
169,0.23805894,169,0.7175591,0.62385976,0.55558616,0.12367378
170,0.22077219,170,0.6478882,1.1064632,0.80514294,0.12290022
171,0.29068768,171,0.7100447,0.82535714,0.6490355,0.15971567
172,0.24903913,172,0.72716147,1.1891172,1.0716618,0.12551686
173,0.25530267,173,0.691958,0.80217034,0.59178114,0.16177836
174,0.2257076,174,0.6367752,0.7868506,0.611611,0.1386925
175,0.27646208,175,0.641062,1.1888567,0.80506533,0.18390664
176,0.21699668,176,0.56766784,1.0782666,0.8193806,0.11401576
177,0.24516769,177,0.75204015,0.8023035,0.63326174,0.14613813
178,0.23886044,178,0.67591596,1.118705,0.95518345,0.13518628
179,0.2758265,179,0.6285381,0.90475535,0.7114621,0.18524027
180,0.24295014,180,0.3486723,0.90754837,0.91207385,0.13286553
181,0.2553515,181,0.6263946,1.0787172,0.77818674,0.17961255
182,0.24201635,182,0.71645546,0.83062255,0.6446235,0.15778925
183,0.22645083,183,0.4607032,1.1606131,0.77947277,0.12824824
184,0.2568561,184,0.7171014,0.7913921,0.6241949,0.14867337
185,0.29233545,185,0.7003464,1.2185943,0.7374005,0.2317205
186,0.23484305,186,0.60018635,0.9212575,0.78414285,0.13528043
187,0.2595453,187,0.6407421,0.7051423,0.55371255,0.10825821
