,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.35823527,0,0.6311697,2.0502965,1.9979709,0.3122828
1,0.3609302,1,0.5624923,2.0962615,1.9830557,0.30948213
2,0.34622157,2,0.6514685,1.9724051,1.8616147,0.29833874
3,0.35468212,3,0.6357194,1.9212055,1.8246511,0.32124433
4,0.3416428,4,0.634975,2.01825,1.8343776,0.2909806
5,0.34854737,5,0.637927,2.01065,1.8633218,0.30729654
6,0.36932603,6,0.6050879,1.9599702,1.8694295,0.32554603
7,0.34819135,7,0.647954,2.0510855,1.8302151,0.2899307
8,0.33419988,8,0.63095546,2.0066583,1.8641951,0.31362736
9,0.3535221,9,0.63308024,2.0809855,1.8189671,0.31621274
10,0.3610685,10,0.63561,2.0183492,1.9197639,0.3152406
11,0.34919915,11,0.6169592,1.957446,1.8509794,0.31363878
12,0.34636974,12,0.63662964,1.9574169,1.8361449,0.3051504
13,0.35620424,13,0.62931544,2.1059296,1.9786656,0.30279925
14,0.35308057,14,0.6293668,1.9429768,1.9057883,0.3561864
15,0.35062364,15,0.64436644,2.049497,1.829946,0.30753356
16,0.3213476,16,0.63017696,2.0409842,1.8257,0.30883807
17,0.34133485,17,0.6385873,2.0391726,1.8746767,0.31195483
18,0.3452919,18,0.6146132,2.0185792,1.8485557,0.30761015
19,0.3438712,19,0.64669317,2.0485785,1.8666244,0.29788917
20,0.35765392,20,0.62971616,2.143167,1.9351848,0.30489343
21,0.35106316,21,0.609131,2.0936418,1.9716084,0.29440767
22,0.3488073,22,0.6377502,1.9508181,1.8827649,0.30300456
23,0.34164414,23,0.6357207,1.9270817,1.8079265,0.31102192
24,0.34315112,24,0.6287113,1.9071676,1.8944669,0.3159652
25,0.33540583,25,0.63295263,1.9679722,1.7775944,0.3074766
26,0.3429872,26,0.62088937,2.065044,1.8675164,0.3026458
27,0.35703844,27,0.64521784,1.9960735,1.9377646,0.30651248
28,0.34550586,28,0.6358481,2.0251846,1.910911,0.29905736
29,0.3482743,29,0.6278518,1.9722058,1.8628196,0.30851647
30,0.32911426,30,0.61516345,1.9396067,1.757574,0.30208987
31,0.3453952,31,0.61270714,1.9993562,1.8805447,0.32557762
32,0.3755346,32,0.6200997,2.0333636,1.785072,0.32010278
33,0.3593031,33,0.6216574,2.0122397,1.8046064,0.32473025
34,0.34949294,34,0.6429106,1.9485103,1.7954379,0.29926637
35,0.344788,35,0.6249311,1.9177551,1.8298628,0.3142875
36,0.3366664,36,0.6117179,1.9999113,1.8327574,0.3074419
37,0.3341549,37,0.6484511,1.9952415,1.830147,0.31130394
38,0.34335157,38,0.64698696,1.9929619,1.8057866,0.30113018
39,0.35771114,39,0.6320824,2.006711,1.8933178,0.3083805
40,0.3540642,40,0.6510229,1.9909431,1.8971276,0.30211467
41,0.35331473,41,0.62228906,1.9526824,1.7938142,0.28630364
42,0.33338958,42,0.6385669,2.0257816,1.8630831,0.315263
43,0.33429036,43,0.6472914,1.944562,1.842514,0.30183366
44,0.36147293,44,0.6356648,1.9869744,1.809018,0.30548236
45,0.363347,45,0.6043807,2.1393628,1.915478,0.31612867
46,0.33771345,46,0.65159863,1.981156,1.8455105,0.3075468
47,0.3496576,47,0.6464879,2.0520701,1.976834,0.30390406
48,0.35785112,48,0.63867384,1.9750624,1.9412321,0.2933085
49,0.3568852,49,0.63000214,1.9041033,1.8590556,0.33157703
50,0.35893646,50,0.65308005,1.9937364,1.8894539,0.31079724
51,0.35624,51,0.6312484,2.1387503,1.8919265,0.3053918
52,0.34131476,52,0.620041,2.1049023,1.9380565,0.29393896
53,0.35161114,53,0.6467925,1.9761536,1.878267,0.30521217
54,0.3348322,54,0.6278223,1.9508784,1.7464143,0.3014036
55,0.3399473,55,0.64994097,1.9794128,1.826928,0.31392685
56,0.334417,56,0.65067375,1.9856164,1.891452,0.30237946
57,0.3481912,57,0.62215865,2.0614316,1.954892,0.30195326
58,0.35540867,58,0.5978369,2.2314322,2.1446114,0.34462363
59,0.37307268,59,0.6060009,1.9391658,1.7731876,0.43976298
60,0.35407844,60,0.63179815,1.9403025,1.8277646,0.29461142
61,0.35576722,61,0.6153933,1.9156563,1.7813761,0.30816466
62,0.37836152,62,0.6050493,2.1133437,1.8737309,0.34091645
63,0.3521172,63,0.5888288,2.1446366,1.9100907,0.33020517
64,0.35396594,64,0.6353578,2.01537,1.8236564,0.29774043
65,0.3445612,65,0.6186655,2.0591798,1.8740873,0.302185
66,0.346263,66,0.6332301,2.0280008,2.0232143,0.31370777
67,0.3465348,67,0.6251,2.0135705,1.8184004,0.30456135
68,0.3376338,68,0.6426345,1.864089,1.8538231,0.30750856
69,0.3424646,69,0.6228412,1.999624,1.8697277,0.31556085
70,0.345442,70,0.6481736,2.0584228,1.9352226,0.29083672
71,0.3579065,71,0.6404652,1.9425163,1.8321005,0.30492237
72,0.37153912,72,0.60478956,1.9900745,1.816792,0.31978786
73,0.35712293,73,0.620733,1.9729621,1.8752351,0.3008303
74,0.34778285,74,0.63877237,1.9024638,1.8006434,0.29457188
75,0.33578774,75,0.64519334,2.0094924,1.8697549,0.28868356
76,0.35444415,76,0.6266039,2.1134477,1.8829173,0.30948877
77,0.3532756,77,0.61656916,1.9380537,1.8553728,0.3017858
78,0.33901396,78,0.6139043,2.0293841,1.8485701,0.31137547
79,0.3586811,79,0.64694196,2.0946922,2.0299058,0.30343586
80,0.347576,80,0.64608496,2.012269,1.8804919,0.3019891
81,0.35728246,81,0.63207585,1.9983631,1.841954,0.28674865
