,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.15957272,0,0.2948443,3.9310358,0.80201834
1,0.73084617,1,0.6555092,4.11833,0.80825233
2,0.15821946,2,0.17102057,5.3381057,0.80982006
3,0.37893432,3,0.34017247,2.6437213,0.8143147
4,0.1274005,4,0.232371,2.2465773,0.81314856
5,0.62122667,5,0.51088214,2.6368928,0.82240164
6,0.278482,6,0.2384514,4.3513665,0.8092594
7,0.44265953,7,0.18220669,6.101035,0.7862929
8,0.7010941,8,0.6671138,2.5073907,0.80747336
9,0.17476046,9,0.45838192,1.7635005,0.8159406
10,0.13246559,10,0.22744757,2.59779,0.8158773
11,0.20186298,11,0.654763,2.397415,0.787262
12,0.65575564,12,0.6053479,4.007327,0.81338894
13,0.14298192,13,0.30049953,3.4475112,0.8062393
14,0.1863534,14,0.17829895,2.949874,0.8129032
15,0.62864524,15,0.43874916,4.7914677,0.7800028
16,0.17264163,16,0.18632919,2.0988908,0.81681794
17,0.7262688,17,0.43716806,3.3541856,0.8086547
18,0.23054798,18,0.34267926,3.205443,0.80951124
19,0.73250955,19,0.57654226,2.8168306,0.80747086
20,0.3090171,20,0.20423807,3.3346632,0.79326963
21,0.39505875,21,0.4013571,2.4526963,0.81130576
22,0.20025422,22,0.3121216,2.5572445,0.79989576
23,0.19492462,23,0.18464611,2.4839306,0.80773765
24,0.24672452,24,0.2655238,2.770978,0.814378
25,0.24683519,25,0.22333963,3.1326065,0.80507207
26,0.24961483,26,0.18482746,5.0742626,0.81227887
27,0.41031238,27,0.39291102,4.2465835,0.8041299
28,0.35034385,28,0.39453638,3.0607193,0.8164403
29,0.16911529,29,0.19838648,3.4316275,0.80176103
30,0.3442464,30,0.62897056,2.087627,0.80910265
31,0.5041263,31,0.658002,3.9374082,0.81452096
32,0.6211768,32,0.49423304,2.5717602,0.8136672
33,0.16912667,33,0.5838695,2.2086084,0.8096136
34,0.25076738,34,0.21420486,3.3989944,0.7827549
35,0.13638003,35,0.3507893,1.8381888,0.82268125
36,0.6133568,36,0.6371618,2.9989083,0.79786676
37,0.14233704,37,0.24394643,4.119422,0.8162512
38,0.6643208,38,0.38109064,3.207395,0.83077615
39,0.17774373,39,0.2684361,4.221738,0.80052024
40,0.6272919,40,0.60121757,2.8957,0.78467
41,0.21080859,41,0.32463372,3.4192436,0.8013765
42,0.17145257,42,0.28164762,2.3641632,0.8088702
43,0.21678415,43,0.33113295,3.518061,0.79213417
44,0.44859597,44,0.49350965,3.3932977,0.8053384
45,0.16324922,45,0.736115,1.838823,0.8117337
46,0.17192909,46,0.32415944,3.3395824,0.8174569
47,0.4818565,47,0.22938593,2.6205876,0.7871555
48,0.22239469,48,0.4488692,4.232825,0.8013437
49,0.15894753,49,0.29482153,2.3344278,0.80870706
50,0.569397,50,0.6973208,2.3404508,0.77256095
51,0.14233756,51,0.23470914,2.9766464,0.8117976
52,0.14505142,52,0.3239487,2.2814558,0.8156106
53,0.1557677,53,0.27984527,2.3976352,0.7859441
54,0.13633041,54,0.2941839,3.4071767,0.8189424
55,0.2112908,55,0.2807198,2.661102,0.7985356
56,0.5489395,56,0.36208558,4.0769596,0.80594105
57,0.21819448,57,0.34852302,5.4083242,0.8157924
58,0.2099499,58,0.24256846,5.1406198,0.8064532
59,0.17526816,59,0.2834811,4.3651752,0.8036671
60,0.31153697,60,0.4319307,4.25829,0.81236976
61,0.1612005,61,0.30646625,3.079164,0.8188649
62,0.20940018,62,0.32372424,2.966035,0.79898226
63,0.14213265,63,0.2530239,1.9647251,0.8187994
64,0.1850228,64,0.32331935,2.2367823,0.8064065
65,0.20291975,65,0.553486,1.8184059,0.81913894
66,0.5378101,66,0.7037479,2.1402533,0.7855978
