,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.14592633,0,0.17992166,4.564279,0.8474354
1,0.74066,1,0.66617227,3.9715292,0.8705868
2,0.14424524,2,0.08354018,5.4597,0.8585866
3,0.3912826,3,0.32606855,2.614839,0.880039
4,0.080127545,4,0.10082521,2.3551452,0.86251646
5,0.64121866,5,0.5071465,2.5121865,0.8741518
6,0.28267282,6,0.24071985,4.138463,0.867786
7,0.47803026,7,0.15894291,5.920727,0.84935784
8,0.70960605,8,0.6826531,2.23375,0.8529733
9,0.059707385,9,0.40185803,1.3327029,0.8693408
10,0.07890535,10,0.13368756,2.6109838,0.8679297
11,0.1969975,11,0.64292616,2.1272206,0.84194493
12,0.65847886,12,0.6201027,3.8729444,0.8817933
13,0.08564586,13,0.21804285,3.716295,0.8550539
14,0.18210599,14,0.086464114,3.5274346,0.86894476
15,0.6502504,15,0.43283764,4.500663,0.86406136
16,0.061866645,16,0.10260862,1.9641157,0.8624116
17,0.7531145,17,0.40371257,3.1675065,0.86215615
18,0.23275334,18,0.34891868,3.1831872,0.87459457
19,0.76714003,19,0.5553011,2.5679119,0.86066395
20,0.31955755,20,0.14688589,3.3275883,0.8579299
21,0.40226677,21,0.371743,2.3283725,0.8730307
22,0.060951468,22,0.28927934,2.2518153,0.8591398
23,0.19983801,23,0.12462316,2.478386,0.8694065
24,0.25323847,24,0.24911453,2.7033048,0.8684938
25,0.2462224,25,0.20178221,3.0834444,0.86531615
26,0.26739314,26,0.15692972,5.0142,0.86883533
27,0.43844157,27,0.39380097,4.190339,0.86117125
28,0.36097252,28,0.39150292,3.025958,0.8693628
29,0.15808365,29,0.16022442,3.2022061,0.85850096
30,0.36093962,30,0.6246029,1.6085021,0.87363404
31,0.50222737,31,0.6623527,3.8317697,0.8715187
32,0.6369744,32,0.4843929,2.5222642,0.87378263
33,0.065700956,33,0.51982677,2.0006037,0.86315686
34,0.25923175,34,0.19397269,3.2983565,0.8470505
35,0.08032155,35,0.21696717,1.4332887,0.8700394
36,0.63515824,36,0.65654284,3.0075488,0.8547318
37,0.06878918,37,0.13101281,4.940955,0.8607342
38,0.6584499,38,0.36737812,3.251618,0.8815003
39,0.1605932,39,0.14649759,4.8404107,0.8349643
40,0.6300792,40,0.5949666,2.8934882,0.85060227
41,0.076370195,41,0.2902404,3.330273,0.8469845
42,0.16844493,42,0.2554905,2.0202303,0.8645487
43,0.071819656,43,0.3058557,3.6228578,0.8454157
44,0.45111957,44,0.49623123,3.306793,0.86583066
45,0.06855966,45,0.72821635,1.317615,0.8637125
46,0.16406754,46,0.3273678,3.3683653,0.86507314
47,0.4948288,47,0.18528217,2.5707548,0.86557305
48,0.2310067,48,0.45181525,4.420077,0.8643665
49,0.119372465,49,0.17594501,2.2839966,0.85975695
50,0.57436913,50,0.7382406,2.1008213,0.8410951
51,0.06772471,51,0.12273414,3.1965451,0.8682085
52,0.113297686,52,0.24529134,2.024534,0.86165464
53,0.1343363,53,0.21762629,2.0281537,0.8403594
54,0.06785884,54,0.20033695,3.5354302,0.86597097
55,0.07228793,55,0.26086634,2.3358593,0.8573229
56,0.54947674,56,0.35177684,4.0142283,0.8659174
57,0.06020676,57,0.231696,6.0189705,0.87243724
58,0.21430358,58,0.23570968,4.925832,0.8612726
59,0.06350015,59,0.14576882,4.9879293,0.85647386
60,0.3212915,60,0.4360772,4.2333565,0.87070173
61,0.1485928,61,0.3071426,3.1393893,0.8677502
62,0.069902964,62,0.28149748,2.776251,0.8471569
63,0.073585086,63,0.1555066,1.8031301,0.8684252
64,0.06373609,64,0.23404709,1.9130254,0.8605764
65,0.05616414,65,0.5882146,1.3139243,0.87514234
66,0.56098115,66,0.7025343,1.7697139,0.8478362
67,0.12235451,67,0.25460863,1.4597504,0.869049
68,0.5075534,68,0.35269147,3.1862724,0.8724962
69,0.530885,69,0.66523916,4.401639,0.8464883
70,0.69094694,70,0.7071503,2.7749755,0.8763512
71,0.3132887,71,0.6572561,3.8980849,0.86321187
72,0.064787686,72,0.74617875,1.2905612,0.85927844
73,0.54480344,73,0.32737824,4.2937665,0.8409694
74,0.07720256,74,0.27680576,3.9090185,0.86346966
75,0.06150198,75,0.5083396,1.501356,0.8627284
76,0.34995115,76,0.27087194,3.0122335,0.87269473
77,0.15068293,77,0.2778333,4.131272,0.85840553
78,0.69445324,78,0.3875329,5.2410984,0.86494434
79,0.5004643,79,0.6724907,1.8917243,0.8694315
80,0.06141712,80,0.44907647,3.2113576,0.86777145
81,0.20962484,81,0.103088625,5.1444917,0.8643474
82,0.08000166,82,0.15834796,3.929355,0.8615662
83,0.2290286,83,0.46474132,2.1195962,0.87005496
84,0.07016063,84,0.16051684,2.7796826,0.8652959
85,0.063356,85,0.18083106,3.72905,0.8620277
86,0.14350928,86,0.2536646,2.0612583,0.86760867
87,0.0840685,87,0.049463365,6.2299542,0.8718724
88,0.6853245,88,0.64471394,2.9112973,0.87366503
89,0.5709152,89,0.548839,3.4330108,0.8780405
90,0.068977036,90,0.22483002,3.6052976,0.8606835
91,0.061998542,91,0.64042103,1.2544727,0.86787677
92,0.0833289,92,0.20443928,1.9755675,0.8557542
93,0.06466865,93,0.6501133,1.2439284,0.8719883
94,0.30195686,94,0.1720282,3.2878878,0.8767709
95,0.16050763,95,0.12381909,1.9062212,0.8631302
96,0.07211621,96,0.55001456,1.5150671,0.86131126
97,0.2677486,97,0.11258253,5.854455,0.8600989
98,0.4083264,98,0.4010905,4.6590056,0.8644872
99,0.12502554,99,0.18807842,3.3802857,0.85329485
100,0.06007987,100,0.07867215,6.172686,0.8677763
101,0.080732405,101,0.2652033,3.9846728,0.8458411
102,0.10789414,102,0.21742554,2.0270407,0.86816466
103,0.06851382,103,0.49576563,2.2225435,0.8642624
104,0.5241686,104,0.5688381,3.577818,0.8679478
105,0.061076578,105,0.37969762,2.6451108,0.85578907
106,0.23696344,106,0.29331568,2.7908947,0.8686979
107,0.32923487,107,0.45254162,3.2178247,0.86535764
108,0.058895387,108,0.3055904,1.3213806,0.86644953
109,0.5781312,109,0.42140722,3.330319,0.8820045
110,0.30906224,110,0.37078393,3.003008,0.86882573
111,0.10436822,111,0.13332257,3.4566646,0.8639337
112,0.16643271,112,0.1230282,3.3509424,0.86054206
113,0.2723868,113,0.2408412,4.795168,0.8597921
114,0.323658,114,0.29972443,3.3198686,0.8474263
115,0.47141048,115,0.32095096,4.9764185,0.86322796
116,0.41300097,116,0.4965262,3.4539638,0.8761574
117,0.09687697,117,0.17860854,2.949931,0.86294067
118,0.4939416,118,0.37240192,2.588924,0.87691855
119,0.32403186,119,0.26421058,4.2808604,0.86492056
120,0.61781883,120,0.46914935,4.8606973,0.8659827
121,0.06852364,121,0.10708975,4.1149364,0.85789233
122,0.06379249,122,0.26734698,2.814726,0.85670453
123,0.47922423,123,0.33022997,1.8236198,0.87583315
124,0.28028437,124,0.19863947,3.240641,0.85994077
125,0.20199183,125,0.3101435,2.9446614,0.86800694
126,0.083797455,126,0.21942034,2.565774,0.8635926
127,0.34128144,127,0.3824002,2.705735,0.8793329
128,0.5020243,128,0.67262083,1.5700271,0.8596929
129,0.48751497,129,0.4525655,3.2609024,0.869919
130,0.61555564,130,0.34845045,4.9149356,0.8583991
131,0.62176436,131,0.6115328,3.395082,0.88009924
132,0.090785295,132,0.29121137,3.7051585,0.8442941
133,0.08818354,133,0.29200697,3.2322202,0.84863967
134,0.49133968,134,0.29169524,2.893708,0.859228
135,0.14398101,135,0.08197482,5.4160647,0.863723
136,0.44375566,136,0.42884955,4.011424,0.87511075
137,0.6238421,137,0.5823863,4.162643,0.86077
138,0.66510373,138,0.7198207,3.1168265,0.8558846
139,0.06751205,139,0.5022487,2.214019,0.8574629
140,0.081833445,140,0.17013524,3.0008016,0.86363363
141,0.18145487,141,0.36602348,2.5720174,0.871807
142,0.70773095,142,0.7677027,5.250037,0.86448574
143,0.10426407,143,0.23927908,3.8462865,0.86094433
144,0.08321353,144,0.18218933,2.7104337,0.8610128
145,0.5298723,145,0.7095296,4.6744094,0.84337425
146,0.05836496,146,0.4167354,3.3361979,0.8700337
147,0.43392012,147,0.69955176,2.9949946,0.8169933
148,0.06339955,148,0.6503361,1.3099531,0.86966443
149,0.065405436,149,0.17562653,1.7296543,0.87121713
150,0.06595133,150,0.16128415,2.0916808,0.8622386
