,policy rate,reward rate,dec temp,subject
0,0.0921962,0.77405155,5.828176,0
1,0.8247037,0.60202175,6.925912,1
2,0.3703495,0.6570185,4.105035,2
3,0.331204,0.61375743,5.5162997,3
4,0.38133037,0.66416514,2.0824933,4
5,0.6525602,0.49533013,2.6983845,5
6,0.7541705,0.43263274,4.5971146,6
7,0.30412245,0.69002944,6.810052,7
8,0.6341486,0.42710626,2.4782674,8
9,0.23929869,0.54293984,7.1014543,9
10,0.7176429,0.6502215,7.352014,10
11,0.3791132,0.6575138,3.6252544,11
12,0.33417612,0.37849474,6.6395636,12
13,0.09748392,0.46233684,4.331235,13
14,0.55101955,0.80458397,3.8242505,14
15,0.14412162,0.585824,4.9603014,15
16,0.7953297,0.6665774,4.1441007,16
17,0.23786268,0.7019582,3.5011232,17
18,0.53114295,0.33893153,2.310413,18
19,0.33669263,0.2855363,2.7636883,19
20,0.3719202,0.7768886,4.67092,0
21,0.4984165,0.7592852,7.4547954,1
22,0.7996221,0.38074404,5.9572897,2
23,0.14536858,0.33855402,0.8923534,3
24,0.29263696,0.81571186,5.370981,4
25,0.29138672,0.42544872,2.0603893,5
26,0.57120174,0.58552915,3.6709332,6
27,0.39565882,0.49501732,6.609544,7
28,0.30874532,0.82265586,4.6843686,8
29,0.4502583,0.6249958,6.500587,9
30,0.71479595,0.4422639,6.777799,10
31,0.28929192,0.7026553,3.8198037,11
32,0.30249423,0.3783828,3.5052955,12
33,0.23388658,0.85289526,5.140465,13
34,0.71520823,0.40181106,2.2803583,14
35,0.6218837,0.8841597,6.0736866,15
36,0.8568007,0.24036226,4.813835,16
37,0.3702246,0.62111413,2.1206486,17
38,0.5263529,0.879452,6.2598724,18
39,0.25628302,0.8433404,5.4838986,19
40,0.19759193,0.4984774,3.0830975,0
41,0.6217911,0.64823467,7.487748,1
42,0.75144655,0.75485563,4.9103084,2
43,0.39699873,0.6664655,3.9247413,3
44,0.34313202,0.7855054,5.486306,4
45,0.5313378,0.76314574,5.7655697,5
46,0.46731204,0.43311635,4.1496754,6
47,0.3453661,0.5584036,1.8089206,7
48,0.2950003,0.50210994,4.1474338,8
49,0.045757532,0.7697886,7.297805,9
50,0.7017309,0.66875154,4.4634814,10
51,0.62107956,0.6313726,4.4489374,11
52,0.5005372,0.18031815,4.602524,12
53,0.19950384,0.4655209,1.1817544,13
54,0.4620735,0.36411557,1.9520713,14
55,0.34180793,0.6995511,2.5383534,15
56,0.7499471,0.38449058,4.7395926,16
57,0.17367329,0.7850933,3.8508167,17
58,0.631995,0.48571697,3.725914,18
59,0.45319635,0.5995072,3.990023,19
60,0.025777193,0.53137743,4.5408754,0
61,0.521066,0.5048205,6.950121,1
62,0.8972795,0.2713395,2.8979108,2
63,0.17466936,0.7470233,4.141616,3
64,0.27984154,0.79439735,4.218538,4
65,0.37855023,0.76032954,4.349087,5
66,0.27599758,0.73517674,7.058691,6
67,0.42083094,0.4304834,4.6460967,7
68,0.20391801,0.8156027,5.5746675,8
69,0.08771631,0.5327814,7.255778,9
70,0.524588,0.33505556,6.122103,10
71,0.4294593,0.8770021,2.3001726,11
72,0.7145496,0.12926844,5.449774,12
73,0.37139222,0.40967742,1.3238528,13
74,0.4254399,0.7395689,2.1956792,14
75,0.10312512,0.7529844,3.2144113,15
76,0.60227406,0.43048733,5.151763,16
77,0.4349007,0.7584608,4.1222615,17
78,0.5112003,0.5979211,1.9339414,18
79,0.1546346,0.51069033,7.0152454,19
80,0.028094333,0.68479484,3.2238355,0
81,0.3532466,0.52265924,7.0015097,1
82,0.8055076,0.70709807,4.38833,2
83,0.6034894,0.6000306,5.709901,3
84,0.32485092,0.7185694,2.4003575,4
85,0.31143415,0.58714324,2.3437867,5
86,0.48197073,0.5866796,5.0084677,6
87,0.3362859,0.25371453,3.6271782,7
88,0.33545607,0.6717315,5.0461683,8
89,0.22815947,0.5775508,6.549167,9
90,0.7220507,0.5640057,4.784857,10
91,0.29284286,0.7805725,3.5937347,11
92,0.34076706,0.2942958,6.4950805,12
93,0.21601559,0.58280176,1.4950266,13
94,0.6802394,0.58141935,5.664219,14
