,policy rate,reward rate,dec temp,subject
0,0.69195545,0.5266989,3.081714,0
1,0.59864897,0.4358899,2.8436065,1
2,0.2878024,0.43111995,5.8077345,2
3,0.4190477,0.46868035,4.4677405,3
4,0.277005,0.25427333,7.565358,4
5,0.7923406,0.06327744,5.4749255,5
6,0.30825335,0.32258424,6.3911195,6
7,0.74525696,0.35533646,2.7639723,0
8,0.88978684,0.26305708,3.5807588,1
9,0.35524598,0.73062176,7.370727,2
10,0.78796905,0.07841668,5.4454064,3
11,0.72069997,0.6007504,3.169645,4
12,0.33422208,0.6092183,1.4664286,5
13,0.27305332,0.8757284,2.0545478,6
14,0.4084493,0.44677034,3.2544546,0
15,0.6185417,0.5664242,4.8378105,1
16,0.48956734,0.17871791,3.8342924,2
17,0.41530833,0.20825355,8.92981,3
18,0.34987378,0.619297,6.4481735,4
19,0.1459994,0.80226314,5.728755,5
20,0.27593815,0.68599814,2.3305578,6
21,0.48182783,0.62454003,5.754182,0
22,0.7509574,0.557389,7.4182234,1
23,0.29634658,0.3486512,3.8192942,2
24,0.43858674,0.5464868,4.158186,3
25,0.31152487,0.7139338,5.68362,4
26,0.77604324,0.12692273,6.953919,5
27,0.7080229,0.47284058,7.8916473,6
28,0.60939825,0.3419452,2.7198749,0
29,0.85973674,0.5895025,7.8471017,1
30,0.55264676,0.4416682,6.2285333,2
31,0.5201553,0.67544496,3.2705798,3
32,0.7406103,0.79640615,5.743582,4
33,0.4433157,0.7828447,2.7254853,5
34,0.24027076,0.6463758,5.585706,6
35,0.20192832,0.48061556,6.74413,0
36,0.6811259,0.7066609,3.7283711,1
37,0.40418392,0.89083153,5.8505173,2
38,0.81313497,0.8554101,4.6058283,3
39,0.5269194,0.85006213,2.2464972,4
40,0.22677712,0.30067825,3.9448247,5
41,0.5400942,0.4881906,6.607621,6
42,0.33719042,0.6452852,5.058649,0
43,0.41566414,0.60546917,4.3353596,1
44,0.67560947,0.46787962,5.073747,2
45,0.40851763,0.25561112,5.97013,3
46,0.4683059,0.31394324,4.8011217,4
47,0.3556092,0.63521916,3.370248,5
48,0.115376115,0.6141578,4.8715796,6
49,0.51396734,0.2559625,1.7605789,0
50,0.5081942,0.2848082,4.2240124,1
51,0.59905756,0.3765613,2.2624936,2
52,0.27262327,0.39721134,6.309227,3
53,0.41208652,0.51010114,5.8769464,4
54,0.7124509,0.8116539,7.5868077,5
55,0.40956256,0.7005146,8.105839,6
56,0.75608855,0.6630365,2.6674442,0
57,0.71996796,0.7109006,1.232729,1
58,0.6931065,0.90750176,3.0506542,2
59,0.09928672,0.53242856,3.8910837,3
60,0.8091061,0.60683703,7.0024853,4
61,0.8022331,0.43311733,7.25506,5
62,0.556731,0.21813948,4.3555446,6
63,0.38739693,0.3641248,5.589488,0
64,0.45731208,0.16617516,7.300974,1
65,0.3518801,0.55663776,5.9047565,2
66,0.7628939,0.5487434,3.4697666,3
67,0.38444018,0.35053775,3.4765387,4
68,0.54075444,0.71568257,1.4750899,5
69,0.35230276,0.52239233,1.8319526,6
70,0.41485906,0.35477993,2.917387,0
71,0.572749,0.81510884,6.5871677,1
72,0.3369967,0.59169245,5.827565,2
73,0.74287343,0.46388948,4.722674,3
74,0.37366217,0.5943393,2.886932,4
75,0.530589,0.31357703,5.317401,5
76,0.7249582,0.2805762,6.2782807,6
77,0.4928905,0.45624518,4.603108,0
78,0.7536972,0.5732525,5.8816533,1
79,0.26284975,0.554184,4.3492765,2
80,0.3232896,0.59100556,5.032721,3
81,0.56668437,0.33056346,2.248413,4
82,0.53528804,0.7780632,2.77309,5
83,0.6930901,0.16599093,3.927857,6
84,0.3298681,0.35956678,4.057193,0
85,0.68442637,0.098114274,0.939445,1
86,0.040836554,0.8030679,0.43483812,2
87,0.85515237,0.42742595,4.8571796,3
88,0.639861,0.8911757,5.778055,4
89,0.3972669,0.48182997,7.8701534,5
90,0.76187724,0.87572,6.436181,6
91,0.7470482,0.88594705,4.715896,0
92,0.74045753,0.84182906,8.160969,1
93,0.3509778,0.61196214,5.683505,2
94,0.7535662,0.29004353,4.4101725,3
95,0.3181766,0.21972297,8.589918,4
96,0.45788595,0.6265015,2.843757,5
97,0.07063157,0.5245529,4.473656,6
98,0.8352803,0.6796305,5.8121753,0
99,0.5499922,0.50366944,7.249195,1
100,0.5684058,0.51032835,4.0640283,2
101,0.16842332,0.3955229,6.5428014,3
102,0.600345,0.5026871,4.092058,4
103,0.40685114,0.10682359,3.6405869,5
104,0.56752,0.7704377,5.297594,6
105,0.5299431,0.19665909,2.9307625,0
106,0.23632635,0.68658864,1.3314253,1
107,0.29271924,0.53263,4.7180414,2
108,0.34967878,0.44904444,7.1538506,3
109,0.6297929,0.69816715,4.370928,4
110,0.3195042,0.554549,4.826501,5
111,0.7443301,0.45496064,4.3367043,6
112,0.49293742,0.28235298,7.496565,0
113,0.20618048,0.6783474,6.5334864,1
114,0.4084789,0.69640523,3.05092,2
115,0.52966636,0.5752469,4.53124,3
116,0.72885007,0.26105592,5.078979,4
117,0.6083397,0.37983042,6.0792036,5
118,0.8449998,0.5754108,3.6330976,6
119,0.12929627,0.84592044,8.2046995,0
120,0.29040378,0.08431523,5.793266,1
121,0.32692668,0.32285345,3.7366822,2
122,0.30853957,0.1518977,4.0946655,3
123,0.34336442,0.57110614,1.6682522,4
124,0.41420773,0.4719915,1.7872636,5
125,0.2721142,0.21295741,1.4407971,6
126,0.7145882,0.55499804,4.508258,0
127,0.31587088,0.2480376,1.4254336,1
128,0.8487495,0.690716,5.548319,2
129,0.45546946,0.17075579,4.9992895,3
130,0.9146175,0.90016127,6.028585,4
131,0.54214686,0.61004657,4.6765957,5
132,0.37313184,0.47334197,4.1189346,6
133,0.34475455,0.77451783,1.5060074,0
134,0.3543828,0.7698472,3.943362,1
135,0.52996105,0.63528943,2.3313348,2
136,0.7058601,0.3696486,1.0924177,3
137,0.843099,0.38447222,9.383741,4
138,0.45425218,0.8708573,5.754925,5
139,0.43310773,0.27704668,2.72991,6
140,0.8905607,0.55919373,5.4742575,0
141,0.8091871,0.6474289,5.401557,1
142,0.37274948,0.32972404,6.301269,2
143,0.9081998,0.5773269,1.0456583,3
144,0.47405928,0.33257407,3.0435884,4
145,0.21573496,0.667447,9.04252,5
146,0.58723366,0.32151023,6.814113,6
147,0.57906324,0.28532204,3.4852982,0
148,0.827729,0.6810519,6.2491856,1
149,0.59733117,0.52580696,1.9031849,2
150,0.343848,0.7439403,5.4637046,3
151,0.7570506,0.6169834,6.030934,4
152,0.32067084,0.5149116,5.52215,5
153,0.6302273,0.61136174,7.129123,6
154,0.40425265,0.30571082,4.197367,0
155,0.50386554,0.20958811,6.8063216,1
156,0.61825204,0.68908876,3.5105493,2
