,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.49743834,0.25644827,0,0.50033784,0.31954026,4.9429874,3.9692082
1,0.50877565,0.6167603,1,0.5248558,0.66666365,5.047061,1.6493535
2,0.48935333,0.37451577,2,0.5145337,0.011084259,4.73266,2.4624712
3,0.4906676,0.97575706,3,0.51401585,0.009751976,4.9202876,3.4342318
4,0.5128662,0.88021255,4,0.49921182,0.8698912,4.8178897,5.858059
5,0.48089692,0.03130746,5,0.52014863,0.6313451,4.887851,4.280062
6,0.4960119,0.5283396,6,0.50581896,0.03705281,4.7826953,2.096727
