,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.60007757,0,0.1753555,7.411811
1,0.5063733,1,0.19178607,7.3744698
2,0.51059,2,0.36011678,2.4242673
3,0.15931952,3,0.19953027,2.5172074
4,0.48247615,4,0.3943925,3.0880673
5,0.33389762,5,0.1776626,2.549454
6,0.5299149,6,0.23017825,5.150467
7,0.76519954,7,0.6093638,2.4895484
8,0.313667,8,0.2138952,5.993533
9,0.504368,9,0.27535126,4.44087
10,0.3620764,10,0.20266464,7.6651073
11,0.40392438,11,0.1976286,6.4882374
12,0.29538897,12,0.17136808,7.864385
13,0.7286242,13,0.2695305,6.5684795
14,0.37578335,14,0.19206122,4.0893598
15,0.48842168,15,0.32146496,5.4007096
16,0.32771477,16,0.1658239,3.1985307
17,0.391539,17,0.425708,4.90903
18,0.44601783,18,0.36047375,5.807641
19,0.37358922,19,0.2262706,2.8754263
20,0.21258533,20,0.17259155,2.4070063
21,0.5596806,21,0.31185892,4.1657033
22,0.43917757,22,0.17147312,5.563596
23,0.62440306,23,0.2756687,4.941709
24,0.4899367,24,0.49734002,2.9834833
25,0.41709602,25,0.21993417,6.8744545
26,0.4747677,26,0.17905328,1.956248
27,0.5254901,27,0.27293116,6.7379065
28,0.396967,28,0.3781917,2.2469893
29,0.3853382,29,0.26226062,2.9268057
30,0.60503185,30,0.20663919,4.3694677
31,0.17205857,31,0.29663774,2.709694
32,0.6885391,32,0.50482297,2.3361187
33,0.14910029,33,0.43992653,4.185673
34,0.53602636,34,0.23577522,1.9510671
35,0.46083978,35,0.19828323,2.635455
36,0.4851054,36,0.18154909,2.134223
37,0.15985565,37,0.31524244,4.1503153
38,0.26555607,38,0.18517908,4.4243865
39,0.24660666,39,0.1685607,2.7304711
40,0.65590113,40,0.5356295,2.4947588
41,0.65218663,41,0.21429662,2.237472
42,0.22576597,42,0.18572791,2.6967056
43,0.6616563,43,0.33067286,7.5836716
44,0.4824093,44,0.20791236,2.8732622
45,0.61635435,45,0.45673084,5.076086
46,0.538618,46,0.24725644,5.05859
47,0.48704362,47,0.20252284,5.7612886
48,0.72108924,48,0.36525792,4.933496
49,0.52742076,49,0.28520262,4.9920864
50,0.5198248,50,0.5105133,6.074246
51,0.52379626,51,0.41604748,2.5861034
52,0.6141465,52,0.2571718,5.4014373
53,0.58985245,53,0.20880511,3.334768
54,0.6401578,54,0.2995613,4.329602
55,0.6623965,55,0.4047877,3.9114301
56,0.63369197,56,0.22856292,5.052535
57,0.15031369,57,0.18882571,2.6736283
58,0.66616917,58,0.22332563,6.6730676
59,0.29669607,59,0.14088614,7.5332794
60,0.6892093,60,0.30797562,3.4473007
61,0.3235409,61,0.16636306,4.4426503
62,0.711647,62,0.68228817,5.1081824
63,0.6284891,63,0.5418089,2.7627246
64,0.50187445,64,0.22847946,7.44203
65,0.750334,65,0.53448564,3.264881
66,0.38200384,66,0.15389945,5.3235807
67,0.1762425,67,0.23281716,6.2915215
68,0.5721445,68,0.17205355,3.2889373
69,0.30152535,69,0.20179571,2.1329978
70,0.5460802,70,0.41465962,4.6373773
71,0.5813334,71,0.6219203,4.4714813
72,0.7777858,72,0.6248827,7.9861016
73,0.53927577,73,0.29514623,3.3748872
74,0.44222236,74,0.14599583,5.920551
75,0.6634237,75,0.5767551,3.5845928
76,0.37012348,76,0.18214874,3.335351
77,0.6292471,77,0.74597955,7.996107
78,0.25249487,78,0.44691592,3.0334308
79,0.29372877,79,0.45229003,4.7610245
80,0.47405952,80,0.19801039,4.2337127
81,0.73613834,81,0.5221473,7.2283683
82,0.31700417,82,0.58633995,1.8864751
83,0.7502029,83,0.6226905,6.631991
84,0.49581617,84,0.3710016,1.9088928
85,0.50524306,85,0.28188062,3.838494
86,0.70095825,86,0.23064801,3.5848045
87,0.45768696,87,0.23240443,7.3651505
88,0.14693344,88,0.4065423,2.7479224
89,0.2419378,89,0.6734155,1.9050955
90,0.7096921,90,0.66439724,6.384368
91,0.73098135,91,0.5071952,4.4394555
92,0.7695106,92,0.69110215,2.0900233
93,0.32685614,93,0.14038204,6.2724433
94,0.55848074,94,0.27825105,6.1484113
95,0.6759803,95,0.34721,4.306528
96,0.43617335,96,0.6139029,1.98501
97,0.17298706,97,0.2861338,3.9668891
98,0.70179796,98,0.44894508,3.5480483
99,0.44191378,99,0.23873016,3.7326114
100,0.15913068,100,0.66223264,1.8667024
101,0.53571236,101,0.27272984,7.236821
102,0.38296798,102,0.32852536,4.3588
103,0.5931992,103,0.4146661,3.9937372
104,0.36554468,104,0.16296108,4.3729043
105,0.17895181,105,0.3770753,2.1875038
106,0.27086005,106,0.68514943,2.05049
107,0.6004079,107,0.31617382,2.239746
108,0.46689636,108,0.6455083,2.069481
109,0.65215003,109,0.1568639,7.7824473
110,0.30060196,110,0.16214551,2.1882222
111,0.20936367,111,0.18756692,3.0983546
112,0.4099483,112,0.26531237,3.1293259
113,0.4460958,113,0.2211039,5.908142
114,0.6819882,114,0.22126223,2.1663008
115,0.41987285,115,0.46838647,2.9913256
116,0.6550775,116,0.53282976,3.3249035
117,0.66406876,117,0.6603318,3.1321075
118,0.21186665,118,0.16163574,3.196999
119,0.4773203,119,0.65939546,2.2154536
120,0.5362635,120,0.65174776,3.0289392
121,0.57152635,121,0.2504232,8.217007
122,0.7623129,122,0.61485815,8.062064
123,0.35766637,123,0.5382615,1.9549333
124,0.55142015,124,0.19995268,7.5747833
125,0.15897596,125,0.41228378,3.9514267
126,0.2997553,126,0.24415898,4.704027
127,0.20578077,127,0.20411111,4.22472
128,0.20735449,128,0.68649954,2.3871949
129,0.40925175,129,0.65364957,1.8202119
130,0.24224174,130,0.2415512,2.3184307
131,0.75815785,131,0.5821007,7.2409153
132,0.65705943,132,0.5844786,8.098072
133,0.72981167,133,0.34517795,5.3665056
134,0.14698735,134,0.21205078,3.8844974
135,0.4158368,135,0.27486765,2.615478
136,0.67249,136,0.38882652,6.969352
137,0.39950493,137,0.21578488,3.3636694
138,0.46914887,138,0.37656316,5.8566804
139,0.4263203,139,0.22402857,3.931878
140,0.23942308,140,0.65831006,2.4680524
141,0.45818385,141,0.34007922,6.574391
142,0.80891967,142,0.5596304,6.5248694
143,0.48570135,143,0.6955832,1.9840398
144,0.3821737,144,0.41836846,2.2995884
145,0.4190423,145,0.6350072,2.335457
146,0.73715466,146,0.58175063,3.3002365
147,0.632332,147,0.3139533,3.0452912
148,0.624651,148,0.32154623,7.6941347
149,0.78021395,149,0.603214,7.9427366
150,0.2750914,150,0.23139487,2.9749763
151,0.6868489,151,0.28237206,6.5011573
152,0.76234037,152,0.62172985,2.191295
153,0.3036881,153,0.14957897,2.4174232
154,0.37412483,154,0.20741937,4.610519
155,0.17033578,155,0.5714612,1.8623096
156,0.4436535,156,0.17257166,2.9817142
157,0.78987974,157,0.5871429,2.150817
158,0.6866505,158,0.23609145,2.5478365
159,0.5391167,159,0.2907642,6.3426037
160,0.43149403,160,0.21226573,2.6829898
161,0.22283939,161,0.20978054,2.3041456
162,0.5017291,162,0.24290936,2.7229066
163,0.368363,163,0.18488656,2.3010995
164,0.6224236,164,0.6274317,3.3600194
165,0.33545253,165,0.20094985,4.080612
166,0.58602357,166,0.4635224,1.9297432
167,0.427162,167,0.20871332,2.5217266
168,0.19363424,168,0.20177408,3.9205966
169,0.5514636,169,0.21036194,4.3422503
170,0.61992997,170,0.6641831,1.9650627
171,0.24642792,171,0.5051509,5.126087
172,0.6262447,172,0.19844773,4.195509
173,0.38216475,173,0.45088142,5.7828426
174,0.50306284,174,0.2799632,2.316661
175,0.24504806,175,0.68902284,2.2967865
176,0.42236406,176,0.4466178,2.2481852
177,0.4374112,177,0.17738779,4.503085
178,0.45026386,178,0.29412946,7.63088
179,0.26248285,179,0.1610926,7.768849
180,0.5947042,180,0.23436663,2.8318243
181,0.3222279,181,0.62346274,1.84099
182,0.5096435,182,0.3010894,4.316809
183,0.69987196,183,0.6149918,2.1435382
184,0.6530304,184,0.3178922,4.010561
185,0.6235274,185,0.27068537,7.941506
186,0.55807495,186,0.25428876,7.8738146
187,0.6443119,187,0.68955714,3.2278848
