,policy rate,reward rate,dec temp,subject
0,0.61309713,0.15846579,7.9960318,0
1,0.6722435,0.17256613,7.6809,1
2,0.2719641,0.32520166,2.350946,2
3,0.113132164,0.050137173,3.1268916,3
4,0.44299036,0.29680797,3.0278072,4
5,0.26345432,0.097987235,3.2483459,5
6,0.50668865,0.27239084,6.981331,6
7,0.72811747,0.23096947,1.8621379,7
8,0.21759018,0.23570995,6.4586096,8
9,0.41203067,0.24961038,3.5482616,9
10,0.3889337,0.21391042,7.952401,10
11,0.50955284,0.18380646,6.932709,11
12,0.17206186,0.15810387,8.619089,12
13,0.5141172,0.266621,6.749253,13
14,0.33055022,0.16106254,2.7282743,14
15,0.4641636,0.2834948,4.6007943,15
16,0.42619315,0.13270631,4.081649,16
17,0.4199466,0.5261063,4.9150295,17
18,0.4646134,0.35715166,5.72878,18
19,0.5774628,0.19513635,2.9827232,19
20,0.12334586,0.14044316,2.0003815,20
21,0.8687866,0.25998905,4.2770433,21
22,0.43116418,0.15698889,5.2439556,22
23,0.49693283,0.23198591,5.602198,23
24,0.459225,0.3121656,3.4783087,24
25,0.36269778,0.19951881,6.940608,25
26,0.3340282,0.04416138,1.7252517,26
27,0.46464872,0.22779445,7.481097,27
28,0.7415225,0.35286573,2.2870984,28
29,0.4256706,0.20737568,3.0249536,29
30,0.45715606,0.21134484,4.7445626,30
31,0.061841283,0.28778246,2.4268234,31
32,0.66811407,0.41912675,2.215179,32
33,0.030152688,0.33798674,3.3241107,33
34,0.56614274,0.051823962,0.7784888,34
35,0.5072765,0.08553068,1.793551,35
36,0.5196819,0.22207576,2.6073217,36
37,0.07720882,0.2590644,4.2551923,37
38,0.38093778,0.15369709,4.5833545,38
39,0.20746173,0.13921596,3.1139727,39
40,0.53786725,0.2877975,2.2937033,40
41,0.68821836,0.22828808,2.0232375,41
42,0.1987268,0.2022775,3.096689,42
43,0.72949857,0.33545378,7.6508756,43
44,0.76662076,0.21634568,2.9760518,44
45,0.6217703,0.49140227,6.385583,45
46,0.6760503,0.2050226,5.8182745,46
47,0.37379944,0.19127047,6.46833,47
48,0.6698087,0.45094398,4.89391,48
49,0.8365984,0.23516542,4.5303636,49
50,0.60485154,0.3561716,5.2943907,50
51,0.6442664,0.48593813,2.1515708,51
52,0.690864,0.21403472,4.805969,52
53,0.2452894,0.19604674,3.5370183,53
54,0.6490265,0.32590836,4.2871866,54
55,0.79769284,0.52153194,4.1150384,55
56,0.65442204,0.21580154,5.746647,56
57,0.013921552,0.12931064,2.0489936,57
58,0.7085875,0.16860896,6.7620783,58
59,0.26784247,0.13398518,8.89719,59
60,0.33673054,0.2995302,3.2987227,60
