,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.29657486,0.5536205,2.1766882,2.280692,0.5064711,0
1,0.32274395,0.4849983,0.9488259,1.537725,0.42858347,1
2,0.2840659,0.6749588,3.2593179,1.6596038,0.2818268,2
3,0.35936043,0.5657568,0.96650875,2.386455,0.39059442,3
4,0.3984768,0.5208924,2.0075102,2.0026746,0.33053952,4
5,0.26559502,0.7629238,1.6477523,2.2689118,0.21534264,5
6,0.17238502,0.6219309,3.619936,1.2570342,0.26361325,6
7,0.16479786,0.6316334,3.097671,0.9151548,0.3619884,7
8,0.49712473,0.32331944,0.83464676,0.54671544,0.23767342,8
9,0.2882612,0.6722464,2.9489102,1.0699372,0.35212472,9
10,0.2891885,0.77549845,2.737477,1.3961537,0.45943394,10
11,0.18171796,0.72622126,3.370124,2.6218,0.3980195,11
12,0.20290013,0.5912131,2.0960069,1.196409,0.20146783,12
13,0.31411684,0.56589,0.9009788,2.6422327,0.21352607,13
14,0.35209817,0.6656331,1.5362613,2.0976233,0.22298412,14
15,0.41191933,0.5301214,1.2016599,0.90131354,0.3046587,15
16,0.4857408,0.60890925,2.4096503,1.1322631,0.23202346,16
17,0.23365368,0.7194328,2.8049266,2.4101553,0.36173436,17
18,0.64311814,0.7724146,3.0020604,2.7496696,0.24685352,18
19,0.23755018,0.6751914,3.3590913,1.6523981,0.43542975,19
20,0.2563806,0.60046375,1.5587385,3.0767593,0.40905553,20
21,0.28019664,0.5404939,3.0504646,2.001601,0.39672488,21
22,0.1648493,0.69578964,3.4958024,1.7301385,0.38839048,22
23,0.32592812,0.7342216,3.0510507,2.1106825,0.15852551,23
24,0.20938627,0.622799,2.4187474,2.111643,0.5236731,0
25,0.14162514,0.52596694,1.3707688,0.85936403,0.17066221,1
26,0.3528541,0.68618804,2.3351536,2.0160966,0.21458776,2
27,0.13355567,0.49148804,3.1325946,0.8636658,0.33030388,3
28,0.55385953,0.8624278,1.6381667,2.6060724,0.37587902,4
29,0.15542737,0.48723716,0.93844503,1.3861551,0.37196016,5
30,0.5286489,0.37412527,0.5051672,1.7401307,0.30564657,6
31,0.6378342,0.37867936,0.7845756,1.4033628,0.27346957,7
32,0.47695243,0.633784,1.6847105,0.8808694,0.38724127,8
33,0.15454748,0.42967373,2.588308,1.3291557,0.21287827,9
34,0.28412473,0.7540944,2.2339375,1.6885147,0.2777656,10
35,0.28696153,0.7620839,2.5531263,2.3536985,0.26685217,11
36,0.49519393,0.5695008,1.6639686,0.8913921,0.09279182,12
37,0.30266267,0.4949249,1.5702677,2.5634348,0.2471372,13
38,0.29284072,0.862133,2.7745385,1.3580949,0.21078174,14
39,0.30848724,0.7230283,1.8987755,2.218411,0.611127,15
40,0.17544869,0.67338437,2.9116054,1.3673357,0.5568352,16
41,0.12912393,0.65295994,2.63723,0.8935175,0.28119847,17
42,0.20620732,0.44380167,1.2660302,1.3637328,0.4230816,18
43,0.32246566,0.7805302,3.2909822,1.472258,0.23842755,19
44,0.32959118,0.6340426,1.0358946,1.6518536,0.23085499,20
45,0.7172048,0.61806697,1.0089649,1.2734445,0.29123122,21
46,0.61859804,0.7020398,1.0700431,2.0607085,0.19507353,22
47,0.48372713,0.7175318,3.7711835,2.9634206,0.14649566,23
48,0.3893714,0.6312748,1.065935,1.9793504,0.56007016,0
49,0.45396417,0.834586,1.9538759,3.756765,0.23704277,1
