,locs0,locs1,locs2,locs3,locs4,subject
0,-1.2637734,0.7462468,-1.5067892,-3.2508707,-0.9805778,0
1,-1.2000159,0.80692,-1.6677805,-2.547795,-1.9392745,1
2,-1.8426498,-0.2060372,-2.4209347,-2.3310833,-2.111249,2
3,-0.44540006,0.5170421,-2.4849105,-2.0151894,-1.2401674,3
4,-0.98875475,1.1060212,-2.826328,-1.7159437,-1.7607958,4
5,-0.5240119,0.5684438,-1.6915367,-1.5109253,-1.7595304,5
6,-1.3281324,1.0255466,-1.1218549,-1.5131054,-1.6565032,6
7,-1.0218887,0.4793769,-1.7792058,-2.1620088,-1.1629304,7
8,-0.15286034,-0.0015360788,-1.4506277,-2.5206983,-2.756198,8
9,-0.9590354,-0.17151703,-2.604554,-2.0507238,-1.4821217,9
10,-0.022617936,0.16863878,-3.077868,-1.8791753,-0.24531877,10
11,-0.93141234,0.70139164,-1.5677868,-1.8051358,-2.0408106,11
12,-1.7749519,0.99081147,-1.4462991,-2.5073574,-1.1624047,12
13,-0.6695014,2.0520349,-2.2937267,-2.074136,-2.6243868,13
14,-1.6085093,0.758253,-0.88875484,-1.7907789,-1.5590512,14
15,-1.0824001,-0.30275047,-1.2977692,-2.0719109,-1.3768888,15
16,-1.4112473,0.6455685,-0.64453876,-1.380044,-1.8422499,16
17,-1.3941725,0.43363392,-1.8336582,-2.1790867,-2.0098894,17
18,-0.56845975,1.5176406,-1.5135063,-1.4698665,-2.0229392,18
19,-1.25987,0.45982432,-2.1266034,-2.0125387,-1.7940079,19
20,-1.9791038,2.3602371,-0.78058386,-2.2676773,-1.4198148,20
21,-0.6374304,1.4996829,-1.9060724,-2.138764,-1.4963261,21
22,-0.74910647,0.64842826,-1.7154496,-2.3124914,-1.7500162,22
23,-0.68246436,1.344831,-1.7453775,-1.9451213,-0.81328213,23
24,-1.1022099,1.1941717,-1.7481439,-1.9813658,-2.4877453,0
25,-1.8979595,0.8473177,-1.6038125,-2.1016126,-1.5075903,1
26,-0.74693996,0.2592492,-2.372447,-1.9449905,-1.194731,2
27,-1.0500283,0.7349666,-1.3866721,-2.6821651,-2.533997,3
28,-2.4899092,0.15055215,-1.4401897,-2.2356746,-1.7640876,4
29,-0.29054552,1.5241554,-1.6794375,-1.6086168,-1.3964552,5
30,-0.26668543,1.0508596,-1.9153649,-2.1552312,-1.7769719,6
31,-0.5208283,0.64790523,-1.7956539,-1.1983454,-0.9069771,7
