,locs0,locs1,locs2,locs3,locs4,subject
0,-0.8636618,0.21531013,-0.56331253,-0.4890586,0.02588576,0
1,-0.74119014,-0.06002474,-1.6721506,-1.0653547,-0.28763282,1
2,-0.9243819,0.73069996,0.17331111,-0.9613867,-0.93541807,2
3,-0.57814115,0.26455933,-1.6501788,-0.41488028,-0.4448143,3
4,-0.4118158,0.08361828,-0.68752,-0.6911419,-0.7057459,4
5,-1.0170879,1.1687763,-0.97128034,-0.49739957,-1.2930167,5
6,-1.5688176,0.497752,0.41932905,-1.3279076,-1.0272723,6
7,-1.6229541,0.5392306,0.06513703,-1.7149267,-0.5667444,7
8,-0.011501312,-0.73855853,-1.8227202,-2.300045,-1.1654775,8
9,-0.903844,0.7183628,-0.0340631,-1.5277517,-0.6097128,9
10,-0.8993286,1.2396233,-0.17546415,-1.193171,-0.16262156,10
11,-1.5047512,0.9755347,0.24801296,-0.25348192,-0.41372395,11
12,-1.3682661,0.36898255,-0.62196577,-1.3900392,-1.3771455,12
13,-0.7809423,0.26510197,-1.7333221,-0.23965186,-1.3038007,13
14,-0.6098291,0.68849957,-1.0666349,-0.6207808,-1.2483603,14
15,-0.35603654,0.120631635,-1.3845662,-1.7328851,-0.8252107,15
16,-0.057052135,0.4427297,-0.39876792,-1.4584107,-1.1969206,16
17,-1.1877942,0.9416497,-0.13023257,-0.39841786,-0.56784445,17
18,0.5889238,1.2219957,0.001373589,-0.1672759,-1.1154647,18
19,-1.1661578,0.73176,0.24054742,-0.96739686,-0.25973135,19
20,-1.0648663,0.40739763,-1.0470617,0.051184177,-0.36787105,20
21,-0.94348645,0.16233116,0.033646286,-0.6919466,-0.4191303,21
22,-1.6225804,0.82732785,0.3335945,-0.9033799,-0.45408282,22
23,-0.7266598,1.0161479,0.034037173,-0.6112224,-1.6692402,23
24,-1.3286288,0.5014457,-0.39246267,-0.61052024,0.09476352,0
25,-1.8018572,0.10396135,-1.2170191,-1.7887394,-1.5809413,1
26,-0.6065171,0.7823579,-0.45070887,-0.6810988,-1.2974899,2
27,-1.8698795,-0.03405118,0.08845407,-1.7829089,-0.706811,3
28,0.21627718,1.8356022,-0.97931474,-0.26414365,-0.5070769,4
29,-1.6926522,-0.051062644,-1.6852047,-1.2025276,-0.5238169,5
30,0.11472136,-0.5145595,-2.386674,-0.8952782,-0.82055175,6
31,0.5659763,-0.49515754,-1.8942329,-1.1864538,-0.9770901,7
32,-0.09225565,0.54848486,-0.9405706,-1.7598306,-0.4589234,8
33,-1.6993706,-0.28318232,-0.276204,-1.256796,-1.3076625,9
34,-0.92409265,1.1205701,-0.52226436,-0.9374331,-0.9555721,10
35,-0.9101872,1.1641384,-0.30014908,-0.43772542,-1.0106525,11
