,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.2716806,0,0.6981239,0.72226906,0.5249828,0.17632152
1,0.22266857,1,0.69084764,0.75354004,0.6275977,0.14774263
2,0.23185422,2,0.5648693,0.7435256,0.5914679,0.14753112
3,0.22677024,3,0.7636814,0.82392716,0.73949635,0.11046199
4,0.18990824,4,0.7001521,0.8634015,0.76850456,0.12588692
5,0.23196043,5,0.73063755,1.0588626,0.867452,0.12395742
6,0.26369774,6,0.63052505,1.1242298,1.0955806,0.15447788
7,0.36528036,7,0.7019277,1.2859275,0.97602534,0.1907819
8,0.2867057,8,0.46755323,0.96495855,0.68713754,0.16972351
9,0.21002182,9,0.3741918,0.8053378,0.7013614,0.11533187
10,0.3592691,10,0.39144397,0.582014,0.46861932,0.23667318
11,0.21748035,11,0.71179575,0.9018741,0.7590089,0.13241431
12,0.24342397,12,0.6732146,0.68621963,0.5164362,0.15212104
13,0.21162759,13,0.7668571,0.7470221,0.6298509,0.08865918
14,0.28539935,14,0.5486735,1.0707152,0.83403736,0.23505768
15,0.15895467,15,0.20828812,0.8423716,0.63365513,0.15441462
16,0.27019605,16,0.59093577,1.2934028,1.4738194,0.20364068
17,0.27751517,17,0.73823285,0.88976705,0.6878265,0.2050371
18,0.27079797,18,0.7348963,1.076183,0.80407315,0.12482111
19,0.26044953,19,0.7109875,0.7555222,0.5960332,0.17532751
20,0.4150581,20,0.77082825,0.8562564,0.57604825,0.25843093
21,0.22550271,21,0.6933025,0.8524147,0.70207876,0.13379611
22,0.25145635,22,0.49268672,1.0717275,0.6504752,0.13262014
23,0.28123352,23,0.7868673,0.87866884,0.98992425,0.17142801
