,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.220325,0.67836034,1.0884907,0.22377369,0.27277714,0
1,0.2314724,0.69145274,0.9523219,0.4354485,0.12572758,1
2,0.1367382,0.44867215,0.48954114,0.531487,0.10800828,2
3,0.39045498,0.62645584,0.46153682,0.70570403,0.22440685,3
4,0.2711581,0.75138664,0.33550757,0.9143663,0.1466907,4
5,0.3719146,0.638404,0.9334432,1.0848103,0.14684916,5
6,0.20946844,0.7360516,1.4740044,1.0828741,0.16023196,6
7,0.26465964,0.61760074,0.86640733,0.6192862,0.23813523,7
8,0.4618592,0.49961597,1.1394298,0.44651902,0.059737567,8
9,0.27707136,0.4572256,0.41307545,0.6838756,0.18510717,9
10,0.49434572,0.5420601,0.2641768,0.7949018,0.43897608,10
11,0.28263828,0.66849625,1.0351927,0.84736216,0.114984214,11
12,0.14492759,0.72924817,1.1434307,0.45206407,0.23823062,12
13,0.33860847,0.8861531,0.5498631,0.66981715,0.06758532,13
14,0.16679569,0.6809743,1.7482011,0.8578636,0.17378284,14
15,0.2530521,0.42488524,1.2872441,0.67114234,0.20150915,15
16,0.19603741,0.65601116,2.0653276,1.2060115,0.13678542,16
17,0.19874246,0.6067411,0.8268183,0.6098658,0.1181685,17
18,0.3615923,0.8201908,1.0825185,1.1217774,0.11681541,18
19,0.22099626,0.6129725,0.6392272,0.7073563,0.14258204,19
20,0.12141439,0.91374457,1.8851643,0.56301314,0.19469061,20
21,0.34582764,0.8175272,0.77653646,0.6323152,0.18297412,21
22,0.32101604,0.6566562,0.9147493,0.54056215,0.14804515,22
23,0.3357115,0.7932833,0.89178705,0.75051785,0.30719152,23
24,0.24932605,0.76748633,0.88968885,0.72703993,0.07672176,0
25,0.1303396,0.70000416,1.0046966,0.65364116,0.18129618,1
26,0.32148844,0.5644517,0.51178813,0.7506037,0.23241386,2
27,0.25921968,0.6758942,1.1996373,0.38420397,0.07350896,3
28,0.07656862,0.53756714,1.1490958,0.57955396,0.14627914,4
29,0.4278703,0.8211496,0.9430198,1.0006845,0.19837922,5
30,0.43372098,0.74094,0.77027607,0.62306035,0.14467745,6
31,0.37265855,0.6565383,0.8542856,1.3906181,0.28761882,7
32,0.1993011,0.59270877,1.6647344,0.42210415,0.21953616,8
33,0.2388884,0.40845641,0.9890852,0.76245165,0.1863019,9
34,0.6184149,0.66356766,0.57988036,0.45509273,0.1751494,10
35,0.12843235,0.7270519,0.88808405,0.87341607,0.20786017,11
36,0.37832576,0.7894509,0.6070736,0.5137094,0.13629805,12
37,0.14111814,0.8141956,1.1241839,0.59055066,0.048430674,13
38,0.28502512,0.4846073,0.9258963,1.113795,0.17338523,14
39,0.08537023,0.16768727,1.3521798,0.27396518,0.10168889,15
40,0.6027429,0.42939195,0.27817118,2.2825909,0.24411865,16
41,0.60531956,0.6590752,0.36155266,0.6195893,0.1410189,17
42,0.19342987,0.7265632,1.6144366,0.5108534,0.16332933,18
43,0.27306464,0.7580597,0.97379386,0.6297936,0.24574278,19
44,0.31827638,0.7567764,0.6290324,0.60894793,0.5532661,20
45,0.115342714,0.8293172,1.7682881,0.4809655,0.21020396,21
46,0.19024476,0.66610456,2.5259194,0.57366765,0.06115375,22
47,0.21961588,0.8824113,1.6671367,0.8449553,0.13375714,23
48,0.19777705,0.71139055,0.7649977,0.41660133,0.20969239,0
49,0.39209047,0.52211785,0.91021395,0.55478364,0.1574056,1
50,0.1983664,0.6981081,0.90281653,0.5290058,0.11893741,2
51,0.27730814,0.74096197,0.47536612,0.63612497,0.08171193,3
52,0.24682227,0.76630306,1.2184736,0.8540708,0.07773442,4
53,0.13296492,0.67152256,1.4313523,0.94228524,0.3065143,5
54,0.3898294,0.6707382,0.7889708,1.0021687,0.109308355,6
55,0.30635455,0.62873346,0.6633756,1.0287938,0.3682214,7
56,0.0969239,0.41804084,1.7993126,0.53750855,0.19054776,8
57,0.080788836,0.36846867,1.1106809,0.8454217,0.13392793,9
58,0.30451134,0.74036115,0.53342307,0.5597308,0.37242702,10
