,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.48223928,0.758447,0.8648282,0.5999852,0.06120684,0
1,0.1347561,0.48803943,0.5393629,0.6516657,0.146541,1
2,0.17932062,0.47500214,0.76817834,0.59642726,0.5102574,2
3,0.1443253,0.7109372,1.5505209,0.61067224,0.08486508,3
4,0.2478432,0.8799199,1.05456,1.2805104,0.17373186,4
5,0.092136666,0.8404608,2.2013602,0.96270585,0.19829641,5
6,0.4276439,0.77796865,1.2199032,1.4099286,0.04493243,6
7,0.22617583,0.84173936,2.2681944,1.1087706,0.3328666,7
8,0.576631,0.4842233,0.38865092,1.5100915,0.15572314,8
9,0.37137347,0.5329456,0.70956355,2.1795568,0.19561414,9
10,0.47805205,0.26487488,0.9436928,0.42669445,0.13979775,10
11,0.3175094,0.63002443,0.633759,1.1164443,0.123512365,11
12,0.31582844,0.8663661,1.2331032,1.0760032,0.16040693,12
13,0.31040776,0.8168896,1.1765444,0.49021345,0.102581725,13
14,0.3077755,0.5502099,1.0809786,0.9343655,0.30743113,14
15,0.3078407,0.5174978,0.77767193,0.9607003,0.117498435,15
16,0.23067684,0.32559842,0.7401707,0.9243684,0.2992056,16
17,0.20725796,0.7383423,1.4751734,0.88870037,0.2074901,17
18,0.37120593,0.8829116,1.0724741,1.3072939,0.2915867,18
19,0.6379444,0.7779999,0.4778192,0.75715876,0.08864303,19
20,0.38160396,0.79746205,1.3529085,0.7610977,0.3513453,20
21,0.38428372,0.85827285,0.84379524,1.2469373,0.22251776,21
22,0.26147905,0.6578124,1.3002342,0.5789511,0.17649813,22
23,0.30761728,0.7669405,1.519011,0.6233973,0.051944494,23
24,0.13244708,0.5486498,0.8908024,0.4513066,0.1965342,0
25,0.16006783,0.54521525,0.6188195,0.7177975,0.2681459,1
26,0.1952243,0.7059164,1.1043384,0.65085113,0.40378115,2
27,0.36924693,0.7147,0.55860245,1.1462817,0.28408974,3
28,0.37539163,0.63229966,1.2018104,0.6619211,0.15129757,4
29,0.43553293,0.51332086,1.0005267,0.7013298,0.22921713,5
30,0.09489876,0.7402322,1.8229623,0.7939769,0.33525386,6
31,0.2910634,0.7872541,1.2787112,1.2355808,0.35770506,7
32,0.2553625,0.65349257,1.1957192,1.1251426,0.1453139,8
33,0.15741819,0.5214076,1.5248158,0.7266451,0.07939119,9
34,0.3860079,0.42291865,0.8650533,0.47154707,0.056511793,10
35,0.18511678,0.6649764,0.8945794,0.84104514,0.06915636,11
36,0.3707899,0.49011096,0.60725045,0.6360832,0.14857438,12
37,0.33813286,0.5595744,0.37841713,0.67364484,0.11921172,13
38,0.24027435,0.8409777,1.6085191,2.3317385,0.5164312,14
39,0.27971882,0.2979506,1.0228161,0.67782634,0.0919277,15
40,0.4081948,0.54721713,0.3824334,2.2323294,0.36911428,16
41,0.17978469,0.5699223,0.5027345,0.670223,0.2168626,17
42,0.19758618,0.73556775,1.3895032,0.74739623,0.19501585,18
43,0.50088936,0.6225347,1.0109293,0.6086972,0.19643478,19
44,0.63511395,0.87344784,0.8796555,1.3694124,0.20859633,20
45,0.28747234,0.55661637,0.92920214,1.4532647,0.10008425,21
46,0.28021762,0.73864335,1.1821926,1.1433042,0.12639974,22
47,0.18873706,0.8349814,0.88235855,1.1122234,0.22958116,23
48,0.22381486,0.86240524,1.3503947,0.50363463,0.07209094,0
49,0.1007831,0.56557864,1.3260945,0.9564785,0.17720431,1
50,0.12762868,0.6539279,1.6445732,0.34232378,0.19333395,2
51,0.24111794,0.63630223,1.6523232,0.5682597,0.21113709,3
52,0.26912674,0.4078964,0.3994171,1.0018245,0.15772669,4
53,0.14273083,0.600263,0.9984251,1.1592782,0.16912304,5
54,0.20566018,0.42571428,1.0654259,0.89251256,0.26567453,6
55,0.19951259,0.665015,1.4488852,1.1116701,0.111167654,7
56,0.43005452,0.57785004,1.091841,0.94316065,0.062456384,8
57,0.56851244,0.3752671,0.37587923,1.0200008,0.060211346,9
58,0.2609365,0.53834736,0.5704529,0.7520493,0.35052338,10
59,0.32294014,0.709861,1.1714692,1.2161624,0.14671803,11
60,0.23174256,0.6238751,0.7257838,0.72349775,0.3568119,12
61,0.113648355,0.584747,0.77174497,0.7473728,0.09706854,13
62,0.18210697,0.6550027,2.1012986,0.53532153,0.22289816,14
63,0.17960636,0.16012482,0.55462736,0.642694,0.24468374,15
64,0.17201145,0.6051425,1.9027236,1.1698935,0.30545014,16
65,0.20895177,0.87011266,1.382414,0.45612568,0.18097457,17
66,0.14755915,0.84099567,1.8618515,1.1246293,0.15132664,18
67,0.4228788,0.8375949,0.94167405,1.3041475,0.19417483,19
68,0.41328722,0.5876058,0.7445832,0.584319,0.12736462,20
69,0.07599696,0.721177,1.5610645,0.6956488,0.07686474,21
70,0.5152014,0.73843,1.047518,1.2098727,0.036379322,22
71,0.3541165,0.84682864,2.1553726,0.6004734,0.12920667,23
72,0.17187689,0.8335864,1.5335795,0.98658144,0.20024747,0
73,0.11367984,0.64993316,1.2764505,0.5954819,0.15758659,1
74,0.21930185,0.34616283,0.65172905,1.1275347,0.32933587,2
75,0.24625571,0.7743844,1.1916842,0.7033887,0.09902703,3
76,0.17582034,0.5399964,1.5688573,0.67010224,0.21059616,4
77,0.24038975,0.8502239,1.3004942,1.4582286,0.107657775,5
78,0.37327483,0.58622986,0.4694234,2.4076345,0.06630098,6
79,0.4006032,0.59701777,1.3693603,1.1274359,0.17248505,7
80,0.18607329,0.32508248,1.5347598,0.62453264,0.25649545,8
81,0.2918222,0.5639097,0.84724814,0.78902996,0.20979576,9
82,0.28774,0.58676785,1.022352,0.7502668,0.6882618,10
83,0.060171943,0.8370806,2.3559625,0.4543949,0.16924526,11
84,0.13610792,0.8408194,0.95718706,0.5245415,0.17813267,12
85,0.5198485,0.7899959,1.0182376,0.66843814,0.057579953,13
86,0.4204851,0.70173943,1.1565616,1.0885345,0.5220425,14
87,0.10845143,0.48869398,1.7599401,0.8183067,0.39357275,15
88,0.47484845,0.5637916,0.53770226,1.405541,0.20116991,16
89,0.42653477,0.74521935,0.7129542,1.3805693,0.38439068,17
90,0.11836131,0.75394017,1.1019258,0.8405673,0.2572662,18
91,0.21082687,0.66637284,0.7256566,0.7702423,0.26338613,19
92,0.28389955,0.531188,0.66419625,0.46559364,0.4967997,20
93,0.4676141,0.8381328,0.99522364,1.0673972,0.23929012,21
94,0.10139264,0.5838658,1.5371652,0.9042759,0.15108843,22
95,0.40488186,0.715794,0.7662753,1.4919227,0.36153105,23
96,0.23390275,0.79582036,0.8742219,0.75503767,0.17616676,0
