,locs0,locs1,locs2,locs3,locs4,subject
0,-0.82503784,1.3487962,-1.5228834,-2.2938313,-2.4674282,0
1,-0.7087727,0.6286317,-2.2042468,-1.5952988,-1.6868299,1
2,-1.2175975,0.032932818,-2.2570653,-2.237401,-2.9287348,2
3,-1.1821394,1.1739,-2.5110023,-2.0465984,-3.8435683,3
4,-2.8413157,1.014457,-1.433982,-2.6657329,-3.1595871,4
5,-2.3825483,0.6198191,-1.5776929,-1.9303443,-1.9631469,5
6,0.05299139,0.9151073,-2.1547177,-1.0387301,-1.5609151,6
7,0.23830128,1.6353797,-1.5527325,-1.7963971,-2.411662,7
8,-1.1424605,-0.089696184,-1.223052,-3.0021439,-0.751998,8
9,-1.5864104,-1.363781,-1.8389889,-2.637872,-2.3365412,9
10,-0.82670826,-1.3883847,-2.1308403,-2.8887756,-1.5360125,10
11,-2.082118,0.62401617,-1.4267986,-2.4473062,-2.036878,11
12,-1.5462527,0.3763456,-2.1259701,-2.5145783,-1.8281777,12
13,-1.8410412,2.5840518,-1.4661756,-2.2810984,-2.966359,13
14,-1.8535268,0.21269944,-2.1331415,-1.078327,-0.005284071,14
15,-2.4831724,-2.1062722,-2.0067108,-2.7366345,-0.51894224,15
16,0.058721542,0.31200406,-2.0181015,-0.6735847,-2.1079369,16
17,-0.9184448,0.70887923,-1.8455178,-2.1554189,-2.1915674,17
18,-1.6085923,0.88666856,-1.7241229,-2.3296194,-2.3489494,18
19,-1.4895024,1.2243448,-1.8220654,-1.986433,-3.0119894,19
20,-0.15888517,0.27895534,-2.5853624,-2.2303336,-1.2184168,20
21,-1.2756437,0.3757403,-1.5565081,-2.0299852,-1.1452987,21
22,-1.6244075,1.0071647,-0.8091245,-2.88012,-1.820281,22
23,-1.8469124,1.962632,-2.1652207,-2.134655,-1.3562653,23
24,0.21432817,0.6756215,-2.3457906,-2.8674073,-2.0818162,0
25,-2.2070098,0.51501036,-1.4333836,-2.0494704,-3.194353,1
26,0.0963217,0.15189222,-2.2268846,-2.3267503,-2.4632397,2
27,-1.9083514,1.8635583,-1.5147887,-1.9781631,-1.2959431,3
28,-2.3578782,0.9610549,-1.2501638,-1.7708642,-1.5378029,4
29,-0.8262204,1.7956052,-1.5480185,-1.7711605,-1.9776605,5
30,-0.47007823,-0.07969618,-2.493659,-1.6258295,-2.1996963,6
31,-0.97844076,0.29260236,-1.4518317,-1.6623893,-1.3389307,7
32,-1.2270519,-0.86512446,-1.3956726,-2.9625273,-1.1311078,8
33,-1.638204,-0.6853843,-2.5947468,-1.6226925,-2.091497,9
34,-0.6628877,-0.022983521,-1.8923562,-2.1755047,-1.8764702,10
35,-2.3302696,0.8773338,-1.9343214,-2.1168675,-2.3101013,11
36,-0.095258355,0.74890625,-2.366843,-2.2869153,-2.1101894,12
37,-1.0239873,0.8111563,-2.1459439,-2.3657138,-2.4556503,13
38,-0.72603273,1.7778858,-1.5105283,-1.4541762,-2.2312462,14
39,-1.9634972,-0.97691905,-1.6508794,-1.9887425,-1.33689,15
