,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.3046953,0.7939328,1.0742239,0.5498108,0.07817336,0
1,0.32987007,0.6521791,0.59621865,1.0118382,0.1561932,1
2,0.22835952,0.5082325,0.5684506,0.5786507,0.050751243,2
3,0.23466775,0.76384926,0.4505428,0.68637925,0.02096797,3
4,0.055131957,0.7338915,1.154874,0.3901555,0.040715173,4
5,0.08451319,0.65017736,1.0267348,0.7602748,0.12312689,5
6,0.51324475,0.71404415,0.62334716,1.5683706,0.17351538,6
7,0.559295,0.8369053,1.0481517,0.8537413,0.082287714,7
8,0.24186891,0.47759095,1.3643988,0.2839747,0.3203861,8
9,0.16988952,0.20362648,0.8230256,0.40044278,0.088141516,9
10,0.30434155,0.19966577,0.6368115,0.31626734,0.17711568,10
11,0.11084704,0.6511314,1.161588,0.4778146,0.115385,11
12,0.17562814,0.5929914,0.639589,0.4490549,0.13845551,12
13,0.1369282,0.9298281,1.1251476,0.5562031,0.048969015,13
14,0.13545935,0.5529753,0.6355027,1.5229365,0.49867895,14
15,0.07704631,0.10848869,0.71100086,0.3650756,0.3730996,15
16,0.51467615,0.57737434,0.70389265,2.0261679,0.10832779,16
17,0.28527486,0.6701535,0.81840014,0.6229556,0.1005103,17
18,0.16678414,0.7082022,0.90804523,0.5321965,0.087149315,18
19,0.18399642,0.77282727,0.8351174,0.72380847,0.046887163,19
20,0.46036208,0.5692901,0.4205186,0.5823564,0.22821519,20
21,0.21829265,0.5928453,1.0448897,0.6965426,0.24134885,21
22,0.16459791,0.7324649,1.8484623,0.31887057,0.13940015,22
23,0.13623582,0.8768175,0.61750466,0.6346433,0.20484798,23
24,0.55337787,0.66276073,0.52440566,0.32273072,0.11087679,0
25,0.09912277,0.6259803,1.1554322,0.68463546,0.039378777,1
26,0.5240618,0.5379002,0.58417255,0.53358966,0.07847573,2
27,0.12916617,0.86571115,1.0813811,0.7290887,0.21484858,3
28,0.08644161,0.72333294,1.3360308,0.8726093,0.1768549,4
29,0.30444485,0.8576131,1.0522358,0.87238836,0.12156845,5
30,0.38459772,0.4800865,0.4578234,0.9864149,0.099777766,6
31,0.2732013,0.57263315,1.138319,0.9566492,0.20768595,7
32,0.22669783,0.29626983,1.1910223,0.2948866,0.24395671,8
33,0.1627096,0.33506066,0.41686365,0.9890033,0.10992602,9
34,0.34009123,0.49425438,0.7858563,0.61183107,0.13279484,10
35,0.08864689,0.70626944,0.7576382,0.644809,0.09028982,11
36,0.47620335,0.67894036,0.5144177,0.5532747,0.108110406,12
37,0.26425144,0.6923558,0.62826514,0.51494896,0.079026334,13
38,0.32606593,0.8554356,1.0851631,1.1361581,0.09697945,14
39,0.123089075,0.27350354,0.96594083,0.72233975,0.20802197,15
40,0.115807004,0.7006878,2.625724,0.78348494,0.21333617,16
41,0.2673044,0.68239313,1.0204773,0.60566944,0.08187925,17
42,0.16885427,0.6645066,0.7601625,1.3665138,0.078073,18
43,0.41030365,0.7213086,0.41723198,0.75252676,0.18666308,19
44,0.38429898,0.6947048,0.8500966,0.6302793,0.30420178,20
45,0.18561639,0.68930393,1.3298378,0.500903,0.090711415,21
46,0.11429892,0.5848736,1.675947,0.5535686,0.11311052,22
47,0.2582439,0.92777866,1.3340737,1.7306782,0.3575452,23
48,0.48847082,0.44158396,0.45553163,0.83852136,0.20325074,0
49,0.22507755,0.8667102,0.99465847,0.7107834,0.10798481,1
50,0.10005619,0.70268226,0.9044132,0.41525924,0.05865254,2
51,0.29252124,0.72330004,0.8813586,0.5503079,0.12278488,3
