,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.18780737,0.72416955,0.75631917,1.4339128,0.5551305,0
1,0.2769731,0.80971724,0.94574106,1.6090132,0.11099127,1
2,0.36059645,0.7334015,2.0457168,1.1334202,0.13277076,2
3,0.3200476,0.8110453,2.1159842,1.8019426,0.07509807,3
4,0.2289,0.6576619,0.77964056,1.1405683,0.15663609,4
5,0.12755074,0.72175103,2.042721,1.6262369,0.16677693,5
6,0.4944993,0.6332587,1.8801777,1.525677,0.123043895,6
7,0.29257154,0.69819546,0.89367425,1.391273,0.32902122,7
8,0.094188586,0.6050424,1.5300182,1.0035,0.2179624,8
9,0.18691272,0.81811535,1.4693854,1.263098,0.19843031,9
10,0.45312592,0.7122981,1.2921944,0.83251494,0.2562842,10
11,0.7791603,0.6355016,0.38888973,1.9684825,0.24416125,11
12,0.4000348,0.82893395,1.2939681,0.9361966,0.14360517,12
13,0.12163047,0.8575562,2.9580307,1.5945685,0.11364152,13
14,0.11851873,0.5505915,1.8466759,1.1664585,0.26155245,14
15,0.32607543,0.34721285,0.46688253,1.3529654,0.23660226,15
16,0.74995416,0.47753873,0.6402425,1.6547925,0.19153589,16
17,0.2784737,0.73363775,1.7639768,0.84674966,0.11937024,17
18,0.2633587,0.6804742,0.99125206,1.1214038,0.2739507,18
19,0.39849934,0.79511064,1.4191269,0.8655405,0.29406762,19
20,0.3419843,0.74046236,0.9539368,0.7190554,0.36839488,20
21,0.29702836,0.5739101,1.2196773,1.299859,0.17297305,21
22,0.19222529,0.703892,2.9893074,1.3320295,0.16197313,22
23,0.3663533,0.6870738,2.1548505,1.1680045,0.13353641,23
24,0.28320277,0.87073565,2.4840026,1.0540164,0.23031577,0
25,0.22435638,0.49998653,1.2068331,0.5285801,0.096283756,1
26,0.28718257,0.72180957,1.3214889,0.8779216,0.27843228,2
27,0.11007088,0.44958025,1.1090821,0.514671,0.32295707,3
28,0.09818736,0.5924885,2.1552935,1.1263897,0.1192657,4
29,0.27881682,0.7908231,1.770807,2.3931668,0.2627586,5
30,0.080775596,0.824584,3.3100998,1.1310757,0.13720705,6
31,0.075961,0.8273858,4.1575336,0.56695163,0.34859598,7
32,0.22821276,0.6256957,0.7079598,1.418479,0.34160396,8
33,0.27504835,0.4043312,1.0440868,1.079123,0.2958603,9
34,0.19422458,0.7272654,0.954416,0.91902566,0.4408409,10
35,0.23079611,0.50391084,1.3646512,0.6764621,0.21655428,11
36,0.36199215,0.68753314,1.689563,2.17921,0.4518226,12
37,0.17726462,0.8242345,2.3502214,1.0153195,0.12472295,13
38,0.1830599,0.6011431,1.2333702,1.5134182,0.4785301,14
39,0.3642318,0.41673943,0.961902,1.1189866,0.04389679,15
40,0.31506476,0.60335267,1.0618849,2.5134165,0.14579862,16
41,0.37426013,0.47605512,0.9521959,0.7830347,0.20850937,17
42,0.1181425,0.6229015,1.8635218,1.2032866,0.4546728,18
43,0.28353176,0.6319036,1.3161061,1.0024426,0.14181538,19
44,0.25109357,0.7150379,1.6305165,0.8140218,0.1252085,20
45,0.109776005,0.58594006,1.6921309,0.8066857,0.2231234,21
46,0.34791806,0.44698292,1.1891079,0.5228743,0.38342762,22
47,0.38690805,0.8038689,1.1493269,2.096089,0.34202942,23
48,0.3340224,0.81682557,2.1164744,1.2165716,0.17607106,0
49,0.09388975,0.7412005,2.7432108,1.2158371,0.19500276,1
50,0.4164612,0.7285495,1.4673498,1.6920159,0.06284128,2
51,0.48869017,0.56380296,0.7428892,0.9015218,0.23355788,3
52,0.15571922,0.8303826,2.6866798,1.5588562,0.07117435,4
53,0.29926705,0.8209388,1.6761847,2.1524458,0.105691716,5
54,0.41780198,0.83236897,1.7141495,1.6478544,0.13940108,6
55,0.5376299,0.8582607,1.2962294,2.041888,0.23252569,7
56,0.043217186,0.50573856,2.3935983,0.96527374,0.22723204,8
57,0.11452107,0.5432641,1.8319569,0.48604625,0.27746898,9
58,0.28302103,0.71182007,1.478682,0.88261056,0.27753967,10
59,0.108996205,0.7149252,1.6804128,2.1155286,0.23169836,11
60,0.3859128,0.49567,1.2012866,0.8227488,0.2656379,12
61,0.6230378,0.48176324,0.20589106,1.054179,0.28739733,13
62,0.5257759,0.7372136,1.1825397,1.2777119,0.14247172,14
63,0.30312985,0.38913772,0.67780226,0.98940325,0.1083408,15
64,0.28286234,0.6003294,1.203753,1.461348,0.2251781,16
65,0.21400458,0.5799065,0.68678916,0.6635864,0.3075177,17
66,0.40892476,0.68562436,0.96354914,1.4537076,0.18684906,18
67,0.35004556,0.5650634,0.4586624,1.3064564,0.19731791,19
68,0.32514185,0.68765444,1.925526,0.90249836,0.29537207,20
69,0.28186795,0.8221551,1.6646996,0.9005314,0.13330862,21
70,0.28629026,0.46650735,0.7648529,1.4777365,0.209963,22
71,0.23429625,0.5406324,0.9553951,0.86180896,0.15037943,23
72,0.079229526,0.79670626,1.5844884,0.3888014,0.38063294,0
73,0.32953158,0.73309386,0.84189594,1.2338861,0.12698168,1
74,0.2541498,0.6976185,1.6646099,1.2328143,0.18212691,2
75,0.31222242,0.5121796,0.7131897,0.63279593,0.17052366,3
76,0.2481186,0.7186308,1.7208574,0.9342413,0.14158455,4
77,0.22270836,0.7227975,1.1705571,1.1042376,0.12322352,5
78,0.24626657,0.6875069,3.23626,2.0724614,0.08887123,6
79,0.1628784,0.74883616,1.6581948,1.3196012,0.36297217,7
80,0.31588125,0.58790916,1.2164365,1.0848899,0.27879095,8
