,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.28507465,0,0.6950329,0.82354957,0.6044097,0.17992108
1,0.23372865,1,0.6831641,0.8568806,0.7038254,0.15845641
2,0.24852459,2,0.6037794,0.8228556,0.65493834,0.15250851
3,0.23839067,3,0.73758966,0.9219758,0.80456716,0.12545349
4,0.19563675,4,0.69438946,0.9544199,0.83517873,0.13173988
5,0.23762928,5,0.7153966,1.15695,0.9179541,0.14170517
6,0.27179462,6,0.64832485,1.2126935,1.1273988,0.15786725
7,0.34495947,7,0.69985145,1.3564397,1.0497183,0.20526856
8,0.28886738,8,0.5140068,1.0155842,0.7807639,0.18382977
9,0.22735392,9,0.46217716,0.95283914,0.760219,0.12788999
10,0.3391507,10,0.48248768,0.6610471,0.55606943,0.26866674
11,0.23716879,11,0.71929514,0.9837357,0.8285599,0.1333391
12,0.2361373,12,0.66365933,0.7706619,0.5886475,0.16257937
13,0.22013746,13,0.7515731,0.8560335,0.7101022,0.10240875
14,0.2953208,14,0.5879788,1.188448,0.893719,0.26356593
15,0.2010809,15,0.2919682,1.0004385,0.75570285,0.17399706
16,0.27257842,16,0.60931814,1.4373424,1.5434577,0.21291003
17,0.28616175,17,0.7127314,0.9700387,0.7601149,0.21112213
18,0.26446033,18,0.7274595,1.1609735,0.8569591,0.13581757
19,0.25892642,19,0.69705033,0.8437875,0.66548127,0.1830329
20,0.39470807,20,0.76185715,0.922443,0.6887025,0.26168
21,0.23687662,21,0.6881122,0.9596886,0.75980693,0.13888174
22,0.25405815,22,0.54648024,1.1679648,0.7189435,0.1521996
23,0.27998003,23,0.7671608,0.97839427,1.0083423,0.18248622
