,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.2128046,0,0.7198651,1.424647,0.8542532
1,0.8005505,1,0.2730537,2.6884356,0.8166383
2,0.72828186,2,0.64706874,2.8777144,0.90095806
3,0.52632296,3,0.57913953,2.0742338,0.8391615
4,0.77200234,4,0.16685419,2.8701124,0.7972425
5,0.692491,5,0.7361222,2.22468,0.88507634
6,0.24240705,6,0.18383929,2.6373487,0.8645043
7,0.49276868,7,0.6188886,5.7257147,0.8752151
8,0.7345044,8,0.3728327,5.1697884,0.8846144
9,0.7715537,9,0.28767946,6.7453847,0.8030269
10,0.84391904,10,0.23739779,4.332984,0.89780885
11,0.70846075,11,0.3676337,6.496685,0.8079365
12,0.47468054,12,0.6114839,6.118386,0.796564
13,0.5509111,13,0.38089716,6.621108,0.8770253
14,0.33449298,14,0.5667039,2.5336976,0.865214
15,0.79969597,15,0.5872565,1.5103786,0.9062581
16,0.56404895,16,0.3457569,7.2501583,0.8547862
17,0.57359177,17,0.75710315,2.0549047,0.8289478
18,0.47245353,18,0.8463845,6.574792,0.8926012
19,0.8255354,19,0.121204846,3.3197398,0.88591963
20,0.32764807,20,0.70512027,1.6818742,0.88553566
21,0.0450548,21,0.048543632,2.4888754,0.85316014
22,0.12591816,22,0.4573039,6.309179,0.88468766
23,0.2772137,23,0.49807134,1.0379139,0.8780558
24,0.75980896,24,0.36704475,5.9936757,0.87012404
25,0.7674619,25,0.9057685,5.716589,0.86901283
26,0.47310278,26,0.03279464,4.4480557,0.8271936
27,0.63705397,27,0.24675092,3.8833451,0.8395919
28,0.7489375,28,0.3649427,4.944335,0.86625427
29,0.13601957,29,0.30505732,4.992154,0.88198555
30,0.2708474,30,0.12640506,5.6010137,0.8340506
31,0.4443009,31,0.8003094,4.737728,0.87437916
32,0.54493463,32,0.819111,6.306209,0.80309165
33,0.097530924,33,0.2639049,3.7546306,0.8477592
34,0.1292553,34,0.65718764,6.843639,0.82826465
35,0.31581032,35,0.6692044,1.5074956,0.8901322
36,0.47776204,36,0.5478937,1.9735361,0.8808845
37,0.61440027,37,0.7479345,2.0289845,0.8802483
38,0.16331753,38,0.9272203,6.847415,0.8304396
39,0.29603863,39,0.54287815,2.4160955,0.88302505
40,0.7584297,40,0.4657234,5.300111,0.8834557
41,0.13904308,41,0.6528952,1.4173623,0.8664457
42,0.766655,42,0.695964,3.6177466,0.8312347
43,0.81282115,43,0.16899592,2.5318696,0.8501436
44,0.5225181,44,0.4948893,2.034994,0.8827196
45,0.74071467,45,0.226385,2.3548472,0.8821903
46,0.78037804,46,0.20440437,4.7867785,0.881643
47,0.75664186,47,0.75302213,6.343676,0.8936114
48,0.20689945,48,0.06351243,3.1623197,0.8666184
49,0.7151614,49,0.31665772,4.248974,0.88707274
50,0.45236644,50,0.2825421,2.979302,0.88647044
51,0.82087404,51,0.058908563,2.8254368,0.8806617
52,0.4929357,52,0.10754938,3.8411133,0.8867218
53,0.328936,53,0.55585766,6.674993,0.8232171
54,0.6547954,54,0.27555376,2.484366,0.88149333
55,0.09994865,55,0.55582434,3.955539,0.8914283
56,0.3007091,56,0.64998025,5.235535,0.8721953
57,0.32041264,57,0.7272483,6.3720293,0.8243621
