,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.33069465,0,0.52456176,1.6954552,2.0864305,0.45291615
1,0.39292213,1,0.57169497,2.322418,2.8214219,0.55715394
2,0.28481787,2,0.7063419,0.920105,0.74120265,0.20199032
3,0.46153772,3,0.24034193,0.8213401,0.631527,0.6563015
4,0.42405513,4,0.5847376,1.1255393,1.203573,0.7228435
5,0.23129834,5,0.39506513,2.0738351,0.928434,0.31229997
6,0.30169538,6,0.57183737,1.87685,1.7457217,0.4304237
7,0.26935863,7,0.68519884,0.91359514,0.6828794,0.14678413
8,0.30499917,8,0.4896995,1.5114061,1.9633819,0.6050572
9,0.2566849,9,0.54271585,1.966388,1.0930673,0.24701232
10,0.43211114,10,0.534603,1.883973,2.9103706,0.62253773
11,0.38036388,11,0.54492766,1.6228373,2.0624912,0.5645111
12,0.34870905,12,0.48194683,1.8896476,2.3728638,0.49990684
13,0.25979692,13,0.6097546,2.1318047,2.3615372,0.6024159
14,0.40380836,14,0.41611212,1.3189651,1.020079,0.39496318
15,0.40524116,15,0.64560103,1.8726783,1.3742906,0.2305598
16,0.33689758,16,0.377746,1.7264467,1.0415112,0.5280044
17,0.29403672,17,0.6289476,1.221075,1.1094688,0.45633563
18,0.6129473,18,0.66987425,3.0038013,1.6041458,0.63791007
19,0.25541773,19,0.5752082,1.1537863,0.93292725,0.18646234
20,0.2919346,20,0.4332397,0.7715684,0.5137024,0.38990867
21,0.20361713,21,0.5856852,1.4888443,0.9954242,0.118646376
22,0.31866863,22,0.50302976,1.7799281,0.99982864,0.70366687
23,0.36483344,23,0.6519409,1.4508126,2.541276,0.5992881
24,0.21421584,24,0.65519464,1.0856516,0.94215614,0.10983542
25,0.46195087,25,0.5179419,1.720978,2.2393534,0.60891116
26,0.31873095,26,0.62788224,0.72489893,0.57514924,0.26976386
27,0.26181355,27,0.59090054,2.1845257,3.6962411,0.41913489
28,0.37085825,28,0.641707,0.7998889,0.66413146,0.2824322
29,0.26745382,29,0.560319,1.4379492,0.8478721,0.25907418
30,0.4054754,30,0.54636645,1.8459778,0.92154706,0.4004594
31,0.19345853,31,0.4785368,1.2621062,0.8541556,0.11112301
32,0.24143215,32,0.6707214,0.97887486,0.8542635,0.20547587
33,0.4086455,33,0.5882805,1.5380392,1.1612908,0.5754375
34,0.21775483,34,0.65329266,0.7358372,0.53628004,0.109846786
35,0.5479106,35,0.5874096,1.7035664,0.77704674,0.8332174
36,0.24189618,36,0.6172331,0.99586254,0.7246221,0.25238243
37,0.4865652,37,0.4738837,1.2289878,0.9766262,0.56817764
38,0.51602364,38,0.49055633,1.0761358,0.90122443,0.73227614
39,0.23703401,39,0.33470073,1.5709597,0.8120385,0.31764618
40,0.5367424,40,0.69393045,0.96516234,0.6481956,0.36730304
41,0.20394892,41,0.64509606,0.90605634,0.6821854,0.13988893
42,0.39276364,42,0.4407108,1.0399904,0.7947709,0.59789455
43,0.38394412,43,0.66566575,2.2537909,2.207,0.4603771
44,0.22979651,44,0.59564906,0.94797283,0.7806394,0.1352936
45,0.42956442,45,0.6520625,1.5057253,1.1539241,0.25722674
46,0.3450528,46,0.5598874,1.271252,1.501957,0.49725544
47,0.31085825,47,0.51036924,1.749788,1.788395,0.68781
48,0.39280707,48,0.68325454,1.6019893,0.8809437,0.46210128
49,0.29253027,49,0.51583713,1.4846205,1.2450562,0.18564247
50,0.36522394,50,0.63743144,1.4445016,1.3839576,0.4648218
51,0.23200458,51,0.6607781,0.84433234,0.67484,0.13275401
52,0.25220287,52,0.5992067,1.5746206,2.0345843,0.2051974
53,0.26047564,53,0.60399985,1.2440908,0.9079948,0.15225627
54,0.3939458,54,0.66645163,1.1276573,0.98725325,0.7451559
55,0.20908344,55,0.6599041,1.2763488,1.085963,0.12965026
56,0.30994534,56,0.596901,2.0158122,1.8035103,0.72071487
57,0.5642282,57,0.39223152,2.2349691,0.9448425,0.71705115
58,0.44016266,58,0.66802776,2.3442245,2.2218394,0.45475593
59,0.34979156,59,0.40893307,1.4379637,2.150577,0.72871
60,0.27360407,60,0.64031273,1.1444285,1.05997,0.1607123
61,0.28018138,61,0.47574311,2.6640053,1.4629252,0.42415679
62,0.2887168,62,0.7198706,0.92227244,1.0923408,0.25510743
63,0.30526873,63,0.64772666,1.107373,0.9580583,0.39656782
64,0.32320154,64,0.5216761,2.5712643,1.2058285,0.7564516
65,0.34183255,65,0.69873047,1.1737069,1.0513642,0.1677941
66,0.52521545,66,0.50204986,2.0007415,2.442022,0.75583047
67,0.49126142,67,0.5197634,2.020577,1.4933801,0.7852231
68,0.22713776,68,0.53660595,1.5700003,1.1129931,0.1853707
69,0.26141223,69,0.5113388,0.8220495,0.6661853,0.18283667
70,0.41149792,70,0.6545294,1.6023755,1.6449324,0.4283039
71,0.41652808,71,0.72242916,0.9302866,0.92794424,0.41254258
72,0.3127555,72,0.7664462,1.3398536,2.2272637,0.22486953
73,0.33515826,73,0.60661155,1.2671372,1.3922006,0.7958512
74,0.42746016,74,0.5114295,2.2543707,2.454703,0.5662747
75,0.21887635,75,0.7453817,1.1900988,1.0349175,0.13786618
76,0.3248549,76,0.46221763,1.1885126,1.0194887,0.67551136
77,0.26777872,77,0.7752799,1.1977097,3.3611786,0.1912669
78,0.3225885,78,0.61725044,1.1077839,0.8375364,0.16668831
79,0.20179854,79,0.7040404,1.324226,0.95513844,0.10096461
80,0.31312937,80,0.52267927,1.8006738,0.9732721,0.7231791
81,0.27907166,81,0.73794264,1.7059804,3.4428136,0.17252223
82,0.25865453,82,0.7089323,0.62404186,0.5367843,0.12548645
83,0.30697754,83,0.73113555,1.198999,1.6477195,0.2475755
84,0.24185227,84,0.6649108,0.667197,0.541221,0.1299939
85,0.20632571,85,0.61977684,1.5505842,0.88680375,0.14908743
86,0.39212376,86,0.603573,1.0425837,0.84399426,0.25583592
87,0.411844,87,0.5322246,1.8615311,2.8077195,0.35368732
88,0.38002694,88,0.44864017,1.1150448,0.85597277,0.7449197
89,0.27944952,89,0.7070608,0.6434643,0.56643015,0.14574026
