,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.33490452,0,0.55402285,1.8656425,2.1766875,0.44013458
1,0.39707777,1,0.5858323,2.4608219,2.9064262,0.56810546
2,0.27878067,2,0.7018931,1.1051806,0.883512,0.21246728
3,0.47542793,3,0.30664852,0.9667876,0.7730478,0.67468953
4,0.4149271,4,0.60743344,1.3122488,1.2302815,0.6919973
5,0.27156946,5,0.4293497,2.054264,1.037826,0.29863095
6,0.32434177,6,0.58903843,1.9120141,1.7913052,0.42194536
7,0.28127843,7,0.68219864,1.0695186,0.86423206,0.17174335
8,0.32075104,8,0.54184693,1.7570052,2.075655,0.58679515
9,0.2838782,9,0.5737262,1.913762,1.2381629,0.25913322
10,0.44384328,10,0.5594179,2.0900884,3.0847344,0.60773957
11,0.3634796,11,0.561831,1.811729,2.0473647,0.5435501
12,0.36315826,12,0.5119458,2.0521362,2.5280452,0.4759514
13,0.29750493,13,0.62726307,2.2110753,2.5156052,0.5853828
14,0.3957364,14,0.48034027,1.5414543,1.05837,0.4264962
15,0.38116816,15,0.6590524,1.9416531,1.4301778,0.2607703
16,0.36671478,16,0.43112904,1.8399749,1.1834449,0.5067885
17,0.30581424,17,0.6312753,1.3864232,1.1514033,0.41005725
18,0.57464516,18,0.66143537,2.8974376,1.721863,0.66570556
19,0.27628437,19,0.60177374,1.2667795,1.0623252,0.18710399
20,0.2990303,20,0.5103436,0.9380671,0.6713386,0.35445666
21,0.22787397,21,0.6034451,1.6082165,1.0689625,0.14361261
22,0.33184358,22,0.53797597,1.8548012,1.1054425,0.6937455
23,0.36145735,23,0.64490783,1.6414797,2.5246737,0.56054056
24,0.23317678,24,0.65989476,1.2136277,1.0542145,0.1422446
25,0.46256286,25,0.5575177,1.9869788,2.2107065,0.60183525
26,0.30945635,26,0.63100314,0.8939317,0.72012806,0.25417846
27,0.2875085,27,0.5936766,2.140676,3.7699912,0.41339332
28,0.354997,28,0.6433189,0.97706705,0.78804004,0.2685335
29,0.27608326,29,0.5768755,1.5026523,0.9438919,0.26528272
30,0.39530894,30,0.5635532,1.851583,1.0580066,0.40444818
31,0.22848208,31,0.5372373,1.3469985,0.9685767,0.13504934
32,0.25955275,32,0.68183035,1.1676394,0.9415504,0.21653523
33,0.403056,33,0.6043835,1.6288968,1.2470344,0.5495038
34,0.23865817,34,0.6742733,0.91508996,0.7013013,0.12774591
35,0.52635694,35,0.5959807,1.745563,0.9279031,0.8228275
36,0.25079924,36,0.63150537,1.1930717,0.84835833,0.22620787
37,0.46325943,37,0.51968914,1.4041693,1.0734043,0.5652633
38,0.48551098,38,0.52634203,1.1864456,0.9734642,0.71531457
39,0.26671302,39,0.4014516,1.7083981,0.9806476,0.32043573
40,0.48955238,40,0.68506753,1.1105326,0.7722097,0.34391266
41,0.22947818,41,0.64230347,1.1139582,0.79434055,0.1618812
42,0.37921202,42,0.4984538,1.192867,0.939499,0.5804718
43,0.37242877,43,0.65959543,2.3243234,2.1814737,0.4487543
44,0.24647568,44,0.6162937,1.1551987,0.8732607,0.16061215
45,0.41184545,45,0.66140175,1.5747603,1.3094537,0.27978748
46,0.343511,46,0.59020704,1.5127358,1.488522,0.45889965
47,0.32947767,47,0.537307,1.8729653,1.7937154,0.6554991
48,0.3999314,48,0.67690367,1.6494138,0.99764067,0.448781
49,0.31143534,49,0.5402421,1.5329411,1.327564,0.20696765
50,0.34935418,50,0.6386228,1.5670291,1.443986,0.44221923
51,0.2535942,51,0.6683202,0.99351585,0.8219037,0.15877306
