,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight,inferred repetition,true repetition
174,0.514007,0.9985418,174,0.7168302,0.7539047,3.5170977,2.2675238,3.001442,3.8020513,0.36297885,0.073165
175,0.3805899,0.33024383,175,0.7961166,0.9607045,1.6882225,1.4370768,3.2186112,3.8266263,0.52738297,0.6309132
176,0.66609836,0.81483024,176,0.45644125,0.50080895,2.281942,1.320837,1.0369685,1.5509251,0.7967346,0.9292981
177,0.56425595,0.8736776,177,0.59343874,0.49719816,1.4000349,1.1526943,0.7827727,0.28613448,0.36422968,0.11314553
178,0.39825147,0.34882027,178,0.090593256,0.11876953,3.3447535,4.809498,4.269235,5.6459093,0.5490371,0.08882123
179,0.56306833,0.86483186,179,0.17971787,0.18012112,3.8787818,4.1308937,3.835165,2.1998885,0.48862526,0.9082688
180,0.2273478,0.044085383,180,0.576997,0.5620047,1.826972,3.8879533,5.0381436,4.9406013,0.11672539,0.04524082
181,0.4069081,0.41979396,181,0.8010044,0.9919577,1.9634995,5.6957383,3.6152282,5.5320134,0.22974265,0.027024567
182,0.36188278,0.21089762,182,0.29598504,0.22557783,3.0307443,2.7569804,2.1278982,0.010961652,0.6053153,0.936624
183,0.3870361,0.29821205,183,0.5128578,0.58991927,2.564573,3.8996105,4.7564006,5.865347,0.25771123,0.17144537
184,0.40016207,0.8128421,184,0.78455186,0.9429277,1.9579936,2.1407862,2.3105917,5.147317,0.515752,0.22368872
185,0.28153908,0.13563019,185,0.6078473,0.47816396,1.2025385,0.48938835,1.3368616,1.6349655,0.20097578,0.44800955
186,0.3793735,0.63910764,186,0.34268147,0.28970265,1.6180923,0.40775836,3.0847726,3.1910653,0.49008283,0.36697286
187,0.40147197,0.52917975,187,0.6069084,0.6095504,1.6514007,1.0551374,2.6290689,2.9089873,0.22271214,0.13336074
