,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.5884573,0,0.1916196,4.3021603
1,0.14278735,1,0.28377086,2.6706054
2,0.6850458,2,0.40074614,2.0861168
3,0.0829199,3,0.3695818,3.970249
4,0.5042384,4,0.12415239,1.5715451
5,0.45728406,5,0.13878474,2.3847895
6,0.47351408,6,0.14838499,1.8767383
7,0.12693472,7,0.30191937,4.1276093
8,0.26506007,8,0.1704306,4.3453913
9,0.24336857,9,0.12291771,2.7213109
10,0.63526875,10,0.4337729,2.1979141
11,0.63843405,11,0.17189349,2.0121171
12,0.22191636,12,0.16227093,2.6085792
13,0.6600695,13,0.32809615,7.614505
14,0.4587275,14,0.18950659,2.8297358
