,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.5933076,0,0.20470478,4.1738195
1,0.1763776,1,0.29174817,2.6377823
2,0.68705946,2,0.49056503,2.3199089
3,0.15274808,3,0.40769976,4.0491586
4,0.53039175,4,0.21011187,1.9311914
5,0.47407714,5,0.1877258,2.550929
6,0.46862155,6,0.17916058,2.091702
7,0.16400579,7,0.31855214,4.1958447
8,0.26137418,8,0.18586402,4.2808104
9,0.2348035,9,0.17637442,2.7807374
10,0.6479007,10,0.52812034,2.3750792
11,0.6438091,11,0.20559229,2.2340147
12,0.23562774,12,0.18763807,2.6301167
13,0.6605218,13,0.31893396,7.414274
14,0.4563912,14,0.20352362,2.8660972
