,policy rate,reward rate,dec temp,subject
0,0.44459698,0.18907139,3.89755,0
1,0.19974895,0.23594087,2.2014573,1
2,0.6522539,0.23547903,1.2043251,2
3,0.047580834,0.23012908,2.937553,3
4,0.47346026,0.07358104,1.1239179,4
5,0.47467825,0.04779356,2.6474705,5
6,0.39133036,0.053475656,1.056674,6
7,0.07759221,0.30331624,4.2095704,7
8,0.2615719,0.18788178,2.7953172,8
9,0.2468644,0.10020495,1.7895577,9
10,0.6899233,0.2872886,0.7978982,10
11,0.6821084,0.23161654,2.2413907,11
12,0.27740213,0.1478008,1.7288909,12
13,0.58659345,0.31608853,7.9294147,13
14,0.669682,0.20231637,2.9305208,14
15,0.81324023,0.18902142,4.447977,0
16,0.061514217,0.31630132,3.2536736,1
17,0.6429408,0.2331,1.3068583,2
18,0.031776067,0.19810075,3.7971954,3
19,0.88801116,0.16931473,1.8812034,4
20,0.29501534,0.08245598,1.8614771,5
21,0.2464653,0.12241902,1.5425165,6
22,0.07037621,0.36298138,4.092752,7
23,0.25918564,0.13752285,4.5661774,8
24,0.27384588,0.10242915,2.2865825,9
25,0.7608431,0.3905775,1.7979698,10
26,0.59166014,0.13435562,1.7235057,11
27,0.16343455,0.19446918,2.0127752,12
28,0.8156893,0.2700291,6.822061,13
29,0.2756332,0.1903992,3.7734985,14
30,0.66001654,0.18629912,4.49111,0
31,0.19464016,0.26245046,1.4811053,1
32,0.6354689,0.29309306,2.6842806,2
33,0.042353332,0.1970755,3.5376606,3
34,0.8483894,0.056301523,0.7246268,4
35,0.54580736,0.14134373,2.643614,5
36,0.53408843,0.07820832,1.6367855,6
37,0.15592259,0.34252256,3.4246821,7
38,0.21616118,0.13546917,4.0715075,8
39,0.19148406,0.082565665,1.9932232,9
40,0.8162678,0.5169759,2.4349537,10
41,0.39247924,0.12768963,1.721242,11
42,0.2864488,0.1169048,2.8276298,12
43,0.5279403,0.3637052,7.773267,13
44,0.3420104,0.23719001,2.255609,14
45,0.6230414,0.24590276,3.7113194,0
46,0.20466775,0.23271368,2.7512195,1
47,0.78929067,0.329791,1.320156,2
48,0.02550203,0.41146517,3.9262154,3
49,0.1703295,0.20218779,1.1309433,4
50,0.42956725,0.095168255,1.56031,5
51,0.5159586,0.09204716,2.0269318,6
52,0.09558314,0.19722894,4.676146,7
53,0.22784704,0.17377092,3.734412,8
54,0.24319588,0.15213574,3.1002183,9
55,0.7147349,0.23943566,3.228953,10
56,0.5348362,0.082632676,1.8598222,11
57,0.23610361,0.1415256,2.5828872,12
58,0.843313,0.3327781,7.344325,13
59,0.43714023,0.13048458,2.8567708,14
60,0.6119615,0.24124756,3.7146926,0
