,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.60863423,0,0.1909077,4.198184
1,0.13913272,1,0.26792148,2.6394818
2,0.68938416,2,0.35368308,1.9923736
3,0.052947633,3,0.34568164,3.900254
4,0.51205224,4,0.11314615,1.490781
5,0.46074829,5,0.11863518,2.385709
6,0.45679444,6,0.13975312,1.8241847
7,0.11028707,7,0.29467285,4.12743
8,0.2628784,8,0.16669673,4.388922
9,0.2460439,9,0.11481248,2.5792005
10,0.6694455,10,0.38195014,2.1473966
11,0.63806677,11,0.15898496,1.9723679
12,0.23536019,12,0.15928535,2.6375372
13,0.6721378,13,0.32343566,7.44994
14,0.4441024,14,0.1897357,2.8800068
