,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.61590403,0,0.18868989,4.1742845
1,0.12624139,1,0.26033568,2.6160522
2,0.71694064,2,0.3078139,1.8855288
3,0.026404392,3,0.2661885,3.7562788
4,0.5082899,4,0.12421505,1.4719144
5,0.45565584,5,0.12204918,2.3652544
6,0.47072768,6,0.1428807,1.8644445
7,0.101715215,7,0.28496182,4.0992527
8,0.2560578,8,0.16609684,4.294336
9,0.24088559,9,0.11962136,2.6700928
10,0.66921186,10,0.31334272,1.998465
11,0.6550117,11,0.16316909,1.9569253
12,0.22297738,12,0.15968932,2.6675453
13,0.7004553,13,0.31013873,7.30911
14,0.45739287,14,0.18763317,2.880536
