,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.379075,0,0.30884254,4.794824,0.9333268
1,0.103160284,1,0.1507425,3.1371734,0.9253474
2,0.1010419,2,0.08615837,3.9162147,0.927185
3,0.24065456,3,0.1537356,3.5139813,0.9294559
4,0.1156725,4,0.08731893,4.189269,0.93030506
5,0.041418068,5,0.15643367,2.3705642,0.92213184
6,0.0138379345,6,0.33491236,3.5190678,0.92317337
7,0.5965618,7,0.11721713,4.24017,0.9270448
8,0.39116904,8,0.67515993,2.150353,0.93079215
9,0.6213259,9,0.52729756,2.242181,0.9139769
10,0.33097833,10,0.3840542,3.7038229,0.9299207
11,0.64729357,11,0.51739615,1.6548185,0.92913747
12,0.80279064,12,0.47377095,3.6029134,0.93250483
13,0.72229636,13,0.7693301,2.3237064,0.9075045
14,0.75790066,14,0.6183125,3.6190422,0.9244862
15,0.6337972,15,0.7695238,1.7383333,0.9119358
16,0.02200282,16,0.10482315,3.9879854,0.9118334
17,0.691389,17,0.5891047,3.2083032,0.9305935
18,0.3355658,18,0.19578683,3.9668965,0.91764414
19,0.30991563,19,0.60366756,3.248975,0.93375635
20,0.14630732,20,0.19322702,3.5827963,0.9305279
21,0.23456079,21,0.20684391,6.6683035,0.93061393
22,0.026182838,22,0.07534851,2.6757183,0.9255225
23,0.1414514,23,0.3022806,1.2948353,0.93571997
24,0.25047013,24,0.17117651,3.7904148,0.93457794
25,0.22902068,25,0.21431561,5.1511145,0.9342013
26,0.018173669,26,0.15778376,3.8752763,0.91212976
27,0.7302635,27,0.078357734,3.7833178,0.9272368
28,0.35817847,28,0.39741328,5.406232,0.93080384
29,0.13484156,29,0.008730204,6.917597,0.92371225
30,0.06810724,30,0.048791327,5.9231353,0.92958295
31,0.6568889,31,0.8865351,3.300153,0.91668683
32,0.09736827,32,0.05889377,6.69735,0.9289497
33,0.6329953,33,0.5087373,4.919213,0.93499905
34,0.6065493,34,0.46133003,3.1728477,0.92046654
35,0.36557776,35,0.29787555,4.895228,0.91438127
36,0.015054085,36,0.3049201,1.3400165,0.91956764
37,0.019357972,37,0.050301306,2.232051,0.9209922
38,0.073370256,38,0.074146666,3.0088496,0.9272019
39,0.09129182,39,0.19578868,2.5913765,0.93032694
40,0.8449352,40,0.5672741,5.3624773,0.93145823
41,0.036145177,41,0.15610266,1.1629282,0.9229881
42,0.66652626,42,0.38775092,2.5419834,0.91617906
43,0.40683934,43,0.55566114,3.9796715,0.9328578
44,0.05483896,44,0.056987666,2.970554,0.92532724
45,0.4232068,45,0.44075647,2.6611416,0.9239733
46,0.05343937,46,0.05092907,5.1662245,0.91357625
47,0.52403563,47,0.509451,2.860366,0.9147097
48,0.6276194,48,0.5442852,3.1657314,0.9363785
49,0.21071053,49,0.17533638,3.0656006,0.9305545
50,0.014816953,50,0.48941925,1.9291531,0.91630507
51,0.5601976,51,0.36720207,3.4682496,0.92883885
52,0.033751473,52,0.3302588,0.89683926,0.9191805
53,0.2903387,53,0.09901964,4.4577684,0.9290658
54,0.033883378,54,0.06508026,2.3969622,0.9199465
55,0.12972696,55,0.15564503,5.698642,0.93314195
56,0.026765525,56,0.007970778,5.367952,0.9222328
57,0.36782092,57,0.06013643,6.5900664,0.93024856
58,0.64430434,58,0.40391666,1.7675573,0.92499304
59,0.24978514,59,0.44980285,2.7414758,0.9323707
60,0.17478244,60,0.22662234,4.250456,0.9348507
61,0.19697413,61,0.29203206,1.9044763,0.93279725
62,0.360993,62,0.26593006,3.095909,0.93519473
63,0.02565484,63,0.06659188,2.9075136,0.91390854
64,0.2627732,64,0.22469653,4.33943,0.923917
65,0.33044058,65,0.36194378,2.8388598,0.93095136
66,0.6482346,66,0.29870704,7.0195804,0.9160902
67,0.423967,67,0.09297979,4.521909,0.9338827
68,0.23589481,68,0.3892089,3.862728,0.9326511
69,0.42202455,69,0.2930393,1.8280761,0.93597084
