,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.36791033,0,0.29904723,4.6435237,0.8624736
1,0.103390336,1,0.15748109,3.243057,0.8536994
2,0.10608597,2,0.15380666,3.1240597,0.8636969
3,0.23100168,3,0.15722132,3.5496082,0.85278714
4,0.118042685,4,0.11320513,4.699102,0.85563076
5,0.064649,5,0.1702624,2.543471,0.8566719
6,0.0617787,6,0.42566094,3.5915225,0.8642083
7,0.55118126,7,0.16236101,4.2088966,0.85893995
8,0.3592003,8,0.6596653,2.1640658,0.8635066
9,0.5592066,9,0.5726767,2.3791666,0.80242395
10,0.32359907,10,0.38823852,3.6848466,0.86318904
11,0.60470945,11,0.5671786,1.789548,0.8565232
12,0.7500787,12,0.48879567,3.6010072,0.86425304
13,0.67671275,13,0.71688527,2.280166,0.7924711
14,0.70130515,14,0.5976404,3.5598178,0.8514484
15,0.59329206,15,0.7342267,1.8836749,0.8159459
16,0.06291503,16,0.29918715,2.8835475,0.85531324
17,0.640798,17,0.58627856,3.1639025,0.85700697
18,0.33036208,18,0.19361639,3.9797099,0.79722756
19,0.30766517,19,0.5980093,3.2800348,0.8674286
20,0.141824,20,0.19397391,3.498546,0.8573191
21,0.22596787,21,0.20782648,6.767386,0.85230297
22,0.06003735,22,0.2668623,2.2697873,0.8668545
23,0.14117049,23,0.4341463,1.6334287,0.8644182
24,0.2453671,24,0.18177252,3.7220514,0.86695105
25,0.22073783,25,0.21360694,5.0991826,0.8650654
26,0.07466724,26,0.26141787,3.344378,0.8609505
27,0.6838488,27,0.10913013,3.6864405,0.8653432
28,0.33381698,28,0.37787592,5.5137177,0.85788536
29,0.11535455,29,0.25758564,3.7493184,0.8488723
30,0.08094015,30,0.13039665,3.668638,0.86595845
31,0.6084627,31,0.79927236,2.9896023,0.8127604
32,0.10107536,32,0.090752475,5.56382,0.85587937
33,0.6019121,33,0.5037863,4.827425,0.8767296
34,0.5638136,34,0.44841376,3.2462955,0.84892255
35,0.350748,35,0.29835534,4.881273,0.8149938
36,0.06771245,36,0.31739843,1.5941052,0.86338377
37,0.06864553,37,0.19447458,2.2988024,0.8605582
38,0.08118947,38,0.14025496,2.5080073,0.86431473
39,0.09751897,39,0.1931661,2.6364062,0.8653873
40,0.78863674,40,0.57109267,5.3329363,0.8527854
41,0.06601689,41,0.49880415,1.372133,0.86430883
42,0.625514,42,0.3999114,2.6117423,0.8034746
43,0.37334162,43,0.569766,3.9456937,0.8683751
44,0.071781054,44,0.2153974,2.491997,0.85414946
45,0.4115392,45,0.46602687,2.642496,0.8441207
46,0.07042582,46,0.31461933,3.3044248,0.857776
47,0.4838827,47,0.51077825,2.8375401,0.796411
48,0.56805414,48,0.5736419,3.1468835,0.877736
49,0.20047742,49,0.1815169,2.9375572,0.8587515
50,0.059202198,50,0.57255185,1.9384282,0.8547957
51,0.5155091,51,0.3619696,3.3933008,0.85136276
52,0.06267803,52,0.33489752,1.3478403,0.8664884
53,0.2809145,53,0.10581567,4.4381747,0.8531604
54,0.06504912,54,0.24657682,2.2598002,0.86957693
55,0.12965472,55,0.15361603,5.6351743,0.86360323
56,0.060655814,56,0.20626783,3.6942055,0.8613207
57,0.29299378,57,0.1669495,5.914843,0.8563848
58,0.6110966,58,0.42505088,1.8728619,0.83632874
59,0.23245093,59,0.44209883,2.6830733,0.8551814
60,0.17037097,60,0.22829393,4.2018576,0.8637257
61,0.19259137,61,0.30161256,2.0325084,0.8654725
62,0.34778875,62,0.28040865,3.1688,0.8592127
63,0.07753697,63,0.2743072,2.801379,0.8475961
64,0.25548562,64,0.2265613,4.4384937,0.8402179
65,0.32637674,65,0.35450292,2.8447428,0.8607577
66,0.5888938,66,0.30351445,7.0890136,0.80826217
67,0.40896598,67,0.11926024,4.5540714,0.8644696
68,0.22634582,68,0.38856393,3.9783144,0.8617206
69,0.41760778,69,0.31419495,2.020245,0.8730265
70,0.11341736,70,0.20797424,1.5732172,0.8678158
