,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.27699944,0,0.6473454,1.4342363,1.0471534
1,0.2692519,1,0.3620107,1.5379084,1.2039247
2,0.2670204,2,0.7232826,0.9626461,0.75667787
3,0.27062553,3,0.70455235,0.93422014,0.78354245
4,0.23884653,4,0.6514457,0.9867063,0.78344935
5,0.26543945,5,0.6936063,1.1784127,0.94617414
6,0.3022337,6,0.60899866,1.0421603,0.84662724
7,0.24643625,7,0.71142685,1.1693244,0.8632186
8,0.29349998,8,0.6922193,1.2159414,0.93450177
9,0.29790705,9,0.69763607,1.3423089,0.8917307
10,0.3092136,10,0.63441455,1.0669456,1.024448
11,0.29359618,11,0.6108139,0.9510914,0.77863926
12,0.27214476,12,0.69661665,0.9867958,0.8581387
13,0.31241533,13,0.629278,1.2605588,1.13935
14,0.2848236,14,0.67787796,1.1872731,0.9091289
15,0.3037631,15,0.7326114,0.99500203,0.8041874
16,0.26788366,16,0.6982874,1.213206,0.89448833
17,0.27773845,17,0.71258855,1.0072353,0.857166
18,0.265471,18,0.6331122,1.2493451,0.9735237
19,0.2711745,19,0.7287238,1.1245775,0.8195691
20,0.3243996,20,0.69560814,1.4773428,1.0271512
21,0.2702017,21,0.6174751,1.5778987,1.2972186
22,0.26484314,22,0.6844882,1.0713482,0.8596709
23,0.28223327,23,0.6964627,1.0504853,0.81730616
24,0.26757458,24,0.61330384,0.9126408,0.75479114
25,0.23786812,25,0.68581903,0.87142664,0.7590945
26,0.24820685,26,0.57230586,1.0920464,0.84864336
27,0.26006615,27,0.6702064,1.254688,1.0668782
28,0.29449895,28,0.6795795,1.032754,0.865723
29,0.24550791,29,0.6821394,1.1851338,0.9047652
30,0.2652636,30,0.68456614,0.9496571,0.7308127
31,0.2951466,31,0.64541394,1.0247643,0.7884783
32,0.40358043,32,0.62105596,1.1570481,0.7940208
33,0.30684057,33,0.6866327,1.2071677,0.8251695
34,0.25754303,34,0.716143,0.9636427,0.8132924
35,0.27867907,35,0.63865554,0.9127075,0.77750665
36,0.25915647,36,0.6412858,1.209323,0.92525
37,0.29967314,37,0.7064922,0.93518883,0.718779
38,0.28705823,38,0.7160892,0.9296761,0.7750272
39,0.2768719,39,0.6386881,1.0977564,0.8237829
40,0.25206926,40,0.727746,1.191322,1.0275075
41,0.2735421,41,0.6344023,0.92451864,0.7274404
42,0.30706957,42,0.6774278,1.152545,0.920571
43,0.27570063,43,0.70281947,0.93282074,0.7686566
44,0.30673683,44,0.67527354,1.1519307,0.82657707
45,0.28831184,45,0.5630122,1.5416968,1.1343069
46,0.26713276,46,0.7072329,0.8526249,0.7100859
47,0.25444943,47,0.7185463,1.376718,1.1543008
48,0.28121382,48,0.68237317,1.1832308,1.011921
49,0.32136443,49,0.6761122,1.0650238,0.8890995
50,0.3255381,50,0.71712697,1.1126055,0.82326955
51,0.28366444,51,0.6422344,1.2681919,0.981605
52,0.225734,52,0.669653,1.3707508,1.0993105
53,0.26674992,53,0.6840975,1.0433939,0.81749064
54,0.25723347,54,0.65942407,0.9371341,0.7307688
55,0.28761303,55,0.72633034,1.0967021,0.8363722
56,0.24870239,56,0.70281816,1.0455397,0.8681858
57,0.2786753,57,0.6294877,1.2571355,1.0558993
58,0.25067994,58,0.49137297,2.085063,1.3291925
59,0.5403847,59,0.5217417,0.9735117,0.72578406
60,0.24430124,60,0.7049493,1.0380723,0.8229422
61,0.2611829,61,0.5946443,0.9467666,0.72194225
62,0.4291814,62,0.61812407,1.5134723,1.0356615
63,0.29104707,63,0.49651518,1.6297104,1.0881128
64,0.24883346,64,0.71447945,1.1607852,0.7975086
65,0.2712677,65,0.62877786,1.1974217,0.95005393
66,0.28441465,66,0.690475,1.0522596,0.8959584
67,0.26458427,67,0.69247454,1.1583513,0.8268324
68,0.24951953,68,0.7162518,0.8661856,0.7346577
69,0.32157174,69,0.7081303,1.3137147,1.053761
70,0.27847457,70,0.6934761,1.1315649,0.8722668
71,0.34818634,71,0.7055243,1.0835162,0.8325664
72,0.4240901,72,0.5624477,1.1939545,0.8103196
73,0.31616893,73,0.67881566,0.99135244,0.87219614
74,0.25457677,74,0.6480996,0.8358745,0.72760826
75,0.23102693,75,0.6699253,1.0450186,0.7917008
76,0.2771957,76,0.65525526,1.314666,0.867017
77,0.28269234,77,0.59469104,1.0545759,0.88189197
78,0.25073075,78,0.6256714,1.2807548,0.88378286
79,0.2566863,79,0.66085696,1.6114597,1.098814
80,0.26138917,80,0.6969112,0.9067595,0.7519475
81,0.30822557,81,0.70142186,1.1709211,0.953927
82,0.28961742,82,0.6958838,1.155667,0.90927577
83,0.75530845,83,0.34827718,1.0114528,0.672773
84,0.24399704,84,0.7170549,1.0151176,0.82922
85,0.359755,85,0.69383645,1.1951243,0.9678672
86,0.32425183,86,0.4398294,1.2746947,1.0513358
87,0.2580015,87,0.70824665,1.0349675,0.79889196
88,0.31376144,88,0.5799329,1.3568472,1.0398153
89,0.27430677,89,0.6704535,1.130926,0.8754746
90,0.34869984,90,0.54141647,1.6576579,1.0969003
91,0.28277457,91,0.6292594,0.9521688,0.77007115
92,0.26460996,92,0.6363942,0.989151,0.81371903
93,0.3344779,93,0.6946606,1.0978225,0.8171337
94,0.28034577,94,0.5574682,1.4708542,1.1112156
95,0.23516439,95,0.70961314,1.1266917,0.92940986
96,0.27739576,96,0.5720221,1.2621272,1.0537732
97,0.2930813,97,0.6287492,1.3509037,1.134512
