,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.2664742,0,0.6598054,1.2769133,0.9629948
1,0.23039868,1,0.28763127,1.2968428,0.9500838
2,0.25025153,2,0.73673046,0.7926349,0.6354757
3,0.2675293,3,0.71172464,0.75502574,0.62771803
4,0.22758722,4,0.642431,0.77702194,0.65847147
5,0.26176816,5,0.687522,0.93588245,0.7574245
6,0.2960862,6,0.5852633,0.8740846,0.7355823
7,0.22451694,7,0.73209655,1.0051066,0.70787346
8,0.29340756,8,0.7033307,1.0568217,0.7875897
9,0.31996265,9,0.6994951,1.1356595,0.77473223
10,0.3000235,10,0.63065964,0.92535037,0.8840834
11,0.27890196,11,0.6046633,0.8139243,0.63267994
12,0.27323455,12,0.70548636,0.82585704,0.7038996
13,0.2921696,13,0.6329877,1.1228098,1.0311217
14,0.2812035,14,0.6947727,1.0393442,0.74518627
15,0.3074287,15,0.73917675,0.8131935,0.65210074
16,0.25347468,16,0.70294017,1.0147873,0.76146877
17,0.26361474,17,0.7268626,0.8449478,0.71239525
18,0.27228856,18,0.61826503,1.0503078,0.84356153
19,0.27800602,19,0.7326713,0.902631,0.6521574
20,0.339398,20,0.69804734,1.2936536,0.87214726
21,0.25225693,21,0.60590345,1.4464128,1.1667212
22,0.26070252,22,0.6863534,0.8670202,0.7400383
23,0.26904705,23,0.719587,0.8834365,0.6759253
24,0.25656945,24,0.59675765,0.7300927,0.6311345
25,0.22811277,25,0.6941737,0.681449,0.6113041
26,0.22482398,26,0.53047645,0.92004114,0.7403058
27,0.24721855,27,0.67174584,1.0335301,0.979015
28,0.2953073,28,0.6771471,0.88005507,0.7179274
29,0.24070075,29,0.6850205,0.9917091,0.7752012
30,0.25693762,30,0.6810931,0.7641939,0.5873638
31,0.2946637,31,0.63141465,0.8368955,0.66263884
32,0.44200394,32,0.5932228,1.0330976,0.65570045
33,0.30505878,33,0.66170126,1.0692745,0.6745185
34,0.24806142,34,0.7203198,0.77961,0.68889457
35,0.27853084,35,0.63077897,0.73746765,0.61748475
36,0.24156506,36,0.62555224,1.0012786,0.7735381
37,0.31413683,37,0.7008293,0.75211537,0.55713576
38,0.27877516,38,0.7242957,0.75942385,0.6375139
39,0.26751855,39,0.6282325,0.93110245,0.67070854
40,0.24365887,40,0.72802085,0.9852864,0.9024916
41,0.25898725,41,0.6228109,0.7466655,0.5928919
42,0.30829033,42,0.6895472,0.9908022,0.78569937
43,0.24228708,43,0.70887923,0.77670515,0.6171249
44,0.3167265,44,0.6684029,0.96748817,0.69311976
45,0.27012765,45,0.53137183,1.4578452,1.0215935
46,0.25985706,46,0.71052843,0.66959924,0.5293894
47,0.25397548,47,0.73772246,1.2461767,0.95867604
48,0.28086138,48,0.696712,0.9882884,0.86987364
49,0.33116686,49,0.6988722,0.9057897,0.7625454
50,0.32840905,50,0.7281138,0.9308945,0.657828
51,0.28999788,51,0.62726706,1.1401036,0.8673444
52,0.21535513,52,0.64755905,1.1349547,1.0232469
53,0.25626037,53,0.6851224,0.84120363,0.6757632
54,0.25259498,54,0.6565023,0.73596567,0.58279747
55,0.2718906,55,0.74975914,0.95091575,0.670984
56,0.2465909,56,0.71292084,0.85837656,0.7317274
57,0.26065612,57,0.6123376,1.0933686,0.92164797
58,0.21619314,58,0.4292794,1.9166714,1.1640768
59,0.5767778,59,0.4382622,0.85839224,0.57666326
60,0.2233641,60,0.7131752,0.8706631,0.6796991
61,0.25149605,61,0.5625229,0.758718,0.57864463
62,0.47001213,62,0.59910977,1.3427246,0.85938686
63,0.271504,63,0.43797484,1.5371602,0.9179502
64,0.22094572,64,0.713316,0.9440986,0.6517615
65,0.2588065,65,0.5898046,0.9792568,0.8487826
66,0.2682752,66,0.6857526,0.8534045,0.7324844
67,0.25388226,67,0.7135333,1.0491985,0.6980442
68,0.24678372,68,0.73113024,0.65849286,0.56119823
69,0.35513628,69,0.6961692,1.0784452,0.8929601
70,0.27170202,70,0.70526856,0.95715064,0.71334636
71,0.37876087,71,0.7185666,0.92006105,0.69561523
72,0.46175593,72,0.5133539,1.0333215,0.6730111
73,0.3047694,73,0.68440264,0.83172494,0.7107551
74,0.2459187,74,0.6552621,0.6645488,0.561021
75,0.21353912,75,0.643432,0.8077098,0.6467202
76,0.2762793,76,0.6591691,1.151344,0.73810345
77,0.26063463,77,0.5435139,0.9066578,0.7314331
78,0.24236338,78,0.59385854,1.0777458,0.7799021
