,inferred discount,true discount,subject,inferred learning rate,true learning rate,inferred mf weight,true mf weight,inferred mb weight,true mb weight,inferred repetition,true repetition
78,0.26824617,0.23751724,78,0.7019055,0.6903249,1.5714387,0.08902538,1.9362323,2.6623697,0.27652788,0.33500504
79,0.7446366,0.8452687,79,0.4948218,0.5228246,4.237583,5.9539323,2.89292,0.7582748,0.568802,0.91096157
80,0.73503166,0.6389979,80,0.3880444,0.37256026,4.0602674,4.9821644,1.8142626,2.3301272,0.6739635,0.5548902
81,0.2500345,0.22045052,81,0.39644092,0.3032158,2.971005,1.7469488,2.7606075,2.3131871,0.72652334,0.8148194
82,0.49691004,0.75901717,82,0.77561754,0.99109787,1.9318732,1.4507192,1.2708127,2.4638808,0.38739157,0.2818079
83,0.562065,0.9991923,83,0.11222381,0.10115641,3.948801,4.4277596,3.923834,2.2603447,0.56902343,0.5475106
84,0.3929013,0.99919087,84,0.7279645,0.8802174,2.089435,2.0417347,2.2496622,4.1812143,0.4942423,0.39234293
85,0.27166328,0.1877976,85,0.774534,0.84973603,1.3424056,0.7015132,2.6088877,3.8540387,0.18512928,0.1539473
86,0.3420041,0.25717407,86,0.69852096,0.8697759,1.6575022,2.2319798,1.6466724,1.523459,0.82140154,0.9266076
87,0.30454838,0.24033654,87,0.12550981,0.11762166,2.89796,2.1448584,3.597928,5.5898643,0.64786726,0.5924448
88,0.78432465,0.8922075,88,0.66614395,0.668573,2.2596397,2.9333854,0.8780222,0.29443395,0.71953744,0.76881063
89,0.3054538,0.7489646,89,0.74180555,0.79980725,1.4687574,1.347451,1.2054558,1.5473757,0.7931952,0.55436826
90,0.48273998,0.5289805,90,0.13282226,0.098371446,3.6199203,2.6879663,3.3707047,2.7790265,0.51139855,0.1951623
91,0.66465694,0.73032933,91,0.37139818,0.33235753,2.024611,2.121593,0.9831486,0.6481147,0.584174,0.2469384
92,0.42649716,0.51505065,92,0.17656015,0.13855982,2.2542188,0.6810397,2.5435963,2.8082342,0.5306818,0.66217023
93,0.7131024,0.6278296,93,0.37488785,0.3815071,3.7912147,3.3304267,2.698696,1.8851069,0.60576814,0.20219064
94,0.5888551,0.5210468,94,0.43733233,0.47386688,3.7590473,5.896575,4.003695,4.3706636,0.60972047,0.092015505
95,0.409395,0.39749134,95,0.71324044,0.7082486,2.1595469,1.9140705,3.965174,4.393131,0.81523097,0.85041565
96,0.18505912,0.10133797,96,0.15762731,0.15303212,1.6630666,2.399057,4.696949,5.846678,0.6211862,0.9207793
97,0.7172841,0.9718336,97,0.3907333,0.43044126,4.046611,5.4497843,2.13077,2.4324956,0.6529407,0.35080242
98,0.23441039,0.07838416,98,0.72216123,0.83374685,1.6989052,2.364884,2.955215,4.0849013,0.13884263,0.19840169
99,0.45851013,0.8249548,99,0.25296688,0.2378875,1.2153674,0.5421717,2.7551894,3.0322359,0.62513405,0.8091291
100,0.49205628,0.5212892,100,0.6930886,0.7132665,1.7703063,1.6667064,1.0716178,1.013478,0.77678776,0.6990776
101,0.5725724,0.18825495,101,0.2094424,0.15472925,3.6681168,4.117649,3.144388,0.52003205,0.46246427,0.21160746
102,0.2672878,0.1110661,102,0.6777812,0.78352517,1.9159378,5.1470776,4.3182607,5.068849,0.5333853,0.44077277
103,0.4449987,0.24901396,103,0.70646787,0.7777995,2.107669,4.012707,1.957792,1.5809262,0.27488184,0.0612818
104,0.62664676,0.8378928,104,0.3433684,0.3757043,3.1026988,2.7174962,1.98771,2.8637595,0.51383626,0.3072554
105,0.68656224,0.93520945,105,0.72091466,0.764381,3.3969789,3.5473776,2.0263793,3.043188,0.3951781,0.386743
106,0.7129793,0.89914167,106,0.35634223,0.4212368,3.2032628,4.3243737,1.2456509,1.2250185,0.61954397,0.6622437
107,0.5531079,0.45647115,107,0.18518348,0.2168746,3.8311,3.841268,3.7271104,5.0071783,0.5588891,0.5923571
108,0.14325668,0.040068626,108,0.08444205,0.058834493,2.70934,3.5162024,2.5608594,2.8483753,0.6181479,0.7496103
109,0.2818515,0.21421182,109,0.64531106,0.6187138,2.3207738,4.075083,1.1983906,0.07173908,0.3913167,0.23850441
110,0.6487234,0.6340413,110,0.23205432,0.22658962,3.8047047,4.488391,2.4725351,1.6081363,0.600877,0.51150113
111,0.55527526,0.7389356,111,0.70676863,0.81198305,2.4952662,2.853349,3.0966132,3.848199,0.76838505,0.80144876
112,0.64978737,0.870064,112,0.6133325,0.6170789,3.9859614,4.1080885,1.9083745,0.585871,0.6463203,0.26255453
113,0.717412,0.86184984,113,0.46744296,0.53736943,4.048744,3.6455984,2.7728775,3.1439266,0.6967927,0.9955672
114,0.5583532,0.75494224,114,0.095788114,0.010599673,4.0841327,4.082643,3.9707203,3.3664875,0.5717177,0.5534245
115,0.3051302,0.25431424,115,0.6207097,0.65515035,2.098024,3.7143378,4.2570257,5.0052996,0.78407806,0.66312724
116,0.52391756,0.38144708,116,0.5957539,0.43111342,2.1069887,2.1525426,1.8936172,0.3352182,0.804347,0.9250769
117,0.31157932,0.2408635,117,0.7316982,0.8444133,1.6746714,1.6985915,2.9673922,4.006082,0.5526199,0.8869355
118,0.44501415,0.25512457,118,0.43660262,0.39398253,3.2031212,4.373636,3.3438408,1.6634116,0.7898619,0.9753564
119,0.64926416,0.90502256,119,0.3768678,0.39764094,2.741264,2.4729753,1.0771475,1.4899617,0.67017823,0.3911935
120,0.6450496,0.5833874,120,0.34125537,0.30402637,3.1265588,2.5692058,1.1943789,1.0704256,0.61283576,0.26589972
121,0.26586598,0.08273804,121,0.72655565,0.76238567,1.2416848,0.0644238,1.1174883,1.7260795,0.4199509,0.4682426
122,0.32435933,0.07411122,122,0.7487736,0.76861715,1.6666429,1.9376385,1.8740658,1.3976623,0.6351727,0.79138494
123,0.4954858,0.45076573,123,0.41517064,0.4264379,3.7039464,3.9132833,3.1469243,5.7242594,0.6094518,0.5817178
124,0.2537856,0.2154029,124,0.25161654,0.3297429,2.5439472,4.268087,1.4131374,1.4784286,0.46477956,0.39797044
125,0.6270512,0.5801151,125,0.17911474,0.13793588,3.357952,2.2668421,2.0574403,1.4345284,0.5897694,0.08087957
126,0.29673144,0.8286613,126,0.74699795,0.9261868,1.2337409,0.14385974,1.6480205,2.9839618,0.23104651,0.13686204
127,0.29092893,0.41484106,127,0.7290271,0.6603497,1.8451335,0.89209664,4.4805155,4.71845,0.6057793,0.92166966
128,0.6086654,0.89467084,128,0.59000254,0.5930551,3.8140728,1.7084634,3.3264751,3.888002,0.61085105,0.74349654
129,0.26143783,0.0065913796,129,0.7144671,0.7396744,1.5869473,2.109488,4.7529006,5.973782,0.16906352,0.007070005
130,0.48145732,0.8533514,130,0.6959509,0.9028525,2.4888277,2.808745,2.5609155,5.036465,0.79996294,0.83000445
131,0.26522717,0.11438733,131,0.1820152,0.1776334,2.6162493,5.9902935,3.419393,3.055613,0.5455512,0.56684875
132,0.19319275,0.073718965,132,0.08585268,0.02368331,2.6591728,2.1187227,3.0011423,2.673194,0.37631994,0.9095362
133,0.2649626,0.21056515,133,0.82300574,0.964015,1.3549818,0.009952784,4.5835447,5.5421615,0.26495117,0.50276697
134,0.17459176,0.25746244,134,0.097339846,0.023748934,2.7038474,0.32080972,3.4371212,1.9706529,0.42874858,0.66154957
135,0.55833936,0.57520974,135,0.107828796,0.070135295,3.9433365,2.0474467,3.9616048,2.5985255,0.55670655,0.88399
136,0.506232,0.3161326,136,0.75509566,0.9841968,1.9539058,4.051392,2.8504028,4.406241,0.7029611,0.78084016
137,0.24481893,0.5933032,137,0.4110925,0.2887848,2.067818,0.1771338,2.9961104,3.4618042,0.34892467,0.2761535
138,0.29660314,0.2345342,138,0.7093217,0.7049918,1.801561,2.4938555,3.2363083,2.8190541,0.6436222,0.7319978
139,0.32596564,0.45778567,139,0.49366403,0.4847955,2.2454073,0.9415977,4.761002,5.796964,0.22625372,0.13912588
140,0.488631,0.036530316,140,0.10049528,0.049687088,3.7488816,3.103991,4.2903256,2.1608398,0.5445771,0.5357944
141,0.4768914,0.55193925,141,0.10439491,0.06644064,3.598938,3.2332082,4.0356603,5.5120893,0.5360221,0.53309655
142,0.115008116,0.024404287,142,0.09698772,0.09563255,1.2931677,1.2426975,2.6740375,3.0447385,0.43906102,0.63785315
143,0.31673965,0.21452236,143,0.6407014,0.6702098,1.9015008,2.2335773,4.446657,4.650213,0.43214488,0.5807164
144,0.4635744,0.27413446,144,0.6392198,0.67688894,3.021944,5.5516,2.7562783,2.2705946,0.45555753,0.050376594
145,0.25662592,0.12963289,145,0.5574722,0.5304586,2.0169632,3.0036974,5.0342913,5.5265594,0.19313303,0.30693936
146,0.6598175,0.47262722,146,0.7284312,0.8144717,2.6952405,4.7867355,1.4824253,2.6076894,0.8314456,0.8143893
147,0.6656416,0.68752515,147,0.42890307,0.48397827,4.0241632,4.9312525,3.1082964,2.4455042,0.523231,0.19657028
148,0.6619567,0.77387226,148,0.6473329,0.7249219,3.6650805,5.703382,2.8878105,3.5044613,0.6755805,0.9682643
149,0.6853237,0.6866415,149,0.7807283,0.9422717,2.6840043,4.946349,1.3695607,2.1589608,0.7260076,0.83121645
150,0.45421118,0.4621337,150,0.75406355,0.9155012,2.0237293,3.8470635,3.1399379,5.5367737,0.7349548,0.7803295
151,0.1532425,0.04358518,151,0.23411658,0.22850221,2.22446,4.355731,3.8164947,3.213366,0.56831396,0.8184014
152,0.34709954,0.42412287,152,0.35889128,0.3438173,2.7861412,1.8205705,2.5532944,2.9477098,0.52865267,0.7502496
153,0.327266,0.91827184,153,0.76001585,0.9989485,1.512158,0.95306575,2.593495,3.5416267,0.21834308,0.08711207
154,0.24277234,0.122540474,154,0.62047255,0.50348127,1.4654514,2.3005872,1.2265254,0.34366107,0.13665806,0.07826084
155,0.36127996,0.29374796,155,0.5549957,0.5285289,2.691026,1.6874875,3.0118284,3.2891579,0.3880496,0.25965172
156,0.3653595,0.89846045,156,0.29622394,0.2904926,1.6162622,0.51530564,1.2156279,2.1659138,0.59333324,0.34317857
157,0.6004512,0.81484956,157,0.4730086,0.42936248,3.491057,2.0710044,3.776896,4.0527625,0.64139134,0.5627375
158,0.71035093,0.441554,158,0.7925825,0.92196476,3.1730227,5.936659,1.3420134,0.18426704,0.25493377,0.14410788
159,0.4770911,0.28661054,159,0.62380016,0.5446412,3.321499,2.8612227,2.6367564,1.5993737,0.7760088,0.84722996
160,0.24669974,0.009190977,160,0.51037204,0.4533109,2.279979,4.2623396,2.349632,2.0339022,0.3673999,0.45222998
161,0.21414366,0.02010411,161,0.573978,0.72626364,1.7067205,4.889912,2.1350176,2.692598,0.16038953,0.16277188
162,0.5672344,0.44327164,162,0.12220987,0.097853184,3.296542,3.3075824,2.3842485,2.6077657,0.5536272,0.66658515
163,0.5191535,0.45206726,163,0.60994345,0.59869105,3.422161,2.6445544,3.1668236,4.1060066,0.34596503,0.66890115
164,0.5671494,0.7281523,164,0.10802578,0.08805692,3.6921186,4.3290863,3.1454103,5.197071,0.549181,0.06933433
165,0.5113009,0.6858079,165,0.71358716,0.845645,2.0091267,2.3646183,1.7694057,2.9163413,0.21148667,0.19661969
166,0.506461,0.4059893,166,0.5573128,0.5431095,3.8538256,5.1986895,2.305018,1.1405554,0.6124285,0.45997727
167,0.6272922,0.551377,167,0.18278337,0.19370848,4.0264063,4.0852075,3.3956532,2.5447922,0.582593,0.82905835
168,0.35116243,0.19075531,168,0.6393784,0.68317044,2.2463489,1.40811,3.8321419,3.377836,0.7441546,0.56068546
169,0.61600405,0.54495907,169,0.55226123,0.60367984,3.5830078,4.9098225,3.1132255,2.706461,0.4483077,0.17729878
170,0.67961305,0.99466354,170,0.4835553,0.48480487,3.659438,3.5760348,3.2005212,4.994402,0.6923107,0.1307624
171,0.39469287,0.2017811,171,0.29137895,0.2878332,2.798973,2.962973,4.104245,3.4791677,0.5576429,0.80407387
172,0.32729584,0.99535584,172,0.44749776,0.4440627,2.3568208,1.0101982,4.997595,5.7901273,0.45078644,0.37425172
173,0.26494837,0.06556964,173,0.714509,0.8668765,1.7394147,5.2318826,1.3078829,1.0762682,0.17164512,0.0760296
174,0.3863575,0.4157952,174,0.45622867,0.25479442,1.280015,0.27603364,1.2144395,1.2431542,0.80932957,0.80392104
175,0.49150732,0.4566633,175,0.7088036,0.71251434,2.8478599,2.8339372,3.5063207,4.863004,0.27006873,0.100034356
176,0.33860883,0.72886544,176,0.7220378,0.73821783,1.0153091,1.0965343,0.9542052,0.13198292,0.26167497,0.035324693
177,0.49367622,0.32937098,177,0.26167396,0.27946872,3.5445902,5.019861,4.0052676,5.633061,0.48358294,0.21392131
178,0.20630209,0.17693686,178,0.14601356,0.1452403,2.7700727,3.362209,4.049657,4.839652,0.4807174,0.8412702
179,0.55605555,0.49456513,179,0.75991505,0.98567843,2.326123,4.5417533,1.4452434,0.41586542,0.8351265,0.8867986
180,0.54730684,0.10336989,180,0.10426968,0.0313254,3.972379,3.3271716,3.8974895,1.6938282,0.5544739,0.69334406
